,public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
301,20011231,Consumer Staples,209,0.029648,0.007804000000000001,0.114,0.415,0.62,16.244,1.87,8.089,6.784,12.097999999999999,11.809000000000001,11.706,12.103,0.524,1.7590000000000001,0.36700000000000005,0.461,0.09,0.08900000000000001,0.08199999999999999,0.32799999999999996,0.021,0.057,0.084,0.114,0.177,0.035,0.134,0.11599999999999999,0.08,0.379,0.602,0.369,0.521,0.436,0.335,0.47200000000000003,0.354,0.136,0.048,0.055999999999999994,0.19399999999999998,0.546,0.47200000000000003,2.32,0.54,0.10099999999999999,0.079,0.39399999999999996,1.777,1.285,0.581,0.342,0.524,2.036,2.8739999999999997,64.134,0.11199999999999999,1.585,0.7829999999999999,1.41,5.56,9.738,10.423,3.574,2.137,8.12,0.055999999999999994,0.0,0.002,0.0,0.276,1.45
311,20020131,Consumer Staples,207,0.014709,0.012104,0.08900000000000001,0.39,0.626,17.302,1.86,8.122,6.904,12.092,11.75,11.950999999999999,12.1,0.539,1.744,0.36700000000000005,0.45799999999999996,0.102,0.099,0.085,0.341,0.022000000000000002,0.057,0.085,0.12,0.18,0.038,0.134,0.11599999999999999,0.09300000000000001,0.379,0.604,0.369,0.521,0.436,0.33399999999999996,0.47200000000000003,0.35200000000000004,0.136,0.053,0.057999999999999996,0.19,0.55,0.47200000000000003,2.3040000000000003,0.54,0.1,0.078,0.391,1.767,1.2919999999999998,0.579,0.33899999999999997,0.523,2.08,2.8739999999999997,64.689,0.11199999999999999,1.585,0.79,1.41,5.5,9.738,10.405999999999999,3.574,2.1069999999999998,8.201,0.055,0.0,0.002,0.0,0.307,1.507
321,20020228,Consumer Staples,205,-0.002961,0.040486,0.057999999999999996,0.866,0.5660000000000001,15.755,1.79,8.401,6.587999999999999,15.117,14.945,13.857000000000001,14.073,0.504,1.732,0.368,0.475,0.10800000000000001,0.10800000000000001,0.092,0.341,0.025,0.06,0.08800000000000001,0.11900000000000001,0.18,0.040999999999999995,0.134,0.115,0.099,0.36,0.601,0.369,0.48700000000000004,0.436,0.312,0.557,0.39299999999999996,0.155,0.053,0.059000000000000004,0.132,0.5770000000000001,0.469,2.221,0.539,0.094,0.07400000000000001,0.40299999999999997,1.74,1.28,0.575,0.33299999999999996,0.509,2.36,3.068,61.489,0.138,1.601,0.789,1.4180000000000001,5.596,10.84,11.25,3.48,2.154,7.909,0.059000000000000004,0.0,0.003,0.0,0.515,1.724
331,20020331,Consumer Staples,204,0.058137,0.037377,0.069,0.9359999999999999,0.53,16.663,1.73,8.459,7.006,15.454,15.277000000000001,14.056,14.446,0.539,1.825,0.368,0.475,0.10800000000000001,0.10800000000000001,0.092,0.34,0.025,0.057999999999999996,0.087,0.11800000000000001,0.18100000000000002,0.040999999999999995,0.134,0.115,0.095,0.37799999999999995,0.596,0.38799999999999996,0.486,0.436,0.311,0.5710000000000001,0.397,0.155,0.053,0.057999999999999996,0.132,0.5710000000000001,0.47200000000000003,2.237,0.545,0.09300000000000001,0.07200000000000001,0.40399999999999997,1.745,1.28,0.5770000000000001,0.33299999999999996,0.51,2.279,3.0860000000000003,61.101000000000006,0.131,1.59,0.8029999999999999,1.416,5.6370000000000005,10.86,11.263,3.5039999999999996,2.148,8.122,0.059000000000000004,0.0,0.004,0.0,0.5379999999999999,1.8019999999999998
341,20020430,Consumer Staples,206,0.04858,0.017452000000000002,0.047,0.925,0.542,17.383,1.68,8.373,7.381,16.905,16.314,15.453,15.794,0.5710000000000001,1.9669999999999999,0.368,0.474,0.109,0.109,0.09300000000000001,0.33799999999999997,0.025,0.057999999999999996,0.087,0.11800000000000001,0.18,0.040999999999999995,0.135,0.115,0.098,0.36700000000000005,0.596,0.37799999999999995,0.485,0.435,0.312,0.562,0.409,0.155,0.053,0.057999999999999996,0.122,0.5710000000000001,0.466,2.274,0.542,0.091,0.07200000000000001,0.405,1.764,1.28,0.573,0.32299999999999995,0.512,2.3280000000000003,3.0860000000000003,58.588,0.142,1.617,0.818,1.416,5.821000000000001,10.965,11.479000000000001,3.457,2.154,8.015,0.059000000000000004,0.0,0.004,0.0,0.653,1.868
351,20020531,Consumer Staples,205,0.020416,0.009182,0.09699999999999999,0.581,0.529,17.752,1.74,8.207,7.997000000000001,14.207,14.138,13.043,13.562999999999999,0.617,1.8869999999999998,0.368,0.455,0.10800000000000001,0.10800000000000001,0.091,0.337,0.025,0.057999999999999996,0.08800000000000001,0.11699999999999999,0.18,0.04,0.141,0.131,0.09699999999999999,0.387,0.5920000000000001,0.387,0.493,0.442,0.32299999999999995,0.59,0.4,0.155,0.057,0.06,0.138,0.573,0.467,2.227,0.557,0.084,0.069,0.395,1.7630000000000001,1.305,0.57,0.33299999999999996,0.511,2.5380000000000003,3.41,59.172,0.139,1.5919999999999999,0.7809999999999999,1.381,5.763,10.717,10.610999999999999,3.498,2.128,8.298,0.059000000000000004,0.0,0.005,0.0,0.5429999999999999,1.705
361,20020630,Consumer Staples,203,-0.037562,-0.057236,0.099,0.502,0.513,16.515,1.7,8.113999999999999,7.702000000000001,14.720999999999998,14.710999999999999,13.209000000000001,13.943,0.597,1.906,0.369,0.456,0.10800000000000001,0.10800000000000001,0.09,0.33799999999999997,0.025,0.055999999999999994,0.08900000000000001,0.11599999999999999,0.18100000000000002,0.040999999999999995,0.141,0.132,0.09699999999999999,0.371,0.5920000000000001,0.368,0.5,0.441,0.321,0.59,0.40299999999999997,0.156,0.054000000000000006,0.06,0.136,0.573,0.465,2.229,0.556,0.084,0.07,0.395,1.719,1.305,0.57,0.33299999999999996,0.511,2.6010000000000004,3.616,59.172,0.131,1.568,0.782,1.383,5.822,10.57,10.352,3.5189999999999997,2.1630000000000003,8.35,0.057999999999999996,0.0,0.005,0.0,0.504,1.577
371,20020731,Consumer Staples,202,-0.084855,-0.049957999999999995,0.099,0.44799999999999995,0.503,15.408,1.96,8.374,7.181,12.537,13.357000000000001,12.047,12.285,0.5579999999999999,1.706,0.37,0.455,0.11,0.109,0.08900000000000001,0.33799999999999997,0.025,0.06,0.091,0.11699999999999999,0.18600000000000003,0.040999999999999995,0.141,0.134,0.09699999999999999,0.37,0.597,0.368,0.49,0.44,0.32299999999999995,0.583,0.413,0.159,0.054000000000000006,0.059000000000000004,0.135,0.573,0.46299999999999997,2.2359999999999998,0.542,0.084,0.069,0.395,1.713,1.2890000000000001,0.568,0.33399999999999996,0.509,2.6719999999999997,3.657,60.203,0.127,1.578,0.787,1.381,5.734,10.484000000000002,10.321,3.4219999999999997,2.1390000000000002,8.38,0.057999999999999996,0.0,0.005,0.0,0.43799999999999994,1.4680000000000002
381,20020831,Consumer Staples,202,-0.000465,0.011676,0.069,0.36200000000000004,0.512,15.407,1.97,8.171,6.726,12.758,12.308,11.853,11.875,0.5720000000000001,1.655,0.37,0.43200000000000005,0.107,0.106,0.08800000000000001,0.34299999999999997,0.025,0.055999999999999994,0.08800000000000001,0.11900000000000001,0.187,0.042,0.138,0.126,0.1,0.376,0.599,0.376,0.491,0.433,0.317,0.616,0.433,0.158,0.06,0.057,0.132,0.565,0.449,2.09,0.517,0.085,0.069,0.409,1.696,1.2930000000000001,0.573,0.322,0.501,2.752,3.8489999999999998,59.14,0.14400000000000002,1.555,0.8420000000000001,1.379,5.702999999999999,10.575,10.39,3.387,2.158,7.166,0.062,0.0,0.006999999999999999,0.0,0.53,1.4709999999999999
391,20020930,Consumer Staples,203,-0.065751,-0.06981799999999999,0.062,0.342,0.528,13.963,2.07,8.168,6.091,11.614,11.525,11.085,11.110999999999999,0.555,1.5719999999999998,0.37,0.431,0.10800000000000001,0.107,0.08800000000000001,0.34,0.025,0.055999999999999994,0.08900000000000001,0.11900000000000001,0.19,0.042,0.13699999999999998,0.12300000000000001,0.10099999999999999,0.363,0.608,0.363,0.491,0.434,0.32,0.617,0.431,0.158,0.06,0.057,0.132,0.565,0.45,2.09,0.469,0.085,0.069,0.409,1.712,1.2819999999999998,0.574,0.331,0.504,2.6839999999999997,3.8169999999999997,59.004,0.14400000000000002,1.555,0.847,1.361,5.704,10.683,10.503,3.375,2.146,7.434,0.061,0.0,0.006999999999999999,0.0,0.507,1.3230000000000002
401,20021031,Consumer Staples,203,0.01916,0.035212,0.068,0.36200000000000004,0.5589999999999999,14.507,1.94,8.113,6.446000000000001,11.667,11.495,11.023,11.283,0.5489999999999999,1.63,0.373,0.435,0.10800000000000001,0.106,0.08800000000000001,0.341,0.026000000000000002,0.055999999999999994,0.08800000000000001,0.11800000000000001,0.187,0.042,0.134,0.12300000000000001,0.1,0.363,0.611,0.361,0.49,0.434,0.318,0.615,0.423,0.158,0.063,0.057,0.133,0.565,0.45399999999999996,2.073,0.462,0.085,0.068,0.40299999999999997,1.705,1.249,0.5720000000000001,0.325,0.499,2.7769999999999997,3.8489999999999998,59.203,0.149,1.56,0.862,1.382,5.638999999999999,10.683,10.552,3.375,2.146,7.087999999999999,0.057999999999999996,0.0,0.006,0.0,0.516,1.371
411,20021130,Consumer Staples,204,0.032354,-0.025075,0.09699999999999999,0.5,0.609,14.717,2.01,8.099,6.562,12.567,12.616,11.835999999999999,12.149000000000001,0.562,1.591,0.37,0.451,0.107,0.10400000000000001,0.08900000000000001,0.341,0.027999999999999997,0.057,0.09,0.11900000000000001,0.179,0.044000000000000004,0.133,0.122,0.098,0.35200000000000004,0.621,0.35,0.469,0.429,0.305,0.611,0.46,0.16699999999999998,0.065,0.06,0.135,0.564,0.452,2.033,0.45299999999999996,0.081,0.067,0.40399999999999997,1.699,1.258,0.57,0.308,0.49700000000000005,2.898,3.8739999999999997,58.18,0.155,1.65,0.8809999999999999,1.391,5.806,10.703,10.307,3.378,2.128,7.1739999999999995,0.055999999999999994,0.0,0.005,0.0,0.55,1.403
421,20021231,Consumer Staples,204,-0.0062,0.003948,0.115,0.466,0.609,14.382,1.93,8.095,6.349,12.468,12.505999999999998,11.504000000000001,11.587,0.534,1.518,0.37,0.45,0.107,0.10400000000000001,0.091,0.33899999999999997,0.027999999999999997,0.057,0.08800000000000001,0.11900000000000001,0.185,0.044000000000000004,0.133,0.122,0.099,0.361,0.62,0.36,0.467,0.429,0.309,0.604,0.44,0.16699999999999998,0.061,0.059000000000000004,0.135,0.5670000000000001,0.452,2.157,0.45399999999999996,0.081,0.067,0.397,1.686,1.266,0.573,0.315,0.49700000000000005,2.9,3.8739999999999997,57.63,0.152,1.65,0.871,1.393,5.806,10.95,10.232999999999999,3.39,2.138,7.102,0.057,0.0,0.005,0.0,0.474,1.37
431,20030131,Consumer Staples,205,-0.016491,-0.037243,0.115,0.615,0.613,14.527000000000001,2.0,8.077,6.127000000000001,12.293,12.130999999999998,11.107000000000001,11.378,0.541,1.4869999999999999,0.373,0.457,0.10800000000000001,0.105,0.091,0.33399999999999996,0.027999999999999997,0.055999999999999994,0.08900000000000001,0.122,0.185,0.044000000000000004,0.134,0.122,0.099,0.363,0.614,0.361,0.467,0.429,0.311,0.611,0.452,0.16699999999999998,0.061,0.06,0.13699999999999998,0.562,0.447,2.148,0.457,0.081,0.068,0.401,1.683,1.264,0.578,0.308,0.498,2.895,3.6460000000000004,57.927,0.158,1.663,0.877,1.392,5.761,11.270999999999999,10.27,3.391,2.15,7.1739999999999995,0.059000000000000004,0.0,0.005,0.0,0.419,1.3319999999999999
441,20030228,Consumer Staples,205,-0.03532,-0.029932999999999998,0.054000000000000006,0.49200000000000005,0.614,14.347000000000001,2.11,7.715,5.685,13.148,12.748,13.083,13.088,0.513,1.511,0.369,0.446,0.113,0.11199999999999999,0.096,0.321,0.031,0.059000000000000004,0.087,0.12300000000000001,0.185,0.048,0.136,0.127,0.109,0.341,0.635,0.342,0.46,0.414,0.302,0.611,0.435,0.17300000000000001,0.066,0.057,0.128,0.579,0.455,1.83,0.442,0.08,0.067,0.39399999999999996,1.685,1.202,0.563,0.306,0.48200000000000004,3.1189999999999998,3.9339999999999997,58.26,0.163,1.6030000000000002,0.897,1.44,5.872000000000001,11.427,11.355,3.6719999999999997,2.141,7.391,0.054000000000000006,0.0,0.005,0.0,0.6579999999999999,1.2690000000000001
451,20030331,Consumer Staples,205,0.0013289999999999999,-0.002751,0.045,0.5920000000000001,0.597,14.13,2.15,7.756,5.7410000000000005,13.115,12.795,12.390999999999998,12.742,0.49700000000000005,1.4809999999999999,0.368,0.447,0.113,0.11199999999999999,0.095,0.322,0.031,0.057999999999999996,0.085,0.128,0.183,0.048,0.136,0.131,0.11,0.341,0.635,0.342,0.46,0.414,0.303,0.615,0.447,0.174,0.066,0.057999999999999996,0.12300000000000001,0.58,0.45299999999999996,1.824,0.433,0.08,0.067,0.39,1.683,1.202,0.57,0.306,0.48200000000000004,3.088,3.995,58.593,0.163,1.6019999999999999,0.88,1.426,5.861000000000001,11.458,11.295,3.6260000000000003,2.134,7.6739999999999995,0.054000000000000006,0.0,0.005,0.0,0.8140000000000001,1.278
461,20030430,Consumer Staples,204,0.072065,0.035823,0.016,0.5539999999999999,0.605,14.674000000000001,2.14,7.86,6.166,13.392000000000001,12.862,12.814,13.077,0.517,1.5230000000000001,0.369,0.445,0.114,0.114,0.09300000000000001,0.326,0.031,0.063,0.087,0.13,0.18600000000000003,0.051,0.136,0.134,0.109,0.335,0.6579999999999999,0.33399999999999996,0.45299999999999996,0.40299999999999997,0.301,0.625,0.452,0.175,0.07,0.057999999999999996,0.12300000000000001,0.603,0.46299999999999997,1.8869999999999998,0.428,0.08,0.066,0.38,1.6840000000000002,1.197,0.562,0.29600000000000004,0.48,3.175,4.328,58.93,0.165,1.601,0.879,1.419,5.85,11.462,11.259,3.588,2.104,7.984,0.053,0.0,0.005,0.0,0.895,1.3359999999999999
471,20030531,Consumer Staples,206,0.085771,0.047866000000000006,0.10099999999999999,0.446,0.619,15.622,1.99,8.157,7.2620000000000005,12.624,12.589,11.835999999999999,12.148,0.557,1.5919999999999999,0.37,0.447,0.11800000000000001,0.11800000000000001,0.085,0.33,0.031,0.063,0.08800000000000001,0.122,0.19399999999999998,0.049,0.131,0.133,0.10800000000000001,0.322,0.6629999999999999,0.324,0.457,0.414,0.297,0.604,0.42700000000000005,0.18100000000000002,0.067,0.059000000000000004,0.13,0.5720000000000001,0.48100000000000004,1.9780000000000002,0.424,0.08,0.064,0.37799999999999995,1.669,1.225,0.563,0.29100000000000004,0.473,3.235,4.507,57.476000000000006,0.154,1.605,0.873,1.365,5.669,10.620999999999999,10.743,3.628,2.189,8.023,0.052000000000000005,0.0,0.004,0.0,0.8340000000000001,1.28
481,20030630,Consumer Staples,206,0.063455,0.011594,0.102,0.486,0.67,16.115,1.9,8.226,7.327000000000001,13.389000000000001,13.249,12.232999999999999,12.708,0.5589999999999999,1.663,0.36700000000000005,0.44,0.115,0.115,0.085,0.33,0.031,0.061,0.08800000000000001,0.122,0.18600000000000003,0.049,0.128,0.128,0.10800000000000001,0.327,0.6579999999999999,0.326,0.465,0.414,0.295,0.597,0.429,0.175,0.071,0.06,0.136,0.565,0.465,1.9569999999999999,0.424,0.08,0.063,0.37799999999999995,1.672,1.23,0.565,0.29100000000000004,0.475,3.247,4.586,55.653,0.157,1.6119999999999999,0.882,1.381,5.727,10.469000000000001,10.868,3.532,2.189,8.13,0.052000000000000005,0.0,0.004,0.0,0.937,1.306
491,20030731,Consumer Staples,206,0.058686,-0.005456,0.079,0.527,0.669,16.766,1.93,8.281,7.568,13.925999999999998,13.597000000000001,12.857999999999999,13.165,0.588,1.683,0.364,0.43799999999999994,0.11699999999999999,0.11699999999999999,0.085,0.33299999999999996,0.032,0.061,0.08900000000000001,0.122,0.18600000000000003,0.049,0.131,0.128,0.109,0.327,0.6579999999999999,0.326,0.465,0.414,0.295,0.593,0.429,0.17600000000000002,0.071,0.061,0.133,0.5479999999999999,0.473,1.9569999999999999,0.424,0.08,0.064,0.375,1.672,1.23,0.565,0.29100000000000004,0.475,3.262,4.586,55.653,0.166,1.6119999999999999,0.882,1.381,5.727,10.469000000000001,10.905,3.532,2.189,8.255,0.053,0.0,0.004,0.0,1.032,1.41
501,20030831,Consumer Staples,202,0.040447000000000004,0.020497,0.065,0.654,0.635,17.546,2.01,7.912999999999999,8.309,14.636,14.279000000000002,12.908,13.497,0.578,1.689,0.366,0.43799999999999994,0.10800000000000001,0.10800000000000001,0.084,0.332,0.032,0.062,0.08800000000000001,0.122,0.18899999999999997,0.049,0.131,0.126,0.105,0.306,0.6679999999999999,0.305,0.457,0.414,0.29,0.585,0.39399999999999996,0.175,0.075,0.062,0.151,0.5379999999999999,0.475,1.725,0.40700000000000003,0.077,0.063,0.377,1.7169999999999999,1.239,0.565,0.293,0.48100000000000004,3.443,4.647,53.056000000000004,0.177,1.65,0.8859999999999999,1.4069999999999998,5.85,10.764000000000001,11.199000000000002,3.533,2.1830000000000003,8.301,0.051,0.0,0.005,0.0,1.081,1.514
511,20030930,Consumer Staples,199,0.020437999999999998,-0.00105,0.065,0.625,0.6,17.472,1.9,7.962000000000001,8.388,15.151,14.519,13.503,14.270999999999999,0.579,1.699,0.365,0.447,0.106,0.106,0.084,0.332,0.032,0.064,0.08800000000000001,0.12,0.195,0.048,0.132,0.126,0.1,0.305,0.675,0.303,0.452,0.41200000000000003,0.298,0.585,0.40299999999999997,0.175,0.079,0.062,0.151,0.5539999999999999,0.478,1.724,0.39799999999999996,0.077,0.062,0.375,1.7280000000000002,1.202,0.5589999999999999,0.293,0.47700000000000004,3.48,4.65,52.626999999999995,0.18,1.6640000000000001,0.9009999999999999,1.44,5.8389999999999995,10.892999999999999,11.270999999999999,3.5839999999999996,2.1919999999999997,8.214,0.05,0.0,0.005,0.0,0.914,1.46
521,20031031,Consumer Staples,199,0.057714999999999995,0.049993,0.069,0.6579999999999999,0.588,18.573,1.85,7.901,8.85,16.009,15.397,14.378,14.789000000000001,0.62,1.7590000000000001,0.364,0.451,0.106,0.106,0.084,0.332,0.03,0.059000000000000004,0.087,0.12,0.205,0.048,0.13,0.125,0.096,0.305,0.662,0.303,0.452,0.40299999999999997,0.294,0.583,0.40399999999999997,0.182,0.079,0.062,0.152,0.5539999999999999,0.478,1.715,0.39899999999999997,0.077,0.062,0.375,1.7280000000000002,1.2329999999999999,0.5589999999999999,0.29,0.48,3.674,4.808,52.148999999999994,0.18100000000000002,1.6640000000000001,0.9009999999999999,1.44,5.815,10.796,11.270999999999999,3.5839999999999996,2.207,7.9910000000000005,0.051,0.0,0.006,0.0,0.889,1.564
531,20031130,Consumer Staples,199,0.052729,0.013489,0.044000000000000004,0.73,0.579,18.859,1.78,8.427999999999999,9.24,16.758,16.072,15.383,15.624,0.6579999999999999,1.867,0.36700000000000005,0.446,0.109,0.109,0.085,0.331,0.03,0.063,0.087,0.126,0.195,0.048,0.13,0.128,0.099,0.3,0.6559999999999999,0.295,0.43700000000000006,0.391,0.305,0.5770000000000001,0.41200000000000003,0.16899999999999998,0.081,0.057999999999999996,0.163,0.593,0.489,1.621,0.397,0.076,0.062,0.365,1.774,1.14,0.56,0.281,0.47600000000000003,3.242,5.145,51.933,0.182,1.651,0.9279999999999999,1.4669999999999999,5.795,10.425999999999998,11.454,3.432,2.185,7.528,0.052000000000000005,0.0,0.006,0.0,0.746,1.6269999999999998
541,20031231,Consumer Staples,201,0.035729000000000004,0.018711000000000002,0.036000000000000004,0.6659999999999999,0.578,19.637999999999998,1.82,8.527999999999999,9.559,17.164,16.5,15.619000000000002,15.714,0.728,1.9380000000000002,0.365,0.446,0.107,0.107,0.085,0.331,0.03,0.063,0.087,0.124,0.192,0.046,0.129,0.121,0.099,0.309,0.6559999999999999,0.3,0.43799999999999994,0.38799999999999996,0.306,0.579,0.41600000000000004,0.171,0.079,0.057999999999999996,0.165,0.599,0.488,1.679,0.396,0.077,0.063,0.36700000000000005,1.732,1.167,0.56,0.28600000000000003,0.478,3.178,5.043,51.876000000000005,0.198,1.665,0.9279999999999999,1.4469999999999998,5.795,10.462,11.454,3.377,2.1590000000000003,7.459,0.051,0.0,0.006,0.0,0.866,1.7469999999999999
551,20040131,Consumer Staples,200,0.05411900000000001,0.004154,0.044000000000000004,0.6409999999999999,0.569,20.831999999999997,1.79,8.607999999999999,9.482999999999999,17.261,16.465,16.234,16.319000000000003,0.77,1.944,0.364,0.447,0.107,0.107,0.085,0.331,0.03,0.063,0.087,0.125,0.182,0.046,0.129,0.12,0.1,0.308,0.665,0.299,0.43700000000000006,0.39,0.309,0.579,0.41200000000000003,0.171,0.085,0.055999999999999994,0.165,0.589,0.49200000000000005,1.6230000000000002,0.39399999999999996,0.077,0.063,0.366,1.7269999999999999,1.167,0.56,0.287,0.479,3.0660000000000003,5.046,53.327,0.2,1.672,0.904,1.4280000000000002,5.756,10.368,11.565999999999999,3.385,2.166,7.459,0.051,0.0,0.006,0.0,0.866,1.74
561,20040229,Consumer Staples,200,0.042593,0.056413,0.028999999999999998,1.034,0.521,21.033,1.75,8.912,9.345,17.942999999999998,17.923,17.205,17.625999999999998,0.7929999999999999,2.043,0.36,0.447,0.10300000000000001,0.10300000000000001,0.09300000000000001,0.325,0.027999999999999997,0.06,0.086,0.12300000000000001,0.187,0.045,0.13,0.11900000000000001,0.09300000000000001,0.311,0.6559999999999999,0.309,0.395,0.386,0.294,0.604,0.426,0.17,0.098,0.055,0.162,0.561,0.479,1.5659999999999998,0.40299999999999997,0.078,0.064,0.376,1.7280000000000002,1.149,0.546,0.27399999999999997,0.46299999999999997,3.258,4.44,58.253,0.22699999999999998,1.682,0.9259999999999999,1.433,5.805,11.617,11.904000000000002,3.451,2.084,6.981,0.051,0.0,0.006,0.0,1.192,1.9080000000000001
571,20040331,Consumer Staples,197,0.019078,-0.002348,0.031,1.131,0.518,21.375999999999998,1.78,8.943,9.706,17.136,17.345,17.003,17.175,0.802,2.045,0.361,0.447,0.099,0.099,0.091,0.325,0.027000000000000003,0.059000000000000004,0.084,0.121,0.187,0.043,0.131,0.11900000000000001,0.09300000000000001,0.314,0.653,0.308,0.395,0.386,0.3,0.596,0.423,0.168,0.099,0.054000000000000006,0.16399999999999998,0.545,0.48100000000000004,1.6680000000000001,0.40399999999999997,0.078,0.064,0.376,1.754,1.149,0.5489999999999999,0.27399999999999997,0.46399999999999997,3.258,4.44,57.166000000000004,0.22699999999999998,1.676,0.9259999999999999,1.474,5.777,11.505,11.679,3.451,2.121,7.482,0.053,0.0,0.006,0.0,1.295,2.008
581,20040430,Consumer Staples,196,-9.4e-05,0.01157,0.011000000000000001,1.028,0.523,21.253,1.79,8.949,9.667,17.463,17.531,17.308,17.308,0.777,2.009,0.36,0.446,0.099,0.1,0.092,0.324,0.027000000000000003,0.059000000000000004,0.08199999999999999,0.121,0.18899999999999997,0.044000000000000004,0.131,0.11900000000000001,0.09300000000000001,0.315,0.652,0.31,0.395,0.37799999999999995,0.303,0.626,0.423,0.16899999999999998,0.106,0.054000000000000006,0.163,0.5539999999999999,0.47700000000000004,1.617,0.40299999999999997,0.079,0.064,0.376,1.7409999999999999,1.149,0.5429999999999999,0.27,0.46299999999999997,3.27,4.431,56.415,0.233,1.6909999999999998,0.9279999999999999,1.476,5.855,11.458,11.677,3.4589999999999996,2.1430000000000002,7.335,0.053,0.0,0.006,0.0,1.298,1.8880000000000001
591,20040531,Consumer Staples,196,0.0010400000000000001,-0.011153,0.027999999999999997,0.6940000000000001,0.47700000000000004,22.119,1.78,9.334,9.924,15.289000000000001,15.107000000000001,15.328,15.425,0.7879999999999999,2.048,0.359,0.445,0.10400000000000001,0.10300000000000001,0.091,0.32299999999999995,0.031,0.057,0.09,0.122,0.19,0.046,0.139,0.126,0.099,0.302,0.6579999999999999,0.298,0.408,0.37200000000000005,0.298,0.624,0.429,0.16899999999999998,0.098,0.059000000000000004,0.17300000000000001,0.563,0.478,1.7009999999999998,0.40299999999999997,0.081,0.065,0.365,1.7619999999999998,1.16,0.551,0.285,0.47,3.719,5.011,55.968999999999994,0.215,1.7009999999999998,0.9359999999999999,1.46,6.0520000000000005,11.1,11.319,3.4419999999999997,2.134,8.533,0.053,0.0,0.006,0.0,0.986,1.778
601,20040630,Consumer Staples,194,0.029447000000000004,0.007659,0.036000000000000004,0.669,0.467,22.311999999999998,1.73,9.334,10.202,16.442999999999998,16.172,15.981,16.33,0.804,2.025,0.359,0.447,0.106,0.105,0.092,0.32299999999999995,0.032,0.057,0.08900000000000001,0.12300000000000001,0.18899999999999997,0.046,0.14,0.131,0.099,0.299,0.6579999999999999,0.297,0.406,0.379,0.294,0.612,0.429,0.168,0.1,0.059000000000000004,0.17,0.565,0.479,1.5859999999999999,0.377,0.081,0.065,0.361,1.746,1.156,0.5479999999999999,0.28,0.462,3.741,5.011,55.162,0.215,1.68,0.9420000000000001,1.46,6.3389999999999995,11.122,11.405999999999999,3.489,2.178,8.533,0.052000000000000005,0.0,0.006,0.0,1.043,1.827
611,20040731,Consumer Staples,193,-0.054883,-0.050052,0.062,0.691,0.46299999999999997,20.537,1.8,9.333,10.052,14.940999999999999,14.597000000000001,14.695,14.942,0.779,1.933,0.36,0.452,0.111,0.11,0.092,0.326,0.032,0.057,0.09,0.126,0.198,0.047,0.14,0.132,0.106,0.29600000000000004,0.664,0.293,0.408,0.37,0.295,0.602,0.44,0.165,0.10099999999999999,0.059000000000000004,0.17300000000000001,0.5760000000000001,0.48100000000000004,1.5030000000000001,0.359,0.08199999999999999,0.066,0.35600000000000004,1.7590000000000001,1.151,0.5479999999999999,0.276,0.462,3.727,4.962,55.98,0.223,1.6969999999999998,0.9520000000000001,1.46,6.191,11.030999999999999,11.409,3.466,2.149,7.892,0.053,0.0,0.006,0.0,0.9179999999999999,1.781
621,20040831,Consumer Staples,193,-0.011940000000000001,0.017475,0.10400000000000001,0.604,0.456,19.743,1.83,9.56,8.609,15.389000000000001,15.468,14.772,15.0,0.742,1.9769999999999999,0.36,0.45,0.113,0.115,0.092,0.322,0.034,0.057,0.086,0.129,0.195,0.049,0.141,0.141,0.107,0.28600000000000003,0.6970000000000001,0.27899999999999997,0.39399999999999996,0.37200000000000005,0.28800000000000003,0.6,0.42,0.166,0.102,0.057999999999999996,0.16899999999999998,0.5820000000000001,0.488,1.591,0.348,0.08,0.066,0.341,1.7369999999999999,1.112,0.534,0.26,0.45299999999999996,3.7110000000000003,5.086,55.451,0.23800000000000002,1.69,0.977,1.483,5.939,10.697000000000001,11.532,3.3689999999999998,2.096,8.073,0.053,0.0,0.006,0.0,0.9520000000000001,1.851
