,public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
105,20000430,Industrials,935,-0.039533,0.013778,0.0,0.294,0.674,12.437999999999999,1.95,6.691,5.395,9.484,9.365,9.687999999999999,9.875,0.5529999999999999,1.432,0.377,0.313,0.10099999999999999,0.1,0.09,0.289,0.031,0.067,0.10800000000000001,0.11199999999999999,0.172,0.048,0.134,0.11800000000000001,0.09699999999999999,0.266,0.7120000000000001,0.268,0.391,0.213,0.44799999999999995,0.401,0.298,0.128,0.07,0.071,0.158,0.514,0.5329999999999999,1.507,0.348,0.09699999999999999,0.077,0.32899999999999996,2.133,1.176,0.544,0.247,0.431,2.733,3.645,82.083,0.158,1.8,1.29,1.182,5.481,10.731,6.12,2.593,1.72,5.362,0.047,0.0,0.0,0.0,0.467,0.852
115,20000531,Industrials,922,-0.05089,-0.011170000000000001,0.0,0.18100000000000002,0.6859999999999999,11.592,2.05,6.851,5.131,7.922999999999999,7.904,8.222000000000001,8.508,0.526,1.338,0.37799999999999995,0.314,0.099,0.096,0.084,0.28300000000000003,0.03,0.066,0.10400000000000001,0.113,0.16899999999999998,0.047,0.132,0.11800000000000001,0.09300000000000001,0.26899999999999996,0.7090000000000001,0.267,0.386,0.221,0.451,0.389,0.293,0.127,0.07,0.073,0.172,0.506,0.531,1.4669999999999999,0.35200000000000004,0.095,0.077,0.34,2.206,1.1909999999999998,0.5479999999999999,0.247,0.434,2.718,3.512,80.574,0.163,1.858,1.307,1.175,5.501,10.167,6.0,2.645,1.714,5.45,0.043,0.0,0.0,0.0,0.3,0.685
125,20000630,Industrials,908,0.048706,-0.012764,0.0,0.18899999999999997,0.6890000000000001,11.402000000000001,2.1,6.862,5.124,7.792000000000001,7.722,8.097999999999999,8.365,0.526,1.375,0.37799999999999995,0.314,0.09699999999999999,0.095,0.084,0.284,0.03,0.066,0.102,0.113,0.166,0.046,0.13,0.11599999999999999,0.09300000000000001,0.271,0.7040000000000001,0.26899999999999996,0.386,0.222,0.45,0.387,0.29600000000000004,0.124,0.07,0.07200000000000001,0.171,0.49700000000000005,0.529,1.4869999999999999,0.36200000000000004,0.095,0.077,0.341,2.22,1.197,0.551,0.249,0.436,2.6710000000000003,3.449,80.904,0.16399999999999998,1.8319999999999999,1.295,1.167,5.501,10.168,6.0120000000000005,2.64,1.706,5.445,0.044000000000000004,0.0,0.0,0.0,0.306,0.6759999999999999
135,20000731,Industrials,902,0.00627,0.007391,0.0,0.195,0.7,11.368,2.15,6.853,5.471,7.819,7.768,8.238999999999999,8.414,0.557,1.3969999999999998,0.37799999999999995,0.314,0.099,0.096,0.086,0.284,0.028999999999999998,0.066,0.10300000000000001,0.113,0.16699999999999998,0.046,0.131,0.11800000000000001,0.09300000000000001,0.26899999999999996,0.71,0.268,0.384,0.221,0.451,0.386,0.292,0.127,0.07,0.07200000000000001,0.171,0.502,0.53,1.4680000000000002,0.35,0.096,0.077,0.341,2.221,1.1840000000000002,0.5479999999999999,0.248,0.436,2.6830000000000003,3.4619999999999997,80.49600000000001,0.16399999999999998,1.8319999999999999,1.29,1.169,5.505,10.167,6.0120000000000005,2.625,1.713,5.45,0.043,0.0,0.0,0.0,0.297,0.682
145,20000831,Industrials,901,0.042629,0.088586,0.0,0.20800000000000002,0.7290000000000001,11.767000000000001,2.04,6.671,5.307,8.122,8.11,8.5,8.704,0.5479999999999999,1.38,0.377,0.308,0.09699999999999999,0.095,0.081,0.281,0.027000000000000003,0.064,0.10300000000000001,0.11,0.16699999999999998,0.043,0.128,0.114,0.087,0.27699999999999997,0.705,0.27699999999999997,0.379,0.21899999999999997,0.451,0.408,0.276,0.121,0.071,0.071,0.17,0.493,0.537,1.489,0.375,0.09699999999999999,0.078,0.336,2.281,1.1909999999999998,0.5489999999999999,0.245,0.44,2.4,3.239,79.166,0.155,1.83,1.2819999999999998,1.16,5.4639999999999995,10.007,6.034,2.616,1.7169999999999999,5.343,0.042,0.0,0.0,0.0,0.297,0.7190000000000001
155,20000930,Industrials,896,-0.045701,-0.017822,0.0,0.192,0.737,10.89,2.18,6.627000000000001,5.122000000000001,7.755,7.707999999999999,8.002,8.152000000000001,0.525,1.286,0.377,0.307,0.09699999999999999,0.096,0.081,0.281,0.027999999999999997,0.064,0.10300000000000001,0.111,0.16699999999999998,0.045,0.129,0.113,0.08800000000000001,0.273,0.708,0.273,0.377,0.22,0.45,0.415,0.276,0.121,0.073,0.07,0.17300000000000001,0.48700000000000004,0.539,1.4769999999999999,0.374,0.098,0.079,0.332,2.247,1.183,0.547,0.243,0.44,2.447,3.239,78.887,0.156,1.834,1.287,1.159,5.465,9.968,6.034,2.616,1.713,5.329,0.040999999999999995,0.0,0.0,0.0,0.261,0.7040000000000001
165,20001031,Industrials,896,-0.041718,0.009644,0.0,0.193,0.7340000000000001,10.970999999999998,2.18,6.601,4.993,7.5,7.395,7.558,7.7379999999999995,0.514,1.236,0.377,0.307,0.096,0.09300000000000001,0.08,0.282,0.027999999999999997,0.064,0.10400000000000001,0.11199999999999999,0.168,0.044000000000000004,0.129,0.113,0.087,0.27899999999999997,0.706,0.278,0.377,0.221,0.451,0.42100000000000004,0.27,0.121,0.073,0.071,0.172,0.48200000000000004,0.539,1.486,0.376,0.098,0.079,0.33299999999999996,2.2359999999999998,1.179,0.546,0.242,0.442,2.41,3.228,79.31,0.159,1.837,1.2790000000000001,1.158,5.468999999999999,9.875,6.034,2.602,1.7080000000000002,5.292000000000001,0.039,0.0,0.0,0.0,0.165,0.667
175,20001130,Industrials,889,-0.082082,-0.052424,0.0,0.166,0.733,10.267000000000001,2.23,6.47,4.498,6.871,6.846,7.103,7.292000000000001,0.491,1.161,0.37799999999999995,0.305,0.09300000000000001,0.091,0.076,0.28300000000000003,0.025,0.063,0.10300000000000001,0.11,0.16899999999999998,0.040999999999999995,0.125,0.115,0.085,0.265,0.7070000000000001,0.265,0.379,0.215,0.449,0.439,0.264,0.122,0.076,0.068,0.18,0.467,0.541,1.5,0.345,0.1,0.081,0.32899999999999996,2.2119999999999997,1.145,0.541,0.24,0.428,2.314,2.992,79.72800000000001,0.16,1.821,1.27,1.147,5.421,9.885,6.064,2.616,1.6869999999999998,5.233,0.04,0.0,0.0,0.0,0.125,0.61
185,20001231,Industrials,882,-0.004207,0.021381999999999998,0.0,0.19399999999999998,0.731,10.44,2.07,6.507999999999999,4.581,7.256,7.273,7.595,7.891,0.45899999999999996,1.15,0.377,0.308,0.096,0.094,0.077,0.28300000000000003,0.026000000000000002,0.064,0.105,0.11,0.17,0.04,0.125,0.115,0.086,0.26899999999999996,0.701,0.268,0.382,0.217,0.449,0.434,0.264,0.122,0.075,0.069,0.18100000000000002,0.48,0.54,1.514,0.353,0.1,0.081,0.33399999999999996,2.22,1.172,0.544,0.24100000000000002,0.43200000000000005,2.334,3.154,79.035,0.161,1.81,1.27,1.1540000000000001,5.425,9.899,6.077999999999999,2.641,1.712,5.276,0.04,0.0,0.0,0.0,0.141,0.655
195,20010131,Industrials,877,0.201874,-0.004898,0.0,0.205,0.736,11.661,2.0,6.485,5.239,7.909,7.869,8.044,8.232000000000001,0.54,1.315,0.377,0.306,0.096,0.096,0.078,0.282,0.026000000000000002,0.064,0.105,0.11,0.17,0.040999999999999995,0.125,0.115,0.08800000000000001,0.266,0.7,0.266,0.379,0.21600000000000003,0.44799999999999995,0.43799999999999994,0.265,0.121,0.078,0.069,0.18,0.48200000000000004,0.541,1.5,0.35,0.099,0.081,0.33299999999999996,2.22,1.145,0.54,0.24,0.428,2.346,3.16,79.016,0.16399999999999998,1.8230000000000002,1.276,1.156,5.422999999999999,9.873,6.077999999999999,2.6439999999999997,1.712,5.233,0.039,0.0,0.0,0.0,0.151,0.736
