,public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
109,20000430,Utilities,143,0.050772000000000005,0.056641,0.61,1.464,0.899,15.635,4.85,7.8260000000000005,6.978,13.615,13.716,13.277999999999999,13.308,1.075,1.155,0.355,0.109,0.114,0.111,0.085,0.268,0.077,0.159,0.249,0.091,0.11699999999999999,0.114,0.11,0.107,0.08199999999999999,0.513,0.47100000000000003,0.51,0.63,0.16399999999999998,0.516,0.071,0.375,0.092,0.02,0.168,0.163,0.647,0.242,3.65,0.777,0.086,0.071,0.45899999999999996,1.0190000000000001,2.313,0.698,0.39299999999999996,0.596,2.242,2.7760000000000002,32.117,0.08199999999999999,0.821,0.64,0.445,15.08,9.017000000000001,7.855,1.4340000000000002,0.691,18.032,0.036000000000000004,0.0,0.0,0.0,1.177,2.4619999999999997
119,20000531,Utilities,141,0.012006999999999999,0.037827,0.016,1.031,0.882,15.452,4.88,7.825,6.475,12.037,11.811,11.993,12.042,1.0090000000000001,1.129,0.355,0.114,0.115,0.114,0.085,0.261,0.075,0.156,0.244,0.09699999999999999,0.12,0.114,0.11599999999999999,0.11,0.085,0.515,0.47100000000000003,0.512,0.619,0.16,0.45,0.06,0.436,0.092,0.022000000000000002,0.161,0.168,0.6759999999999999,0.22899999999999998,3.5,0.789,0.085,0.07,0.45899999999999996,1.04,2.274,0.6920000000000001,0.387,0.591,2.215,2.6660000000000004,29.4,0.09300000000000001,0.828,0.6459999999999999,0.455,16.524,9.619,8.783999999999999,1.4969999999999999,0.7070000000000001,22.628,0.035,0.0,0.0,0.0,0.848,1.9980000000000002
129,20000630,Utilities,140,-0.017602,-0.050043000000000004,0.016,0.975,0.8740000000000001,15.225,5.12,7.853,6.2589999999999995,11.655999999999999,11.504000000000001,11.514000000000001,11.58,1.0,1.0859999999999999,0.355,0.113,0.115,0.114,0.085,0.259,0.075,0.156,0.243,0.09699999999999999,0.12,0.114,0.11599999999999999,0.11,0.085,0.513,0.47200000000000003,0.511,0.618,0.16,0.449,0.054000000000000006,0.43700000000000006,0.092,0.022000000000000002,0.16,0.168,0.6779999999999999,0.225,3.492,0.79,0.084,0.07,0.46,1.034,2.2640000000000002,0.69,0.386,0.59,2.217,2.68,29.177,0.09300000000000001,0.8340000000000001,0.647,0.455,16.535999999999998,9.66,8.787,1.495,0.705,22.628,0.035,0.0,0.0,0.0,0.736,1.8559999999999999
139,20000731,Utilities,140,0.05107,0.063095,0.016,1.05,0.8959999999999999,16.116,4.9,7.853,6.519,12.235999999999999,11.834000000000001,12.082,12.19,1.0190000000000001,1.131,0.355,0.113,0.11599999999999999,0.114,0.085,0.255,0.075,0.156,0.243,0.09699999999999999,0.12,0.114,0.11599999999999999,0.11,0.085,0.513,0.47200000000000003,0.511,0.618,0.162,0.449,0.06,0.435,0.092,0.022000000000000002,0.16,0.168,0.6779999999999999,0.233,3.492,0.79,0.084,0.07,0.45799999999999996,1.042,2.2640000000000002,0.69,0.386,0.59,2.217,2.68,29.429000000000002,0.09300000000000001,0.8340000000000001,0.655,0.455,16.524,9.71,8.787,1.495,0.705,22.628,0.035,0.0,0.0,0.0,0.7879999999999999,1.9280000000000002
149,20000831,Utilities,138,0.070355,0.132722,0.017,0.8220000000000001,0.909,16.548,4.64,7.888,7.352,12.964,12.843,12.440999999999999,12.6,1.0070000000000001,1.248,0.355,0.113,0.11800000000000001,0.115,0.086,0.237,0.07400000000000001,0.156,0.231,0.096,0.121,0.109,0.114,0.11,0.085,0.514,0.46799999999999997,0.514,0.63,0.14800000000000002,0.45799999999999996,0.052000000000000005,0.381,0.092,0.021,0.155,0.16,0.643,0.235,3.608,0.804,0.085,0.07,0.45799999999999996,1.053,2.323,0.698,0.387,0.601,2.208,2.536,27.125999999999998,0.086,0.8079999999999999,0.645,0.462,17.631,9.836,8.777999999999999,1.5230000000000001,0.7190000000000001,23.514,0.032,0.0,0.0,0.0,0.691,2.033
159,20000930,Utilities,132,0.067248,0.086314,0.017,0.897,0.924,17.369,4.61,7.87,7.975,13.717,12.878,12.913,13.231,1.031,1.28,0.355,0.113,0.11800000000000001,0.115,0.086,0.247,0.076,0.16,0.235,0.096,0.122,0.111,0.114,0.11,0.085,0.514,0.461,0.514,0.63,0.14800000000000002,0.45799999999999996,0.042,0.38299999999999995,0.08900000000000001,0.021,0.158,0.153,0.643,0.235,3.608,0.804,0.085,0.07,0.456,1.056,2.359,0.6990000000000001,0.385,0.601,2.209,2.5580000000000003,27.076,0.087,0.795,0.636,0.456,17.923,9.77,8.777999999999999,1.496,0.713,23.535999999999998,0.032,0.0,0.0,0.0,0.73,2.1390000000000002
169,20001031,Utilities,130,-0.013142,-0.04467,0.017,0.84,0.924,16.791,4.6,7.895,7.702000000000001,12.939,12.935,12.770999999999999,12.892999999999999,1.004,1.272,0.355,0.113,0.11800000000000001,0.115,0.086,0.25,0.076,0.16,0.237,0.096,0.122,0.111,0.115,0.11,0.086,0.514,0.461,0.514,0.633,0.14800000000000002,0.45799999999999996,0.043,0.389,0.092,0.021,0.16,0.156,0.642,0.235,3.614,0.8029999999999999,0.084,0.07,0.45799999999999996,1.054,2.381,0.6990000000000001,0.387,0.602,2.209,2.5469999999999997,25.498,0.087,0.7879999999999999,0.633,0.457,18.192999999999998,9.836,8.735,1.483,0.7170000000000001,25.98,0.033,0.0,0.0,0.0,0.677,2.113
179,20001130,Utilities,128,0.03184,-0.006976,0.021,0.758,0.7979999999999999,17.660999999999998,4.36,8.061,8.027000000000001,13.833,13.133,13.462,13.554,0.985,1.273,0.355,0.11,0.12,0.11900000000000001,0.08800000000000001,0.231,0.07200000000000001,0.153,0.23,0.09300000000000001,0.12300000000000001,0.107,0.114,0.109,0.08900000000000001,0.523,0.457,0.52,0.6459999999999999,0.152,0.45299999999999996,0.006,0.36,0.085,0.018000000000000002,0.152,0.16699999999999998,0.629,0.245,3.721,0.8079999999999999,0.086,0.071,0.45799999999999996,1.0979999999999999,2.491,0.7090000000000001,0.396,0.617,2.184,2.4819999999999998,24.075,0.079,0.785,0.612,0.469,18.328,9.783999999999999,8.924,1.5719999999999998,0.748,20.28,0.031,0.0,0.0,0.0,0.655,2.177
189,20001231,Utilities,126,0.09136699999999999,0.090902,0.027999999999999997,0.81,0.8,18.793,4.16,7.997000000000001,8.545,14.579,13.822000000000001,14.289000000000001,14.484000000000002,1.0490000000000002,1.409,0.355,0.11,0.12,0.11900000000000001,0.087,0.23,0.07200000000000001,0.15,0.22899999999999998,0.09300000000000001,0.121,0.107,0.113,0.107,0.08800000000000001,0.522,0.45799999999999996,0.52,0.6459999999999999,0.14300000000000002,0.45299999999999996,0.004,0.36,0.084,0.019,0.15,0.16699999999999998,0.626,0.245,3.721,0.8079999999999999,0.086,0.071,0.45799999999999996,1.107,2.491,0.7090000000000001,0.396,0.617,2.176,2.469,22.084,0.08,0.79,0.619,0.467,19.472,9.783999999999999,9.24,1.571,0.735,19.909000000000002,0.031,0.0,0.0,0.0,0.691,2.3040000000000003
199,20010131,Utilities,126,-0.063355,-0.093426,0.03,0.742,0.7979999999999999,17.017,4.64,7.952000000000001,7.79,13.364,12.995,13.398,13.398,0.9540000000000001,1.274,0.355,0.11,0.12,0.11900000000000001,0.087,0.23,0.069,0.15,0.22899999999999998,0.09300000000000001,0.121,0.107,0.113,0.107,0.08800000000000001,0.523,0.456,0.522,0.65,0.142,0.451,0.004,0.36,0.084,0.019,0.15,0.16399999999999998,0.626,0.245,3.728,0.8140000000000001,0.085,0.071,0.462,1.107,2.53,0.7090000000000001,0.396,0.621,2.168,2.469,23.203000000000003,0.08,0.792,0.619,0.467,19.472,9.786,9.089,1.571,0.735,18.967,0.031,0.0,0.0,0.0,0.5760000000000001,1.999
