,public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
227,20010430,Materials,247,0.053574000000000004,0.077934,0.187,0.23399999999999999,0.987,9.609,2.33,6.795,5.073,8.889,8.487,9.615,9.615,0.45799999999999996,1.0390000000000001,0.363,0.22699999999999998,0.07200000000000001,0.07400000000000001,0.075,0.248,0.025,0.065,0.11900000000000001,0.081,0.109,0.038,0.113,0.09,0.062,0.389,0.591,0.385,0.515,0.405,0.396,0.34600000000000003,0.297,0.10099999999999999,0.024,0.075,0.129,0.5760000000000001,0.344,2.6860000000000004,0.5660000000000001,0.099,0.081,0.415,1.492,1.53,0.614,0.326,0.532,1.7209999999999999,2.325,78.513,0.07200000000000001,1.68,0.9620000000000001,0.97,5.371,9.881,7.103,2.6289999999999996,1.459,6.545,0.046,0.0,0.0,0.0,-0.177,1.0859999999999999
237,20010531,Materials,248,0.073245,0.046224,0.213,0.133,0.9990000000000001,10.022,2.07,6.803999999999999,5.529,7.526,7.131,8.019,8.116,0.503,1.129,0.363,0.217,0.055999999999999994,0.055999999999999994,0.068,0.24,0.023,0.062,0.113,0.071,0.10300000000000001,0.033,0.10800000000000001,0.084,0.052000000000000005,0.4,0.593,0.397,0.515,0.397,0.413,0.363,0.31,0.102,0.025,0.07200000000000001,0.147,0.51,0.33799999999999997,2.633,0.579,0.096,0.078,0.42700000000000005,1.4980000000000002,1.587,0.622,0.33299999999999996,0.5379999999999999,1.645,2.022,79.918,0.071,1.715,0.968,0.945,5.382999999999999,9.088,6.922999999999999,2.739,1.449,6.386,0.049,0.0,0.0,0.0,-0.20600000000000002,0.8370000000000001
247,20010630,Materials,247,-0.013978,-0.027760000000000003,0.22,0.11800000000000001,0.9990000000000001,10.17,2.12,6.832999999999999,5.603,7.527,7.261,8.097999999999999,8.243,0.49200000000000005,1.0590000000000002,0.363,0.21899999999999997,0.055999999999999994,0.055999999999999994,0.068,0.24100000000000002,0.022000000000000002,0.062,0.114,0.071,0.10099999999999999,0.032,0.10800000000000001,0.084,0.051,0.4,0.593,0.397,0.515,0.397,0.413,0.341,0.312,0.10300000000000001,0.025,0.071,0.146,0.514,0.337,2.656,0.574,0.096,0.078,0.428,1.492,1.585,0.622,0.332,0.541,1.6340000000000001,2.0580000000000003,79.918,0.07200000000000001,1.724,0.9690000000000001,0.935,5.352,9.081,6.906000000000001,2.739,1.449,6.3229999999999995,0.049,0.0,0.0,0.0,-0.217,0.8059999999999999
257,20010731,Materials,248,-0.011247,0.000291,0.22,0.114,1.0,9.865,2.06,6.831,5.564,7.956,6.794,8.007,8.237,0.491,1.1079999999999999,0.363,0.217,0.053,0.053,0.067,0.24,0.021,0.061,0.113,0.07,0.1,0.031,0.105,0.08199999999999999,0.049,0.4,0.5920000000000001,0.397,0.516,0.397,0.409,0.36200000000000004,0.31,0.102,0.026000000000000002,0.07200000000000001,0.14400000000000002,0.502,0.33399999999999996,2.653,0.578,0.096,0.078,0.428,1.479,1.607,0.622,0.331,0.541,1.61,2.022,79.91199999999999,0.07200000000000001,1.7169999999999999,0.975,0.9259999999999999,5.382999999999999,9.074,6.888,2.6889999999999996,1.439,6.3229999999999995,0.05,0.0,0.0,0.0,-0.203,0.8270000000000001
267,20010831,Materials,244,-0.020933,-0.002455,0.263,0.106,0.915,10.397,1.99,7.271,5.0889999999999995,7.02,5.778,7.551,7.7,0.496,1.092,0.363,0.21,0.034,0.034,0.055999999999999994,0.243,0.013999999999999999,0.052000000000000005,0.11199999999999999,0.063,0.08800000000000001,0.02,0.099,0.067,0.031,0.39799999999999996,0.586,0.396,0.534,0.40399999999999997,0.41,0.374,0.316,0.10400000000000001,0.025,0.07,0.139,0.489,0.33799999999999997,2.8680000000000003,0.575,0.096,0.078,0.42700000000000005,1.505,1.564,0.617,0.33399999999999996,0.5429999999999999,1.3619999999999999,1.869,81.544,0.073,1.669,0.96,0.893,5.268,8.916,6.832000000000001,2.575,1.432,6.489,0.06,0.0,0.0,0.0,-0.222,0.872
277,20010930,Materials,239,-0.11810899999999999,-0.11249300000000001,0.267,0.08900000000000001,0.903,8.927,2.25,7.289,4.184,5.877999999999999,4.8580000000000005,6.683,6.852,0.444,0.9059999999999999,0.363,0.21100000000000002,0.032,0.032,0.055999999999999994,0.243,0.012,0.052000000000000005,0.11199999999999999,0.063,0.087,0.018000000000000002,0.09699999999999999,0.067,0.03,0.408,0.5820000000000001,0.396,0.5329999999999999,0.406,0.41100000000000003,0.374,0.318,0.106,0.025,0.07,0.138,0.488,0.336,2.873,0.579,0.096,0.078,0.424,1.4780000000000002,1.574,0.617,0.33399999999999996,0.5429999999999999,1.358,1.79,81.165,0.07200000000000001,1.64,0.953,0.89,5.242999999999999,8.945,6.881,2.575,1.396,6.492999999999999,0.06,0.0,0.0,0.0,-0.174,0.735
287,20011031,Materials,238,0.00121,0.028906,0.267,0.1,0.882,9.101,2.15,7.297999999999999,4.427,6.457000000000001,5.063,7.077999999999999,7.169,0.456,0.956,0.363,0.21,0.032,0.032,0.055999999999999994,0.243,0.012,0.052000000000000005,0.11199999999999999,0.063,0.086,0.016,0.099,0.067,0.028999999999999998,0.39799999999999996,0.586,0.396,0.527,0.40299999999999997,0.41100000000000003,0.39799999999999996,0.32299999999999995,0.10800000000000001,0.025,0.071,0.13699999999999998,0.491,0.337,2.883,0.58,0.096,0.078,0.42700000000000005,1.484,1.547,0.616,0.33399999999999996,0.537,1.3530000000000002,1.791,80.324,0.07400000000000001,1.655,0.948,0.898,5.268,8.924,6.9079999999999995,2.613,1.413,6.497000000000001,0.062,0.0,0.0,0.0,-0.195,0.7559999999999999
297,20011130,Materials,235,0.067968,0.097234,0.257,0.084,0.983,10.253,2.0,7.85,4.658,4.295,1.725,6.912000000000001,7.075,0.505,1.045,0.363,0.209,0.024,0.024,0.042,0.242,0.006999999999999999,0.048,0.109,0.057999999999999996,0.08199999999999999,0.013000000000000001,0.096,0.065,0.018000000000000002,0.4,0.584,0.39399999999999996,0.518,0.395,0.405,0.425,0.33299999999999996,0.106,0.026000000000000002,0.067,0.152,0.485,0.35700000000000004,3.155,0.59,0.094,0.075,0.428,1.476,1.575,0.615,0.321,0.535,1.194,1.639,80.22,0.078,1.706,0.9229999999999999,0.872,5.263999999999999,8.905,6.857,2.6910000000000003,1.3769999999999998,6.372999999999999,0.066,0.0,0.0,0.0,-0.209,0.643
307,20011231,Materials,230,0.053024,0.000588,0.26,0.099,1.033,10.59,1.94,7.852,5.059,6.067,4.348,7.9510000000000005,7.9510000000000005,0.51,1.067,0.363,0.209,0.027000000000000003,0.027000000000000003,0.046,0.242,0.009000000000000001,0.051,0.109,0.06,0.08199999999999999,0.015,0.09699999999999999,0.066,0.023,0.4,0.58,0.395,0.522,0.39799999999999996,0.406,0.431,0.33899999999999997,0.10400000000000001,0.025,0.067,0.152,0.48700000000000004,0.353,3.219,0.597,0.094,0.076,0.433,1.48,1.5859999999999999,0.616,0.321,0.535,1.247,1.6769999999999998,80.783,0.077,1.6469999999999998,0.919,0.879,5.086,8.923,6.885,2.6910000000000003,1.3769999999999998,6.372999999999999,0.067,0.0,0.0,0.0,-0.19,0.8
317,20020131,Materials,226,0.028606,0.006214,0.255,0.08800000000000001,1.031,11.421,1.91,7.827000000000001,5.17,6.0,4.91,8.068999999999999,8.152000000000001,0.508,1.111,0.363,0.215,0.027999999999999997,0.027999999999999997,0.048,0.24600000000000002,0.009000000000000001,0.053,0.109,0.061,0.086,0.016,0.099,0.067,0.024,0.402,0.584,0.39399999999999996,0.521,0.396,0.40700000000000003,0.441,0.34600000000000003,0.10400000000000001,0.025,0.067,0.149,0.519,0.355,3.162,0.588,0.095,0.076,0.428,1.472,1.59,0.616,0.321,0.537,1.271,1.71,79.87100000000001,0.08,1.671,0.9259999999999999,0.884,5.143,8.925,6.84,2.6719999999999997,1.38,6.401,0.067,0.0,0.0,0.0,-0.15,0.7140000000000001
327,20020228,Materials,224,0.012378,0.04423,0.223,0.168,0.8390000000000001,12.050999999999998,1.8,8.136000000000001,5.615,6.3,3.43,11.415,11.464,0.561,1.24,0.361,0.217,0.021,0.022000000000000002,0.043,0.243,0.009000000000000001,0.047,0.10800000000000001,0.06,0.079,0.016,0.096,0.062,0.017,0.395,0.581,0.39299999999999996,0.499,0.39899999999999997,0.381,0.49,0.413,0.11699999999999999,0.028999999999999998,0.062,0.11199999999999999,0.539,0.32799999999999996,2.888,0.55,0.095,0.077,0.45,1.5019999999999998,1.55,0.621,0.319,0.518,1.168,1.556,81.638,0.099,1.716,0.96,0.903,5.107,9.241,7.193,2.511,1.349,6.172000000000001,0.079,0.0,0.0,0.0,-0.01,1.0659999999999998
337,20020331,Materials,224,0.109497,0.051425,0.23199999999999998,0.17600000000000002,0.846,13.347000000000001,1.66,8.172,6.225,7.296,5.35,12.344000000000001,12.344000000000001,0.595,1.272,0.361,0.217,0.024,0.024,0.042,0.24600000000000002,0.009000000000000001,0.047,0.10800000000000001,0.059000000000000004,0.079,0.018000000000000002,0.096,0.062,0.018000000000000002,0.39899999999999997,0.581,0.395,0.5,0.4,0.381,0.495,0.413,0.11599999999999999,0.028999999999999998,0.062,0.114,0.537,0.336,2.908,0.555,0.094,0.077,0.446,1.501,1.55,0.621,0.32,0.528,1.197,1.5119999999999998,81.638,0.099,1.716,0.96,0.899,5.0680000000000005,9.209,7.193,2.548,1.349,6.172000000000001,0.079,0.0,0.0,0.0,-0.015,1.255
347,20020430,Materials,223,0.01595,-0.03871,0.221,0.20199999999999999,0.833,14.498,1.69,8.048,6.247000000000001,6.876,3.8569999999999998,12.094000000000001,12.229000000000001,0.627,1.321,0.361,0.217,0.022000000000000002,0.024,0.042,0.25,0.009000000000000001,0.047,0.10800000000000001,0.06,0.079,0.018000000000000002,0.096,0.062,0.018000000000000002,0.397,0.5820000000000001,0.39399999999999996,0.499,0.401,0.381,0.504,0.42200000000000004,0.11699999999999999,0.032,0.061,0.11599999999999999,0.528,0.332,2.889,0.56,0.09300000000000001,0.076,0.447,1.5019999999999998,1.541,0.618,0.319,0.527,1.138,1.534,81.818,0.10099999999999999,1.719,0.96,0.8959999999999999,5.063,9.192,7.157,2.511,1.364,6.1339999999999995,0.079,0.0,0.0,0.0,-0.015,1.128
357,20020531,Materials,221,0.014288,0.029081,0.262,0.16699999999999998,0.767,14.751,1.65,8.154,5.926,4.178999999999999,-0.063,10.089,10.302,0.638,1.383,0.36,0.21100000000000002,0.022000000000000002,0.022000000000000002,0.040999999999999995,0.24600000000000002,0.005,0.053,0.11,0.057999999999999996,0.075,0.015,0.094,0.061,0.012,0.384,0.584,0.387,0.486,0.395,0.384,0.5770000000000001,0.402,0.11699999999999999,0.031,0.066,0.13699999999999998,0.502,0.355,2.822,0.5710000000000001,0.08900000000000001,0.071,0.419,1.499,1.558,0.617,0.316,0.536,1.133,1.64,83.178,0.10099999999999999,1.7209999999999999,0.972,0.871,5.091,8.924,6.702000000000001,2.5140000000000002,1.317,5.956,0.077,0.0,0.0,0.0,-0.013999999999999999,0.958
367,20020630,Materials,219,-0.01699,-0.018524000000000002,0.254,0.184,0.747,14.255999999999998,1.67,8.232000000000001,5.587000000000001,4.694,-0.044000000000000004,9.356,9.47,0.644,1.375,0.36,0.21100000000000002,0.013999999999999999,0.018000000000000002,0.040999999999999995,0.248,0.006999999999999999,0.053,0.11,0.057999999999999996,0.075,0.016,0.094,0.061,0.011000000000000001,0.38299999999999995,0.593,0.384,0.478,0.395,0.38299999999999995,0.581,0.40399999999999997,0.11800000000000001,0.031,0.068,0.133,0.502,0.355,2.822,0.56,0.08900000000000001,0.071,0.425,1.494,1.558,0.614,0.312,0.5329999999999999,1.137,1.703,82.635,0.10099999999999999,1.719,0.9790000000000001,0.863,5.091,8.896,6.704,2.474,1.317,6.074,0.076,0.0,0.0,0.0,-0.016,0.95
377,20020731,Materials,218,-0.11639100000000001,-0.111581,0.256,0.159,0.747,12.475,2.02,8.193,5.04,4.78,-0.011000000000000001,8.151,8.542,0.552,1.163,0.35700000000000004,0.20600000000000002,0.022000000000000002,0.022000000000000002,0.040999999999999995,0.248,0.01,0.053,0.109,0.057,0.076,0.018000000000000002,0.095,0.063,0.013999999999999999,0.376,0.598,0.381,0.47,0.39299999999999996,0.38299999999999995,0.569,0.405,0.121,0.032,0.067,0.14,0.49200000000000005,0.35700000000000004,2.783,0.5579999999999999,0.08900000000000001,0.071,0.419,1.4969999999999999,1.501,0.614,0.31,0.523,1.17,1.7169999999999999,82.635,0.102,1.7080000000000002,0.9690000000000001,0.846,5.157,8.802999999999999,6.702999999999999,2.383,1.2930000000000001,5.971,0.073,0.0,0.0,0.0,-0.015,0.746
387,20020831,Materials,215,0.005409000000000001,0.004520000000000001,0.225,0.171,0.752,13.517000000000001,1.96,8.146,4.941,6.506,3.115,8.117,8.261000000000001,0.563,1.166,0.359,0.209,0.03,0.036000000000000004,0.048,0.251,0.013999999999999999,0.054000000000000006,0.109,0.057999999999999996,0.08199999999999999,0.021,0.094,0.067,0.026000000000000002,0.385,0.598,0.384,0.46,0.387,0.39,0.609,0.43799999999999994,0.12300000000000001,0.037000000000000005,0.07,0.13699999999999998,0.524,0.35700000000000004,2.806,0.5720000000000001,0.085,0.071,0.43200000000000005,1.4780000000000002,1.547,0.613,0.3,0.517,1.3230000000000002,1.791,79.288,0.115,1.736,1.036,0.838,5.183,8.792,6.747999999999999,2.384,1.284,5.78,0.069,0.0,0.0,0.0,-0.024,0.797
397,20020930,Materials,215,-0.093694,-0.115328,0.217,0.162,0.76,12.205,2.24,8.167,4.421,5.832999999999999,2.595,7.704,7.778,0.501,1.114,0.36,0.21,0.03,0.036000000000000004,0.049,0.249,0.013999999999999999,0.054000000000000006,0.10800000000000001,0.057999999999999996,0.08199999999999999,0.02,0.094,0.065,0.026000000000000002,0.385,0.6,0.384,0.461,0.387,0.39,0.61,0.429,0.12,0.036000000000000004,0.069,0.136,0.524,0.35600000000000004,2.842,0.574,0.085,0.071,0.444,1.5,1.547,0.613,0.3,0.521,1.3219999999999998,1.7830000000000001,80.914,0.11199999999999999,1.75,1.001,0.838,5.2,8.77,6.739,2.4,1.284,5.776,0.069,0.0,0.0,0.0,-0.021,0.752
407,20021031,Materials,213,0.0008119999999999999,0.030629000000000003,0.21,0.158,0.76,12.412,2.3,8.294,4.456,6.257000000000001,3.109,8.167,8.312999999999999,0.523,1.004,0.358,0.213,0.034,0.037000000000000005,0.049,0.252,0.013999999999999999,0.055,0.10800000000000001,0.061,0.084,0.02,0.095,0.067,0.027000000000000003,0.387,0.6,0.385,0.465,0.387,0.386,0.616,0.428,0.124,0.037000000000000005,0.069,0.136,0.524,0.35600000000000004,2.895,0.573,0.085,0.071,0.43200000000000005,1.492,1.5719999999999998,0.613,0.295,0.523,1.395,1.798,81.09,0.114,1.75,1.001,0.8440000000000001,5.192,8.872,6.742999999999999,2.451,1.297,5.78,0.069,0.0,0.0,0.0,-0.023,0.748
417,20021130,Materials,212,0.073522,0.10839700000000001,0.18600000000000003,0.175,0.914,12.481,2.22,7.974,4.748,7.888999999999999,4.169,9.248,9.311,0.532,1.048,0.358,0.20800000000000002,0.038,0.040999999999999995,0.051,0.248,0.017,0.055999999999999994,0.10800000000000001,0.064,0.091,0.024,0.096,0.07400000000000001,0.037000000000000005,0.386,0.604,0.38299999999999995,0.47,0.381,0.38,0.62,0.428,0.13,0.036000000000000004,0.071,0.105,0.541,0.345,2.8539999999999996,0.547,0.083,0.07,0.442,1.53,1.548,0.613,0.29600000000000004,0.515,1.4880000000000002,1.8980000000000001,79.806,0.11800000000000001,1.7209999999999999,1.02,0.8640000000000001,5.347,8.929,6.893,2.403,1.3090000000000002,5.95,0.065,0.0,0.0,0.0,-0.005,0.828
427,20021231,Materials,209,-0.031127,-0.032379000000000005,0.185,0.191,0.924,12.585999999999999,2.28,7.955,4.757,8.495,6.667000000000001,10.21,10.519,0.521,1.028,0.35600000000000004,0.21899999999999997,0.040999999999999995,0.045,0.053,0.253,0.017,0.055999999999999994,0.10800000000000001,0.065,0.092,0.024,0.096,0.075,0.040999999999999995,0.385,0.609,0.38,0.478,0.385,0.38299999999999995,0.62,0.428,0.14,0.036000000000000004,0.071,0.105,0.55,0.344,2.8760000000000003,0.5479999999999999,0.084,0.069,0.442,1.548,1.5490000000000002,0.61,0.3,0.518,1.537,2.02,80.843,0.12300000000000001,1.7519999999999998,1.032,0.868,5.32,8.981,6.898,2.418,1.3419999999999999,6.0489999999999995,0.064,0.0,0.0,0.0,-0.0,0.847
437,20030131,Materials,209,-0.039275,-0.05056,0.192,0.162,0.9179999999999999,12.309000000000001,2.26,7.9110000000000005,4.591,8.094,5.364,9.036,9.008,0.467,1.031,0.354,0.21899999999999997,0.04,0.040999999999999995,0.052000000000000005,0.248,0.018000000000000002,0.055999999999999994,0.10800000000000001,0.063,0.092,0.026000000000000002,0.096,0.07400000000000001,0.039,0.377,0.609,0.376,0.47,0.385,0.379,0.601,0.424,0.14,0.036000000000000004,0.07200000000000001,0.10400000000000001,0.562,0.345,2.884,0.5329999999999999,0.084,0.069,0.429,1.501,1.4869999999999999,0.607,0.293,0.512,1.5959999999999999,2.025,81.624,0.129,1.768,1.032,0.868,5.341,9.13,6.898,2.387,1.31,5.9270000000000005,0.062,0.0,0.0,0.0,-0.0,0.7859999999999999
447,20030228,Materials,207,-0.039019,-0.033006,0.163,0.262,0.934,12.652999999999999,2.37,7.465,4.593,9.941,7.444,11.110999999999999,11.562999999999999,0.46799999999999997,1.022,0.335,0.22699999999999998,0.042,0.043,0.057,0.249,0.015,0.052000000000000005,0.11,0.069,0.092,0.025,0.099,0.076,0.040999999999999995,0.396,0.562,0.40399999999999997,0.488,0.402,0.359,0.557,0.42700000000000005,0.147,0.045,0.069,0.099,0.564,0.317,2.674,0.584,0.085,0.07,0.428,1.507,1.526,0.629,0.295,0.527,1.6840000000000002,2.084,81.831,0.155,1.784,1.0290000000000001,0.8740000000000001,5.167999999999999,9.736,7.396,2.5140000000000002,1.367,5.985,0.06,0.001,0.0,0.0,0.138,0.966
457,20030331,Materials,203,-0.013149000000000001,0.007631000000000001,0.162,0.267,0.9259999999999999,12.793,2.4,7.483,4.725,9.731,7.0760000000000005,11.302,11.585999999999999,0.462,0.981,0.335,0.228,0.042,0.043,0.055999999999999994,0.25,0.015,0.053,0.11,0.069,0.091,0.023,0.099,0.077,0.040999999999999995,0.39899999999999997,0.5589999999999999,0.40700000000000003,0.483,0.406,0.359,0.5579999999999999,0.423,0.147,0.045,0.069,0.099,0.564,0.311,2.753,0.598,0.084,0.07,0.428,1.469,1.505,0.625,0.294,0.525,1.6909999999999998,2.084,81.831,0.166,1.784,1.0290000000000001,0.8859999999999999,5.167999999999999,9.911,7.417000000000001,2.589,1.3769999999999998,5.974,0.06,0.001,0.0,0.0,0.038,0.9570000000000001
467,20030430,Materials,202,0.075565,0.081616,0.14800000000000002,0.268,0.92,13.109000000000002,2.36,7.582999999999999,4.962,10.152000000000001,7.3839999999999995,12.118,12.125,0.498,1.084,0.332,0.23,0.043,0.044000000000000004,0.057,0.25,0.015,0.053,0.11,0.07,0.092,0.024,0.099,0.077,0.042,0.396,0.565,0.40399999999999997,0.48200000000000004,0.40399999999999997,0.358,0.5579999999999999,0.429,0.14800000000000002,0.046,0.07,0.099,0.562,0.307,2.6630000000000003,0.586,0.084,0.07,0.428,1.508,1.4909999999999999,0.625,0.294,0.525,1.6840000000000002,2.093,81.345,0.171,1.778,1.03,0.8859999999999999,5.194,9.927999999999999,7.397,2.645,1.381,5.986000000000001,0.06,0.001,0.0,0.0,-0.005,0.978
477,20030531,Materials,202,0.09102,0.034402999999999996,0.185,0.205,1.0290000000000001,14.044,2.14,7.81,5.19,8.729,7.784,9.292,9.455,0.527,1.128,0.335,0.223,0.044000000000000004,0.046,0.053,0.239,0.013999999999999999,0.051,0.102,0.062,0.083,0.021,0.091,0.067,0.042,0.39799999999999996,0.583,0.395,0.478,0.39,0.386,0.527,0.373,0.14800000000000002,0.040999999999999995,0.069,0.1,0.552,0.341,3.034,0.574,0.08199999999999999,0.068,0.418,1.489,1.531,0.611,0.302,0.515,1.6469999999999998,1.9980000000000002,76.985,0.149,1.798,1.04,0.884,5.519,9.579,7.132999999999999,2.559,1.3980000000000001,6.042000000000001,0.054000000000000006,0.001,0.0,0.0,-0.035,0.767
487,20030630,Materials,203,0.029485,0.005703,0.198,0.221,1.032,13.854000000000001,2.21,7.787000000000001,5.46,9.011000000000001,8.193,9.572000000000001,9.681000000000001,0.537,1.104,0.335,0.221,0.044000000000000004,0.046,0.053,0.239,0.013999999999999999,0.05,0.102,0.06,0.08,0.021,0.092,0.068,0.042,0.392,0.585,0.392,0.478,0.39299999999999996,0.386,0.5,0.36,0.14800000000000002,0.040999999999999995,0.069,0.1,0.5529999999999999,0.34,3.074,0.5720000000000001,0.08199999999999999,0.068,0.41600000000000004,1.486,1.52,0.61,0.302,0.513,1.662,1.999,76.887,0.146,1.797,1.044,0.885,5.526,9.602,7.154,2.536,1.385,6.181,0.054000000000000006,0.001,0.0,0.0,-0.06,0.784
497,20030731,Materials,201,0.04571,0.06779400000000001,0.2,0.247,1.02,14.28,2.14,7.773,5.84,9.231,8.736,9.742,9.825,0.5589999999999999,1.153,0.335,0.221,0.043,0.045,0.052000000000000005,0.23800000000000002,0.013999999999999999,0.052000000000000005,0.105,0.062,0.081,0.022000000000000002,0.09300000000000001,0.068,0.04,0.40399999999999997,0.581,0.39899999999999997,0.483,0.386,0.387,0.502,0.36,0.14800000000000002,0.040999999999999995,0.068,0.09699999999999999,0.556,0.324,3.034,0.589,0.081,0.068,0.42,1.483,1.5490000000000002,0.614,0.302,0.523,1.6680000000000001,1.999,76.027,0.152,1.797,1.061,0.884,5.582000000000001,9.65,7.132999999999999,2.5469999999999997,1.3840000000000001,6.335,0.055999999999999994,0.002,0.0,0.0,-0.094,0.743
507,20030831,Materials,201,0.048405000000000004,0.034807,0.239,0.18,0.862,14.945,2.01,7.912000000000001,7.162999999999999,9.247,7.575,9.408999999999999,9.628,0.5870000000000001,1.219,0.332,0.21600000000000003,0.043,0.047,0.051,0.239,0.015,0.046,0.10099999999999999,0.057999999999999996,0.078,0.021,0.09,0.064,0.038,0.39799999999999996,0.5760000000000001,0.397,0.484,0.389,0.37799999999999995,0.461,0.318,0.147,0.046,0.067,0.111,0.525,0.32799999999999996,3.068,0.601,0.081,0.067,0.42,1.496,1.5619999999999998,0.617,0.302,0.523,1.656,1.9369999999999998,75.587,0.161,1.8090000000000002,1.07,0.899,5.64,9.658999999999999,7.124,2.588,1.385,6.278,0.057999999999999996,0.001,0.0,0.0,-0.11199999999999999,0.7909999999999999
517,20030930,Materials,201,-0.0051909999999999994,-0.039279,0.243,0.18100000000000002,0.858,15.120999999999999,2.05,7.912000000000001,6.872000000000001,8.524,7.348,9.162,9.29,0.568,1.202,0.32799999999999996,0.215,0.043,0.047,0.05,0.23600000000000002,0.015,0.046,0.1,0.057999999999999996,0.078,0.02,0.09,0.061,0.038,0.391,0.583,0.392,0.484,0.389,0.37799999999999995,0.48,0.319,0.147,0.046,0.067,0.111,0.499,0.331,3.0189999999999997,0.579,0.081,0.067,0.418,1.496,1.556,0.615,0.292,0.521,1.68,2.016,76.589,0.16,1.818,1.0759999999999998,0.899,5.64,9.658999999999999,7.062,2.588,1.389,6.447,0.057999999999999996,0.002,0.0,0.0,-0.11199999999999999,0.82
527,20031031,Materials,202,0.084637,0.07824600000000001,0.237,0.18,0.851,15.005,1.94,7.892,7.269,9.828,7.942,10.224,10.422,0.647,1.4080000000000001,0.32299999999999995,0.21600000000000003,0.038,0.043,0.05,0.235,0.013999999999999999,0.045,0.10099999999999999,0.057999999999999996,0.078,0.02,0.09,0.061,0.037000000000000005,0.397,0.57,0.397,0.484,0.389,0.381,0.479,0.316,0.14,0.043,0.067,0.106,0.508,0.322,3.063,0.6,0.081,0.067,0.429,1.495,1.536,0.616,0.293,0.526,1.6440000000000001,2.0,75.245,0.159,1.8259999999999998,1.085,0.899,5.647,9.596,7.0920000000000005,2.588,1.381,6.507999999999999,0.057,0.002,0.0,0.0,-0.133,0.885
537,20031130,Materials,203,0.047008,0.026608999999999997,0.221,0.152,0.76,16.076,1.92,8.046,7.081,9.398,8.459,11.099,11.559000000000001,0.6629999999999999,1.455,0.321,0.21100000000000002,0.038,0.038,0.045,0.235,0.013000000000000001,0.045,0.1,0.05,0.065,0.018000000000000002,0.09,0.062,0.035,0.40299999999999997,0.5720000000000001,0.397,0.47600000000000003,0.381,0.382,0.494,0.36,0.133,0.046,0.066,0.10099999999999999,0.485,0.315,2.8569999999999998,0.5870000000000001,0.08,0.067,0.418,1.4980000000000002,1.459,0.617,0.3,0.525,1.517,1.83,73.596,0.163,1.87,1.1079999999999999,0.9209999999999999,5.571000000000001,9.609,7.331,2.6910000000000003,1.3969999999999998,6.434,0.06,0.001,0.0,0.0,-0.085,0.963
547,20031231,Materials,201,0.150864,0.104056,0.235,0.18,0.748,18.884,1.82,8.026,7.962000000000001,11.034,10.243,12.325999999999999,12.702,0.715,1.649,0.32799999999999996,0.21100000000000002,0.037000000000000005,0.038,0.045,0.235,0.013999999999999999,0.045,0.102,0.051,0.069,0.018000000000000002,0.09,0.063,0.035,0.40399999999999997,0.57,0.4,0.47600000000000003,0.377,0.382,0.49200000000000005,0.37,0.134,0.047,0.068,0.102,0.485,0.315,2.763,0.609,0.079,0.067,0.419,1.496,1.455,0.618,0.3,0.526,1.547,1.945,74.024,0.166,1.869,1.109,0.9159999999999999,5.564,9.627,7.332999999999999,2.5860000000000003,1.389,6.274,0.06,0.001,0.0,0.0,-0.095,1.3319999999999999
557,20040131,Materials,202,0.019964,-0.032375,0.257,0.18,0.742,17.335,1.83,8.109,7.8020000000000005,10.056000000000001,9.908,12.216,12.216,0.7120000000000001,1.643,0.32899999999999996,0.21100000000000002,0.038,0.045,0.046,0.235,0.013000000000000001,0.045,0.10099999999999999,0.051,0.07,0.017,0.09,0.063,0.036000000000000004,0.40299999999999997,0.5720000000000001,0.397,0.478,0.377,0.381,0.491,0.37,0.127,0.046,0.068,0.107,0.483,0.319,2.786,0.59,0.079,0.066,0.418,1.5,1.459,0.617,0.301,0.527,1.517,1.831,74.622,0.159,1.868,1.102,0.9109999999999999,5.529,9.699,7.202999999999999,2.552,1.393,6.12,0.06,0.001,0.0,0.0,-0.07200000000000001,1.327
