,public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
200,20010228,Consumer Discretionary,1031,-0.034097,-0.075456,0.0,0.17300000000000001,0.9259999999999999,9.322000000000001,1.58,5.945,4.131,6.7410000000000005,6.465,6.778,6.944,0.42,1.114,0.38,0.382,0.07400000000000001,0.07200000000000001,0.077,0.31,0.021,0.054000000000000006,0.08800000000000001,0.092,0.138,0.033,0.11900000000000001,0.098,0.07400000000000001,0.262,0.7020000000000001,0.266,0.39399999999999996,0.33799999999999997,0.28300000000000003,0.373,0.247,0.11,0.069,0.053,0.163,0.47600000000000003,0.5720000000000001,1.3030000000000002,0.344,0.114,0.092,0.337,2.202,1.074,0.544,0.266,0.46299999999999997,1.955,2.344,81.184,0.157,1.685,0.9540000000000001,1.367,4.763,10.206,9.227,3.053,2.0140000000000002,5.672000000000001,0.047,0.0,0.0,0.0,0.135,0.655
210,20010331,Consumer Discretionary,1019,-0.051938,-0.047402,0.0,0.213,0.94,9.509,1.64,5.989,4.265,6.745,6.542000000000001,6.985,7.267,0.39299999999999996,1.073,0.379,0.38299999999999995,0.07400000000000001,0.07200000000000001,0.081,0.31,0.021,0.054000000000000006,0.087,0.098,0.146,0.033,0.121,0.10099999999999999,0.07400000000000001,0.267,0.701,0.272,0.401,0.34299999999999997,0.285,0.379,0.263,0.11,0.068,0.053,0.14400000000000002,0.47600000000000003,0.57,1.295,0.344,0.115,0.094,0.344,2.167,1.089,0.545,0.268,0.466,1.982,2.34,80.73100000000001,0.159,1.6869999999999998,0.965,1.371,4.851,10.595999999999998,9.252,3.055,2.017,5.72,0.049,0.0,0.0,0.0,0.20600000000000002,0.708
220,20010430,Consumer Discretionary,1008,0.069811,0.092972,0.0,0.22899999999999998,0.9209999999999999,10.247,1.62,6.013999999999999,4.558,7.353,6.862,7.632999999999999,7.84,0.43,1.165,0.38,0.38299999999999995,0.07400000000000001,0.07,0.081,0.31,0.021,0.054000000000000006,0.087,0.098,0.145,0.033,0.121,0.102,0.07400000000000001,0.267,0.7020000000000001,0.27,0.40299999999999997,0.341,0.29,0.38,0.267,0.11199999999999999,0.069,0.053,0.147,0.47600000000000003,0.57,1.2770000000000001,0.34299999999999997,0.11599999999999999,0.094,0.344,2.146,1.091,0.544,0.266,0.46799999999999997,1.9780000000000002,2.3169999999999997,80.189,0.161,1.6980000000000002,0.961,1.3730000000000002,4.86,10.633,9.201,3.0439999999999996,2.017,5.676,0.048,0.0,0.0,0.0,0.22,0.816
230,20010531,Consumer Discretionary,1000,0.07939600000000001,0.032033,0.0,0.18600000000000003,0.856,9.976,1.65,6.4510000000000005,4.956,6.71,6.388999999999999,7.428999999999999,7.8839999999999995,0.44299999999999995,1.24,0.38,0.385,0.068,0.062,0.064,0.309,0.018000000000000002,0.052000000000000005,0.085,0.092,0.136,0.028999999999999998,0.11800000000000001,0.096,0.059000000000000004,0.265,0.7090000000000001,0.265,0.4,0.344,0.28800000000000003,0.361,0.258,0.11199999999999999,0.065,0.052000000000000005,0.18600000000000003,0.461,0.575,1.43,0.34,0.113,0.09,0.34,2.148,1.087,0.5379999999999999,0.263,0.46,1.837,2.263,79.02,0.151,1.683,0.966,1.351,4.8580000000000005,10.033,8.779,3.0060000000000002,1.984,5.7620000000000005,0.051,0.0,0.0,0.0,0.038,0.742
240,20010630,Consumer Discretionary,983,0.033042,-0.002071,0.0,0.156,0.836,10.408,1.61,6.444,4.863,6.915,6.608,7.104,7.705,0.46299999999999997,1.264,0.38,0.39,0.067,0.061,0.06,0.311,0.018000000000000002,0.051,0.085,0.09,0.133,0.028999999999999998,0.11699999999999999,0.094,0.059000000000000004,0.265,0.7070000000000001,0.264,0.402,0.34700000000000003,0.28800000000000003,0.335,0.253,0.115,0.065,0.051,0.19899999999999998,0.461,0.5760000000000001,1.476,0.34299999999999997,0.11199999999999999,0.08800000000000001,0.33799999999999997,2.1069999999999998,1.092,0.5379999999999999,0.266,0.46,1.8230000000000002,2.263,78.847,0.147,1.682,0.955,1.345,4.763999999999999,9.672,8.779,3.04,1.964,5.834,0.05,0.0,0.0,0.0,-0.006,0.69
250,20010731,Consumer Discretionary,975,-0.011302,-0.009089,0.0,0.158,0.8370000000000001,10.732999999999999,1.6,6.502000000000001,5.132000000000001,6.876,6.093,7.649,7.952999999999999,0.452,1.244,0.38,0.38799999999999996,0.067,0.06,0.06,0.309,0.017,0.051,0.085,0.09,0.132,0.027999999999999997,0.115,0.092,0.057999999999999996,0.267,0.7020000000000001,0.267,0.401,0.35,0.287,0.331,0.258,0.11599999999999999,0.064,0.051,0.19699999999999998,0.46,0.5760000000000001,1.496,0.35,0.111,0.08800000000000001,0.345,2.102,1.084,0.5379999999999999,0.26899999999999996,0.462,1.804,2.249,77.852,0.14400000000000002,1.682,0.958,1.345,4.763999999999999,9.631,8.806000000000001,3.045,1.9469999999999998,5.8660000000000005,0.051,0.0,0.0,0.0,-0.025,0.677
260,20010831,Consumer Discretionary,958,-0.022331999999999998,-0.09499099999999999,0.0,0.15,0.741,10.814,1.58,6.8260000000000005,4.84,6.525,6.227,7.943,8.272,0.44299999999999995,1.236,0.38,0.39,0.054000000000000006,0.052000000000000005,0.057999999999999996,0.307,0.016,0.049,0.084,0.085,0.13,0.024,0.111,0.091,0.053,0.272,0.7,0.273,0.39899999999999997,0.353,0.289,0.41100000000000003,0.28800000000000003,0.11599999999999999,0.064,0.049,0.182,0.452,0.578,1.505,0.353,0.11,0.08800000000000001,0.344,2.076,1.078,0.54,0.272,0.46399999999999997,1.72,2.157,78.48,0.151,1.6440000000000001,0.938,1.3359999999999999,4.774,9.624,8.652999999999999,3.008,1.955,5.925,0.057999999999999996,0.0,0.0,0.0,-0.018000000000000002,0.6729999999999999
270,20010930,Consumer Discretionary,943,-0.165739,-0.137318,0.0,0.129,0.7290000000000001,8.894,1.87,6.917999999999999,4.136,5.837999999999999,5.273,6.421,6.716,0.39,1.042,0.38,0.386,0.055999999999999994,0.054000000000000006,0.055999999999999994,0.306,0.017,0.049,0.085,0.085,0.132,0.025,0.11,0.091,0.054000000000000006,0.275,0.698,0.27699999999999997,0.4,0.35700000000000004,0.287,0.429,0.3,0.11699999999999999,0.065,0.049,0.18100000000000002,0.45,0.568,1.517,0.361,0.11,0.08800000000000001,0.34600000000000003,2.051,1.103,0.542,0.272,0.46399999999999997,1.7990000000000002,2.154,77.83,0.154,1.646,0.9390000000000001,1.3330000000000002,4.7860000000000005,9.636000000000001,8.746,2.998,1.972,5.939,0.059000000000000004,0.0,0.0,0.0,-0.011000000000000001,0.5720000000000001
280,20011031,Consumer Discretionary,927,0.057361,0.029533999999999998,0.0,0.146,0.728,9.477,1.86,6.97,4.413,6.228,5.556,7.037999999999999,7.322,0.42100000000000004,1.117,0.38,0.38299999999999995,0.057999999999999996,0.055,0.057999999999999996,0.306,0.017,0.049,0.086,0.08900000000000001,0.134,0.026000000000000002,0.11199999999999999,0.092,0.055999999999999994,0.278,0.695,0.28,0.405,0.358,0.28800000000000003,0.43700000000000006,0.311,0.11800000000000001,0.065,0.05,0.17300000000000001,0.457,0.564,1.577,0.36700000000000005,0.109,0.08800000000000001,0.34600000000000003,2.049,1.105,0.542,0.273,0.46399999999999997,1.815,2.214,78.165,0.154,1.646,0.9490000000000001,1.345,4.768,9.718,8.769,3.005,1.982,5.9270000000000005,0.06,0.0,0.0,0.0,-0.034,0.6409999999999999
290,20011130,Consumer Discretionary,916,0.103248,0.134363,0.0,0.147,0.828,9.756,1.59,7.074,4.7989999999999995,6.316,5.64,7.772,8.22,0.442,1.215,0.38,0.382,0.05,0.045,0.05,0.303,0.013000000000000001,0.047,0.084,0.086,0.125,0.022000000000000002,0.109,0.08900000000000001,0.045,0.27699999999999997,0.6970000000000001,0.278,0.405,0.35700000000000004,0.29,0.46399999999999997,0.313,0.11900000000000001,0.065,0.048,0.18,0.441,0.564,1.6059999999999999,0.361,0.10800000000000001,0.087,0.335,2.055,1.114,0.545,0.272,0.46399999999999997,1.6219999999999999,2.157,77.507,0.154,1.643,0.9309999999999999,1.331,4.771,9.683,8.929,2.9739999999999998,1.952,5.9510000000000005,0.066,0.0,0.0,0.0,-0.057,0.748
300,20011231,Consumer Discretionary,912,0.07792400000000001,0.038202,0.0,0.16899999999999998,0.838,10.581,1.41,7.13,5.131,7.082999999999999,6.8420000000000005,8.792,9.017999999999999,0.491,1.319,0.38,0.38299999999999995,0.048,0.044000000000000004,0.051,0.304,0.013000000000000001,0.046,0.083,0.08199999999999999,0.12300000000000001,0.022000000000000002,0.10800000000000001,0.084,0.044000000000000004,0.278,0.6859999999999999,0.28,0.41,0.361,0.29,0.457,0.312,0.11800000000000001,0.064,0.048,0.17800000000000002,0.436,0.57,1.599,0.37,0.107,0.086,0.335,2.066,1.117,0.545,0.273,0.46299999999999997,1.6159999999999999,2.177,78.351,0.155,1.6440000000000001,0.925,1.3359999999999999,4.756,9.656,8.988999999999999,2.944,1.9380000000000002,5.986000000000001,0.066,0.0,0.0,0.0,-0.069,0.8540000000000001
310,20020131,Consumer Discretionary,902,0.05959400000000001,-0.006492,0.0,0.198,0.833,11.375,1.33,7.1770000000000005,5.537999999999999,7.8629999999999995,7.675,9.274,9.737,0.515,1.35,0.38,0.385,0.05,0.046,0.053,0.305,0.013999999999999999,0.046,0.083,0.08199999999999999,0.125,0.022000000000000002,0.109,0.087,0.047,0.278,0.69,0.28,0.40700000000000003,0.364,0.29,0.465,0.313,0.11800000000000001,0.065,0.049,0.17800000000000002,0.43700000000000006,0.57,1.599,0.368,0.107,0.086,0.33799999999999997,2.063,1.117,0.545,0.27399999999999997,0.46399999999999997,1.6680000000000001,2.247,79.02,0.156,1.645,0.922,1.3419999999999999,4.702,9.654,8.862,2.938,1.952,5.985,0.066,0.0,0.0,0.0,-0.067,0.873
320,20020228,Consumer Discretionary,895,0.011503,0.008223000000000001,0.0,0.23600000000000002,0.7090000000000001,12.530999999999999,1.26,7.7379999999999995,5.778,9.48,9.365,10.368,11.015999999999998,0.536,1.433,0.38,0.387,0.053,0.046,0.061,0.312,0.015,0.045,0.084,0.079,0.124,0.023,0.109,0.085,0.052000000000000005,0.251,0.7240000000000001,0.258,0.382,0.348,0.281,0.55,0.348,0.139,0.076,0.052000000000000005,0.17600000000000002,0.451,0.578,1.442,0.313,0.10400000000000001,0.084,0.305,2.108,1.054,0.537,0.257,0.44299999999999995,1.722,2.14,82.794,0.174,1.635,0.9229999999999999,1.347,4.819,10.146,9.179,2.9760000000000004,1.982,5.949,0.071,0.0,0.003,0.0,0.155,1.1179999999999999
330,20020331,Consumer Discretionary,886,0.081611,0.024513999999999998,0.0,0.324,0.6629999999999999,13.222999999999999,1.22,7.855,6.164,11.574000000000002,11.338,12.732999999999999,13.152000000000001,0.585,1.5390000000000001,0.38,0.395,0.051,0.045,0.061,0.312,0.015,0.046,0.085,0.079,0.12300000000000001,0.022000000000000002,0.11,0.085,0.052000000000000005,0.243,0.738,0.25,0.368,0.33899999999999997,0.281,0.568,0.377,0.145,0.09300000000000001,0.054000000000000006,0.16,0.455,0.579,1.402,0.301,0.105,0.084,0.302,2.0540000000000003,1.024,0.531,0.244,0.42700000000000005,1.709,2.191,80.536,0.201,1.6380000000000001,0.9620000000000001,1.347,4.941,10.635,9.179,2.938,1.9980000000000002,5.952000000000001,0.077,0.0,0.004,0.0,0.5489999999999999,1.218
340,20020430,Consumer Discretionary,881,0.057569,-0.027919,0.0,0.349,0.65,14.832,1.23,7.928999999999999,6.75,12.579,12.222000000000001,13.693,14.35,0.632,1.681,0.38,0.397,0.053,0.047,0.063,0.313,0.015,0.046,0.086,0.081,0.124,0.023,0.11199999999999999,0.087,0.052000000000000005,0.24600000000000002,0.738,0.25,0.368,0.33399999999999996,0.278,0.578,0.385,0.14800000000000002,0.09300000000000001,0.054000000000000006,0.152,0.46399999999999997,0.579,1.4080000000000001,0.303,0.105,0.084,0.302,2.113,1.044,0.532,0.244,0.426,1.712,2.193,79.932,0.20800000000000002,1.641,0.975,1.35,5.006,10.592,9.359,2.938,2.026,5.92,0.078,0.0,0.004,0.0,0.635,1.3719999999999999
350,20020531,Consumer Discretionary,881,0.002,-0.004592000000000001,0.0,0.248,0.59,13.68,1.21,7.912999999999999,6.834,11.545,8.607999999999999,12.289000000000001,12.615,0.617,1.665,0.37799999999999995,0.397,0.055,0.052000000000000005,0.059000000000000004,0.31,0.016,0.048,0.08800000000000001,0.086,0.129,0.025,0.111,0.08800000000000001,0.055999999999999994,0.26,0.718,0.263,0.374,0.341,0.28800000000000003,0.5710000000000001,0.409,0.151,0.083,0.054000000000000006,0.179,0.46,0.579,1.4669999999999999,0.326,0.10099999999999999,0.081,0.313,2.133,1.07,0.5329999999999999,0.251,0.433,1.9,2.51,74.419,0.21,1.651,0.971,1.3419999999999999,4.883,10.174,9.102,2.9210000000000003,2.011,5.7989999999999995,0.076,0.0,0.005,0.0,0.426,1.1909999999999998
360,20020630,Consumer Discretionary,873,-0.050975,-0.081741,0.0,0.215,0.574,13.88,1.26,7.897,6.517,9.892000000000001,7.428999999999999,10.937999999999999,11.187000000000001,0.594,1.6440000000000001,0.377,0.396,0.055999999999999994,0.053,0.06,0.31,0.017,0.049,0.08800000000000001,0.086,0.13,0.027000000000000003,0.111,0.08800000000000001,0.055999999999999994,0.264,0.716,0.267,0.379,0.34299999999999997,0.289,0.586,0.42200000000000004,0.152,0.077,0.055,0.179,0.45399999999999996,0.574,1.508,0.34,0.1,0.079,0.32,2.1390000000000002,1.089,0.535,0.257,0.436,1.9480000000000002,2.521,74.296,0.187,1.6280000000000001,0.9359999999999999,1.365,4.88,9.816,9.045,2.9589999999999996,2.015,5.811,0.078,0.0,0.005,0.0,0.341,1.005
370,20020731,Consumer Discretionary,872,-0.133357,-0.11813499999999999,0.0,0.19699999999999998,0.5670000000000001,12.34,1.38,7.885,5.566,8.875,6.846,9.23,9.482999999999999,0.52,1.383,0.37799999999999995,0.396,0.055999999999999994,0.052000000000000005,0.06,0.312,0.016,0.049,0.08800000000000001,0.086,0.13,0.026000000000000002,0.11199999999999999,0.087,0.055999999999999994,0.263,0.718,0.266,0.38299999999999995,0.348,0.289,0.59,0.42100000000000004,0.155,0.08,0.055,0.172,0.462,0.5720000000000001,1.515,0.34,0.099,0.079,0.32,2.126,1.095,0.536,0.257,0.43700000000000006,1.9569999999999999,2.551,73.96600000000001,0.19399999999999998,1.6280000000000001,0.938,1.369,4.833,9.767999999999999,9.089,2.9530000000000003,2.015,5.824,0.078,0.0,0.006,0.0,0.287,0.77
380,20020831,Consumer Discretionary,868,-0.009211,0.021519999999999997,0.0,0.218,0.59,12.079,1.38,8.026,5.502000000000001,9.522,7.585,9.543,9.756,0.499,1.307,0.37799999999999995,0.397,0.061,0.057999999999999996,0.062,0.31,0.019,0.052000000000000005,0.08900000000000001,0.091,0.14300000000000002,0.027999999999999997,0.114,0.096,0.062,0.258,0.721,0.262,0.382,0.342,0.287,0.595,0.429,0.158,0.083,0.057999999999999996,0.177,0.479,0.5870000000000001,1.556,0.32,0.099,0.077,0.316,2.1830000000000003,1.0759999999999998,0.532,0.255,0.441,2.035,2.793,72.664,0.19899999999999998,1.6159999999999999,0.945,1.37,4.887,9.861,9.127,2.9560000000000004,2.0180000000000002,5.9079999999999995,0.079,0.0,0.006,0.0,0.244,0.7829999999999999
390,20020930,Consumer Discretionary,868,-0.076717,-0.080447,0.0,0.259,0.62,11.05,1.42,7.99,5.038,8.719,7.256,8.777999999999999,9.01,0.46799999999999997,1.1840000000000002,0.377,0.39799999999999996,0.063,0.061,0.063,0.312,0.019,0.053,0.09,0.095,0.14400000000000002,0.027999999999999997,0.115,0.09699999999999999,0.063,0.259,0.721,0.26,0.376,0.342,0.289,0.605,0.42700000000000005,0.159,0.08800000000000001,0.059000000000000004,0.17600000000000002,0.493,0.5870000000000001,1.5730000000000002,0.321,0.099,0.077,0.316,2.173,1.064,0.528,0.253,0.43799999999999994,2.13,2.8160000000000003,72.66,0.204,1.621,0.9490000000000001,1.37,4.974,9.86,9.091000000000001,2.9539999999999997,2.025,5.903,0.078,0.0,0.006,0.0,0.23,0.74
400,20021031,Consumer Discretionary,861,0.020709,0.060989,0.0,0.243,0.63,10.655,1.43,7.977,4.944,8.908,7.107,8.629,8.918,0.46299999999999997,1.182,0.377,0.4,0.064,0.063,0.064,0.315,0.02,0.053,0.091,0.099,0.147,0.03,0.11599999999999999,0.098,0.066,0.258,0.72,0.259,0.374,0.341,0.284,0.602,0.426,0.159,0.08800000000000001,0.059000000000000004,0.17600000000000002,0.493,0.5870000000000001,1.577,0.32,0.099,0.077,0.316,2.178,1.057,0.526,0.253,0.43799999999999994,2.1519999999999997,2.8489999999999998,72.623,0.20199999999999999,1.6340000000000001,0.953,1.37,4.9510000000000005,9.881,9.091000000000001,2.946,2.01,5.888999999999999,0.07400000000000001,0.0,0.006,0.0,0.22399999999999998,0.7340000000000001
410,20021130,Consumer Discretionary,859,0.115475,0.06284400000000001,0.0,0.261,0.741,11.411,1.35,7.867000000000001,5.225,9.413,7.765,9.531,9.76,0.48700000000000004,1.296,0.376,0.405,0.08199999999999999,0.079,0.066,0.312,0.024,0.055,0.091,0.10099999999999999,0.156,0.035,0.11900000000000001,0.106,0.079,0.252,0.716,0.257,0.366,0.345,0.27399999999999997,0.628,0.444,0.16,0.091,0.061,0.162,0.502,0.584,1.44,0.314,0.09699999999999999,0.076,0.316,2.122,1.043,0.526,0.257,0.43200000000000005,2.323,3.141,73.10300000000001,0.212,1.66,0.988,1.386,4.9319999999999995,10.033999999999999,9.043,3.0180000000000002,2.023,5.914,0.07200000000000001,0.0,0.006999999999999999,0.0,0.209,0.831
420,20021231,Consumer Discretionary,855,-0.052858,-0.085349,0.0,0.23399999999999999,0.769,11.017999999999999,1.4,7.882000000000001,5.064,9.542,8.12,9.058,9.433,0.47,1.236,0.376,0.40700000000000003,0.084,0.08199999999999999,0.07,0.316,0.025,0.057,0.09300000000000001,0.10300000000000001,0.16,0.038,0.12,0.10800000000000001,0.08199999999999999,0.248,0.72,0.251,0.361,0.344,0.275,0.629,0.44299999999999995,0.16399999999999998,0.09300000000000001,0.062,0.146,0.517,0.5870000000000001,1.3780000000000001,0.298,0.09699999999999999,0.077,0.313,2.0980000000000003,1.02,0.521,0.249,0.42700000000000005,2.369,3.1860000000000004,73.26,0.22,1.672,0.9890000000000001,1.39,4.956,10.043,9.067,2.998,1.989,5.904,0.071,0.0,0.006999999999999999,0.0,0.193,0.767
430,20030131,Consumer Discretionary,852,-0.0179,-0.031239999999999997,0.0,0.237,0.7659999999999999,10.675,1.44,7.91,4.837,9.248,7.778,8.889,9.191,0.45399999999999996,1.212,0.377,0.408,0.087,0.083,0.07200000000000001,0.318,0.026000000000000002,0.057999999999999996,0.09300000000000001,0.10400000000000001,0.162,0.038,0.121,0.109,0.083,0.256,0.716,0.257,0.363,0.344,0.275,0.629,0.435,0.16399999999999998,0.09300000000000001,0.062,0.141,0.52,0.579,1.405,0.322,0.09699999999999999,0.077,0.314,2.092,1.035,0.523,0.249,0.431,2.495,3.2710000000000004,72.624,0.22,1.679,0.987,1.391,4.944,10.066,9.198,3.003,1.9969999999999999,5.898,0.07,0.0,0.006999999999999999,0.0,0.19699999999999998,0.708
440,20030228,Consumer Discretionary,844,-0.034487000000000004,-0.015979,0.0,0.247,0.741,10.458,1.6,7.367999999999999,5.034,9.637,7.6979999999999995,9.266,9.714,0.428,1.19,0.371,0.41,0.09300000000000001,0.092,0.08199999999999999,0.32,0.028999999999999998,0.06,0.096,0.10800000000000001,0.17,0.043,0.125,0.11,0.09,0.257,0.7190000000000001,0.267,0.35,0.336,0.263,0.595,0.41700000000000004,0.172,0.10099999999999999,0.064,0.133,0.5329999999999999,0.589,1.359,0.325,0.096,0.076,0.308,2.1519999999999997,0.982,0.518,0.23600000000000002,0.415,2.685,3.6719999999999997,72.054,0.253,1.725,1.002,1.416,5.212000000000001,10.673,9.979,2.949,2.026,5.707999999999999,0.067,0.0,0.006999999999999999,0.0,0.35,0.762
450,20030331,Consumer Discretionary,840,0.006755,0.029829,0.0,0.297,0.757,10.687999999999999,1.51,6.9510000000000005,5.215,10.003,8.853,10.0,10.237,0.42700000000000005,1.186,0.37,0.41,0.098,0.094,0.085,0.321,0.03,0.06,0.098,0.11,0.17,0.045,0.125,0.11199999999999999,0.09300000000000001,0.243,0.726,0.249,0.33799999999999997,0.327,0.263,0.595,0.414,0.17800000000000002,0.11,0.064,0.126,0.539,0.589,1.314,0.304,0.096,0.076,0.308,2.131,0.9490000000000001,0.511,0.22899999999999998,0.41,2.832,3.92,71.196,0.267,1.746,1.034,1.419,5.354,10.921,9.985,2.884,1.9980000000000002,5.595,0.063,0.0,0.006999999999999999,0.0,0.574,0.831
460,20030430,Consumer Discretionary,832,0.110747,0.11366199999999999,0.0,0.331,0.755,11.972000000000001,1.4,6.92,5.775,11.015999999999998,9.577,10.790999999999999,11.25,0.479,1.338,0.37,0.413,0.1,0.098,0.086,0.321,0.031,0.061,0.098,0.111,0.17,0.047,0.126,0.114,0.09699999999999999,0.23800000000000002,0.732,0.243,0.335,0.326,0.262,0.595,0.408,0.174,0.109,0.064,0.122,0.546,0.588,1.3259999999999998,0.297,0.095,0.075,0.307,2.122,0.9490000000000001,0.51,0.23,0.40700000000000003,2.8560000000000003,3.9810000000000003,69.277,0.275,1.751,1.043,1.435,5.382000000000001,11.075999999999999,9.985,2.883,1.995,5.644,0.062,0.0,0.008,0.0,0.63,0.9620000000000001
470,20030531,Consumer Discretionary,821,0.096537,0.062459,0.0,0.317,0.81,12.607000000000001,1.42,7.13,6.1,10.585,10.231,10.81,11.07,0.52,1.41,0.37,0.415,0.09699999999999999,0.096,0.078,0.32,0.031,0.06,0.095,0.10800000000000001,0.165,0.046,0.124,0.11,0.09300000000000001,0.243,0.726,0.244,0.341,0.32799999999999996,0.267,0.5820000000000001,0.40700000000000003,0.177,0.105,0.064,0.122,0.5489999999999999,0.58,1.329,0.306,0.09,0.073,0.309,2.131,0.9540000000000001,0.501,0.231,0.405,3.017,4.015,70.365,0.27,1.78,1.008,1.412,5.232,10.923,9.555,2.9160000000000004,1.965,5.5920000000000005,0.057,0.0,0.008,0.0,0.36,0.945
480,20030630,Consumer Discretionary,809,0.055479999999999995,0.023003,0.0,0.28600000000000003,0.772,12.85,1.34,7.292000000000001,6.816,9.873,9.709,10.4,10.753,0.552,1.485,0.37,0.41700000000000004,0.09699999999999999,0.096,0.077,0.318,0.031,0.06,0.095,0.107,0.162,0.046,0.124,0.113,0.09300000000000001,0.253,0.718,0.255,0.34299999999999997,0.337,0.27,0.5589999999999999,0.392,0.177,0.098,0.065,0.128,0.545,0.5720000000000001,1.347,0.326,0.08900000000000001,0.07200000000000001,0.309,2.131,0.9540000000000001,0.504,0.23399999999999999,0.40700000000000003,3.0389999999999997,4.15,72.905,0.258,1.791,0.997,1.3980000000000001,5.107,10.54,9.597000000000001,2.935,1.974,5.625,0.055,0.0,0.009000000000000001,0.0,0.297,0.899
490,20030731,Consumer Discretionary,800,0.058431,0.026136000000000003,0.0,0.33,0.7659999999999999,13.43,1.32,7.361000000000001,7.199,10.595,10.501,10.956,11.2,0.575,1.5330000000000001,0.37,0.418,0.09699999999999999,0.096,0.078,0.32,0.031,0.06,0.095,0.109,0.163,0.046,0.124,0.113,0.09300000000000001,0.256,0.7170000000000001,0.256,0.34299999999999997,0.34,0.27,0.555,0.395,0.17600000000000002,0.096,0.066,0.128,0.5479999999999999,0.573,1.349,0.327,0.08900000000000001,0.07200000000000001,0.311,2.133,0.9420000000000001,0.5,0.235,0.40700000000000003,3.015,4.154,73.43,0.257,1.791,1.008,1.396,4.927,10.323,9.555,2.935,1.9880000000000002,5.58,0.054000000000000006,0.0,0.009000000000000001,0.0,0.287,0.9129999999999999
500,20030831,Consumer Discretionary,794,0.051878,0.052978,0.0,0.434,0.67,14.052,1.31,7.316,7.432,11.112,10.702,11.530999999999999,11.692,0.6,1.605,0.371,0.41700000000000004,0.09699999999999999,0.094,0.076,0.322,0.03,0.06,0.094,0.10800000000000001,0.162,0.044000000000000004,0.122,0.113,0.092,0.257,0.728,0.257,0.337,0.34299999999999997,0.265,0.5429999999999999,0.375,0.17300000000000001,0.09300000000000001,0.064,0.127,0.524,0.565,1.423,0.32899999999999996,0.09,0.07200000000000001,0.312,2.1180000000000003,0.9420000000000001,0.508,0.22899999999999998,0.405,2.9589999999999996,4.105,75.751,0.254,1.7890000000000001,1.006,1.406,4.848,10.258,9.458,2.885,1.983,5.57,0.052000000000000005,0.0,0.009000000000000001,0.0,0.321,1.011
510,20030930,Consumer Discretionary,789,0.0037259999999999997,-0.046468,0.0,0.447,0.645,14.243,1.32,7.513,7.477,11.154000000000002,10.949000000000002,11.757,12.094000000000001,0.6,1.577,0.37,0.414,0.095,0.092,0.075,0.32,0.027999999999999997,0.057999999999999996,0.09300000000000001,0.10800000000000001,0.16,0.042,0.122,0.11,0.08900000000000001,0.255,0.7290000000000001,0.255,0.335,0.342,0.263,0.544,0.389,0.17300000000000001,0.094,0.064,0.128,0.523,0.564,1.416,0.325,0.08900000000000001,0.07200000000000001,0.312,2.105,0.9359999999999999,0.507,0.228,0.40299999999999997,3.0810000000000004,4.23,75.613,0.251,1.784,1.002,1.422,4.879,10.259,9.542,2.8810000000000002,1.9869999999999999,5.4670000000000005,0.053,0.0,0.009000000000000001,0.0,0.287,1.011
520,20031031,Consumer Discretionary,779,0.09929,0.09355,0.0,0.462,0.642,16.188,1.23,7.537999999999999,8.312000000000001,12.205,11.946,12.413,12.789000000000001,0.66,1.757,0.371,0.41200000000000003,0.094,0.092,0.075,0.32,0.027999999999999997,0.06,0.094,0.10800000000000001,0.161,0.042,0.122,0.113,0.08900000000000001,0.255,0.7290000000000001,0.256,0.335,0.341,0.263,0.545,0.401,0.17,0.09300000000000001,0.064,0.124,0.524,0.562,1.4340000000000002,0.327,0.08900000000000001,0.071,0.319,2.0909999999999997,0.941,0.508,0.22899999999999998,0.405,3.071,4.232,74.773,0.251,1.778,0.9940000000000001,1.4169999999999998,4.92,10.276,9.622,2.877,1.9880000000000002,5.525,0.054000000000000006,0.0,0.009000000000000001,0.0,0.28800000000000003,1.111
