,public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
292,20011130,Energy,203,-0.045048000000000005,-0.03882,0.0,0.035,0.7659999999999999,16.674,1.6,5.194,3.563,5.641,5.5329999999999995,5.722,5.968,1.278,1.409,0.35,0.275,0.166,0.161,0.11599999999999999,0.466,0.095,0.19699999999999998,0.34,0.154,0.18899999999999997,0.149,0.2,0.174,0.153,0.325,0.65,0.317,0.35600000000000004,0.039,0.523,0.037000000000000005,1.212,0.22699999999999998,0.071,0.247,0.031,1.321,0.341,1.148,0.42200000000000004,0.08900000000000001,0.08199999999999999,0.45899999999999996,0.7759999999999999,0.987,0.506,0.258,0.425,4.156000000000001,5.614,44.714,0.242,1.446,1.167,0.555,14.735,5.02,5.754,1.151,0.74,6.438,0.10099999999999999,0.0,0.0,0.0,0.005,0.33899999999999997
302,20011231,Energy,204,0.067734,0.062425,0.0,0.039,0.772,17.319000000000003,1.66,5.154,3.81,6.151,5.829,6.234,6.396,1.431,1.475,0.35,0.272,0.162,0.159,0.115,0.452,0.091,0.187,0.322,0.153,0.18899999999999997,0.14300000000000002,0.196,0.172,0.147,0.317,0.6579999999999999,0.316,0.35600000000000004,0.038,0.521,0.045,1.2,0.22699999999999998,0.071,0.245,0.032,1.258,0.34299999999999997,1.138,0.396,0.08900000000000001,0.081,0.457,0.778,0.986,0.505,0.259,0.425,4.162,5.646,44.867,0.23600000000000002,1.433,1.161,0.5539999999999999,14.28,5.1770000000000005,5.776,1.159,0.755,6.307,0.099,0.0,0.0,0.0,0.008,0.40299999999999997
312,20020131,Energy,202,-0.048916,-0.032341,0.0,0.04,0.784,17.077,1.7,5.1770000000000005,3.699,5.735,5.64,5.656000000000001,5.956,1.331,1.37,0.35,0.272,0.161,0.156,0.113,0.465,0.09,0.187,0.322,0.153,0.188,0.14300000000000002,0.196,0.168,0.14300000000000002,0.317,0.6579999999999999,0.316,0.35600000000000004,0.034,0.521,0.045,1.2,0.225,0.073,0.245,0.031,1.258,0.341,1.138,0.396,0.08800000000000001,0.081,0.45899999999999996,0.778,0.9790000000000001,0.502,0.259,0.425,4.121,5.593999999999999,45.019,0.247,1.4340000000000002,1.173,0.552,14.174000000000001,5.172999999999999,5.7379999999999995,1.1420000000000001,0.735,6.249,0.099,0.0,0.0,0.0,-0.002,0.35600000000000004
322,20020228,Energy,202,0.023209,0.053516999999999995,0.0,0.09300000000000001,0.679,18.180999999999997,1.55,6.246,4.039,9.11,9.355,9.687999999999999,9.789,1.4709999999999999,1.423,0.35600000000000004,0.21899999999999997,0.11800000000000001,0.11599999999999999,0.102,0.43200000000000005,0.069,0.14300000000000002,0.29,0.11599999999999999,0.141,0.109,0.17300000000000001,0.134,0.109,0.33,0.638,0.332,0.376,0.043,0.49,-0.02,1.046,0.301,0.055999999999999994,0.198,0.022000000000000002,1.1,0.316,1.402,0.46299999999999997,0.083,0.076,0.505,0.778,1.001,0.519,0.271,0.43200000000000005,3.5789999999999997,4.2219999999999995,45.211999999999996,0.179,1.261,1.077,0.515,14.334000000000001,5.334,5.682,1.047,0.647,6.604,0.11800000000000001,0.0,0.0,0.0,-0.132,0.6890000000000001
332,20020331,Energy,200,0.140573,0.07749,0.0,0.08900000000000001,0.679,20.113,1.46,6.296,4.717,10.572000000000001,10.833,11.088,11.322000000000001,1.641,1.642,0.35600000000000004,0.21899999999999997,0.11800000000000001,0.11599999999999999,0.10099999999999999,0.425,0.069,0.14300000000000002,0.29,0.11599999999999999,0.141,0.107,0.17300000000000001,0.134,0.107,0.332,0.638,0.332,0.375,0.044000000000000004,0.489,-0.017,1.022,0.298,0.057,0.198,0.022000000000000002,1.1,0.316,1.402,0.46399999999999997,0.084,0.077,0.505,0.777,1.001,0.517,0.271,0.42700000000000005,3.583,4.2219999999999995,45.028999999999996,0.182,1.261,1.075,0.516,13.936,5.349,5.682,1.038,0.649,6.642,0.115,0.0,0.0,0.0,-0.187,0.7440000000000001
342,20020430,Energy,198,0.019180000000000003,-0.038627999999999996,0.0,0.094,0.679,20.653000000000002,1.56,6.285,4.64,10.456,10.546,11.04,11.225,1.6569999999999998,1.6980000000000002,0.35600000000000004,0.217,0.11900000000000001,0.11599999999999999,0.10099999999999999,0.425,0.071,0.146,0.29,0.11599999999999999,0.141,0.109,0.17300000000000001,0.135,0.11,0.33,0.638,0.33,0.375,0.043,0.489,-0.017,1.046,0.298,0.057999999999999996,0.198,0.021,1.117,0.316,1.399,0.46,0.084,0.077,0.505,0.777,0.987,0.514,0.271,0.42100000000000004,3.595,4.2589999999999995,44.847,0.182,1.261,1.077,0.516,14.267000000000001,5.349,5.682,1.025,0.642,6.604,0.115,0.0,0.0,0.0,-0.217,0.8590000000000001
352,20020531,Energy,199,-0.056597,-0.009309,0.0,0.038,0.619,17.563,1.47,7.3229999999999995,5.5520000000000005,7.5520000000000005,7.33,8.167,8.52,1.749,1.621,0.35600000000000004,0.193,0.07400000000000001,0.071,0.059000000000000004,0.39899999999999997,0.045,0.10300000000000001,0.25,0.07200000000000001,0.084,0.073,0.142,0.079,0.062,0.32,0.65,0.318,0.358,0.042,0.49200000000000005,-0.27,0.861,0.298,0.064,0.17600000000000002,0.035,0.945,0.321,1.685,0.423,0.077,0.071,0.489,0.762,0.938,0.501,0.267,0.414,2.741,2.7439999999999998,47.073,0.217,1.265,1.137,0.41600000000000004,13.883,5.117,5.154,0.91,0.5770000000000001,5.916,0.102,0.0,0.0,0.0,-0.226,0.659
362,20020630,Energy,199,-0.05185,-0.006012,0.0,0.036000000000000004,0.619,17.27,1.6,7.401,5.382999999999999,7.1579999999999995,7.0,7.77,8.0,1.642,1.548,0.35600000000000004,0.193,0.075,0.073,0.061,0.39899999999999997,0.045,0.10300000000000001,0.25,0.069,0.084,0.073,0.142,0.079,0.063,0.322,0.65,0.32,0.361,0.042,0.49200000000000005,-0.268,0.861,0.297,0.064,0.17600000000000002,0.035,0.945,0.318,1.703,0.434,0.077,0.07200000000000001,0.489,0.762,0.961,0.507,0.267,0.415,2.741,2.7439999999999998,46.86,0.217,1.274,1.141,0.41600000000000004,14.095999999999998,5.095,5.195,0.9109999999999999,0.547,5.856,0.10099999999999999,0.0,0.0,0.0,-0.23,0.642
372,20020731,Energy,195,-0.149036,-0.11963,0.0,0.032,0.62,14.543,1.78,7.401,4.71,6.388999999999999,6.04,6.855,6.947,1.476,1.367,0.35700000000000004,0.19399999999999998,0.075,0.073,0.062,0.39299999999999996,0.045,0.10300000000000001,0.25,0.07200000000000001,0.085,0.073,0.142,0.08199999999999999,0.064,0.322,0.65,0.32,0.361,0.044000000000000004,0.49200000000000005,-0.268,0.856,0.29,0.063,0.17600000000000002,0.034,0.945,0.318,1.767,0.434,0.077,0.071,0.48,0.762,0.961,0.507,0.267,0.415,2.7089999999999996,2.7439999999999998,47.073,0.21,1.265,1.137,0.431,14.089,5.095,5.16,0.938,0.5770000000000001,5.979,0.1,0.0,0.0,0.0,-0.203,0.506
382,20020831,Energy,194,0.048138,0.007293000000000001,0.0,0.011000000000000001,0.6779999999999999,14.790999999999999,1.87,7.672000000000001,5.38,3.84,1.8330000000000002,5.945,5.981,1.527,1.315,0.35700000000000004,0.17800000000000002,0.039,0.039,0.046,0.364,0.022000000000000002,0.07400000000000001,0.217,0.045,0.059000000000000004,0.035,0.121,0.057999999999999996,0.031,0.33,0.63,0.326,0.375,0.045,0.493,-0.311,0.764,0.28800000000000003,0.057999999999999996,0.16399999999999998,0.043,0.8059999999999999,0.308,2.015,0.467,0.075,0.069,0.49200000000000005,0.7659999999999999,0.99,0.516,0.272,0.409,1.8030000000000002,1.839,50.445,0.192,1.248,1.092,0.386,14.159,5.149,5.196000000000001,0.882,0.52,6.311,0.102,0.0,0.0,0.0,-0.267,0.608
392,20020930,Energy,191,-0.046732,-0.077902,0.0,0.016,0.667,14.59,1.77,7.697,5.1,4.166,2.907,6.037000000000001,6.0520000000000005,1.485,1.2770000000000001,0.35600000000000004,0.182,0.038,0.038,0.045,0.373,0.022000000000000002,0.077,0.223,0.046,0.059000000000000004,0.034,0.122,0.057999999999999996,0.031,0.331,0.63,0.325,0.375,0.047,0.499,-0.316,0.767,0.29,0.057,0.165,0.040999999999999995,0.833,0.303,2.008,0.46299999999999997,0.075,0.069,0.49700000000000005,0.759,0.99,0.516,0.271,0.409,1.8030000000000002,1.85,50.445,0.192,1.25,1.094,0.384,13.992,5.148,5.2,0.882,0.518,6.396,0.102,0.0,0.0,0.0,-0.258,0.597
402,20021031,Energy,188,0.01574,0.032285,0.0,0.022000000000000002,0.682,14.857000000000001,1.81,7.712000000000001,5.486000000000001,4.301,2.838,6.486000000000001,6.486000000000001,1.482,1.262,0.35600000000000004,0.182,0.037000000000000005,0.037000000000000005,0.044000000000000004,0.373,0.022000000000000002,0.07400000000000001,0.22,0.047,0.059000000000000004,0.033,0.122,0.057999999999999996,0.031,0.33299999999999996,0.628,0.32799999999999996,0.375,0.048,0.49700000000000005,-0.32899999999999996,0.764,0.281,0.057,0.16399999999999998,0.038,0.828,0.289,2.001,0.469,0.075,0.069,0.503,0.7659999999999999,0.99,0.509,0.275,0.409,1.8030000000000002,1.8459999999999999,50.445,0.193,1.273,1.103,0.386,14.159,5.155,5.196000000000001,0.885,0.523,6.311,0.102,0.0,0.0,0.0,-0.255,0.652
412,20021130,Energy,187,0.033928,0.031441000000000004,0.0,0.013000000000000001,0.8140000000000001,14.722000000000001,1.78,8.508,5.84,-0.226,-0.452,6.196000000000001,6.356,1.5619999999999998,1.324,0.35600000000000004,0.17,0.015,0.016,0.037000000000000005,0.368,0.003,0.049,0.193,0.036000000000000004,0.043,0.006,0.11199999999999999,0.039,0.011000000000000001,0.335,0.613,0.335,0.379,0.054000000000000006,0.512,-0.228,0.7509999999999999,0.265,0.055,0.15,0.032,0.76,0.293,2.037,0.455,0.073,0.069,0.508,0.777,0.9640000000000001,0.517,0.271,0.425,1.383,1.401,53.725,0.192,1.207,1.07,0.38,13.495999999999999,5.399,5.4239999999999995,0.879,0.5379999999999999,5.811,0.1,0.0,0.0,0.0,-0.301,0.738
422,20021231,Energy,188,0.012837000000000001,0.007266,0.0,0.012,0.8140000000000001,15.237,1.52,8.669,5.874,-0.157,-0.439,6.519,6.513999999999999,1.598,1.319,0.35600000000000004,0.16699999999999998,0.015,0.016,0.037000000000000005,0.364,0.003,0.051,0.19,0.036000000000000004,0.043,0.006,0.11,0.039,0.009000000000000001,0.327,0.621,0.327,0.377,0.052000000000000005,0.506,-0.228,0.7390000000000001,0.265,0.055999999999999994,0.15,0.035,0.755,0.29600000000000004,2.1109999999999998,0.45399999999999996,0.073,0.069,0.505,0.779,0.9640000000000001,0.513,0.27,0.42,1.411,1.4040000000000001,54.238,0.192,1.2109999999999999,1.055,0.38,13.495999999999999,5.636,5.4110000000000005,0.8690000000000001,0.527,5.676,0.1,0.0,0.0,0.0,-0.297,0.78
432,20030131,Energy,188,0.022528,-0.024533000000000003,0.0,0.011000000000000001,0.8140000000000001,14.735,1.72,8.669,5.705,-0.171,-0.266,6.171,6.16,1.62,1.258,0.35600000000000004,0.16699999999999998,0.015,0.016,0.037000000000000005,0.364,0.003,0.051,0.193,0.036000000000000004,0.043,0.006,0.11,0.039,0.009000000000000001,0.327,0.625,0.327,0.374,0.052000000000000005,0.506,-0.204,0.7390000000000001,0.265,0.057999999999999996,0.152,0.035,0.755,0.29600000000000004,2.1109999999999998,0.45399999999999996,0.073,0.069,0.505,0.777,0.9640000000000001,0.513,0.26899999999999996,0.418,1.411,1.4040000000000001,55.74,0.192,1.2109999999999999,1.055,0.38,13.495999999999999,5.636,5.371,0.8690000000000001,0.527,5.676,0.102,0.0,0.0,0.0,-0.313,0.753
442,20030228,Energy,189,0.035379,0.021458,0.0,0.069,0.7240000000000001,16.043,1.78,8.193,5.2170000000000005,10.107000000000001,8.097999999999999,13.075,13.245999999999999,1.536,1.379,0.35,0.163,0.035,0.035,0.045,0.397,0.024,0.067,0.195,0.046,0.054000000000000006,0.044000000000000004,0.11199999999999999,0.054000000000000006,0.03,0.34700000000000003,0.602,0.35200000000000004,0.387,0.046,0.519,-0.063,0.6920000000000001,0.19399999999999998,0.055,0.159,0.028999999999999998,0.745,0.292,2.125,0.496,0.076,0.071,0.508,0.805,1.054,0.524,0.281,0.441,1.6030000000000002,1.726,64.577,0.21899999999999997,1.262,1.0290000000000001,0.39,14.569,4.795,5.371,0.897,0.512,5.399,0.10300000000000001,0.0,0.0,0.0,-0.018000000000000002,1.3769999999999998
452,20030331,Energy,189,-0.003144,0.013996999999999999,0.0,0.07,0.7240000000000001,15.077,1.71,8.152999999999999,5.1579999999999995,10.744000000000002,8.28,12.783,13.154000000000002,1.472,1.374,0.35,0.165,0.035,0.035,0.045,0.395,0.024,0.067,0.188,0.047,0.054000000000000006,0.044000000000000004,0.11199999999999999,0.054000000000000006,0.03,0.34700000000000003,0.602,0.35200000000000004,0.387,0.046,0.522,-0.067,0.669,0.192,0.055,0.161,0.028999999999999998,0.745,0.292,2.134,0.496,0.076,0.071,0.508,0.805,1.054,0.524,0.281,0.441,1.6030000000000002,1.726,64.67,0.222,1.247,1.0290000000000001,0.39,14.569,4.813,5.371,0.897,0.512,5.439,0.10300000000000001,0.0,0.0,0.0,0.161,1.4409999999999998
462,20030430,Energy,188,0.021639,-0.007155,0.0,0.069,0.725,15.177999999999999,1.72,8.173,5.315,10.734000000000002,8.221,13.255999999999998,13.432,1.419,1.419,0.35,0.16399999999999998,0.035,0.035,0.045,0.39399999999999996,0.022000000000000002,0.067,0.18600000000000003,0.046,0.054000000000000006,0.042,0.111,0.053,0.028999999999999998,0.349,0.603,0.353,0.39,0.045,0.525,-0.068,0.657,0.191,0.055,0.16,0.028999999999999998,0.7440000000000001,0.293,2.142,0.501,0.076,0.071,0.508,0.807,1.054,0.524,0.281,0.44,1.567,1.7080000000000002,62.84,0.22399999999999998,1.27,1.03,0.396,14.664000000000001,4.814,5.365,0.912,0.52,5.439,0.10300000000000001,0.0,0.0,0.0,0.17,1.4480000000000002
472,20030531,Energy,185,0.190673,0.090311,0.0,0.10400000000000001,0.759,17.895,1.51,7.107,5.489,9.514,8.725,10.132,10.365,1.5930000000000002,1.5390000000000001,0.35,0.198,0.06,0.055,0.057999999999999996,0.39799999999999996,0.042,0.084,0.20600000000000002,0.068,0.084,0.063,0.124,0.077,0.052000000000000005,0.35,0.609,0.349,0.391,0.043,0.525,0.04,0.799,0.192,0.057999999999999996,0.175,0.033,0.8320000000000001,0.28300000000000003,2.049,0.48,0.07400000000000001,0.068,0.493,0.792,1.038,0.52,0.28300000000000003,0.428,2.041,2.4219999999999997,56.728,0.23199999999999998,1.263,1.067,0.424,15.075999999999999,5.4079999999999995,5.487,1.031,0.589,5.817,0.099,0.0,0.0,0.0,0.087,0.963
482,20030630,Energy,183,0.04446,-0.010879999999999999,0.0,0.098,0.7559999999999999,19.029,1.52,7.121,5.652,10.205,9.714,10.206,10.91,1.771,1.62,0.35,0.198,0.06,0.055,0.059000000000000004,0.4,0.042,0.084,0.21100000000000002,0.068,0.085,0.066,0.124,0.077,0.053,0.35,0.607,0.349,0.391,0.043,0.524,0.04,0.8109999999999999,0.19399999999999998,0.057999999999999996,0.177,0.033,0.835,0.28300000000000003,1.979,0.48200000000000004,0.07400000000000001,0.068,0.493,0.792,1.038,0.524,0.278,0.428,2.065,2.478,56.728,0.23600000000000002,1.264,1.074,0.425,15.052,5.475,5.477,1.031,0.589,5.644,0.099,0.0,0.0,0.0,0.083,0.97
492,20030731,Energy,185,-0.043633,-0.027267000000000003,0.0,0.09699999999999999,0.755,17.722,1.52,7.121,5.282,9.605,9.24,10.226,10.455,1.7069999999999999,1.52,0.35,0.198,0.06,0.055,0.059000000000000004,0.4,0.04,0.084,0.21100000000000002,0.068,0.085,0.063,0.122,0.077,0.052000000000000005,0.35,0.609,0.349,0.391,0.047,0.525,0.049,0.785,0.18899999999999997,0.06,0.175,0.035,0.835,0.285,1.979,0.48200000000000004,0.07400000000000001,0.068,0.49200000000000005,0.8009999999999999,1.072,0.5379999999999999,0.278,0.43700000000000006,2.065,2.478,56.501999999999995,0.23800000000000002,1.263,1.074,0.42700000000000005,15.075999999999999,5.604,5.482,1.0490000000000002,0.59,5.891,0.098,0.0,0.0,0.0,0.08,0.9259999999999999
502,20030831,Energy,185,0.069315,0.061642999999999996,0.0,0.099,0.64,21.149,1.38,6.59,5.377999999999999,10.468,10.167,10.036,10.341,1.758,1.541,0.35,0.204,0.064,0.064,0.063,0.413,0.042,0.09699999999999999,0.23199999999999998,0.07400000000000001,0.09,0.065,0.131,0.083,0.055999999999999994,0.349,0.621,0.35200000000000004,0.39399999999999996,0.043,0.515,0.095,0.812,0.18600000000000003,0.059000000000000004,0.18100000000000002,0.044000000000000004,0.86,0.299,1.827,0.46299999999999997,0.07400000000000001,0.067,0.491,0.8,1.0659999999999998,0.532,0.27699999999999997,0.446,2.501,2.967,50.068000000000005,0.233,1.224,1.061,0.444,15.159,5.546,5.517,1.034,0.635,5.74,0.099,0.0,0.0,0.0,0.068,0.958
512,20030930,Energy,186,-0.012009,-0.025353,0.0,0.08800000000000001,0.64,20.660999999999998,1.46,6.507999999999999,5.05,10.3,9.655,9.52,9.832,1.733,1.52,0.35,0.207,0.063,0.063,0.06,0.414,0.042,0.095,0.243,0.07400000000000001,0.08800000000000001,0.065,0.134,0.083,0.055,0.349,0.621,0.35200000000000004,0.392,0.043,0.508,0.09699999999999999,0.812,0.18600000000000003,0.057999999999999996,0.18100000000000002,0.044000000000000004,0.909,0.299,1.8219999999999998,0.46299999999999997,0.07400000000000001,0.067,0.493,0.795,1.043,0.527,0.27699999999999997,0.441,2.363,2.9389999999999996,50.203,0.233,1.214,1.051,0.43799999999999994,14.909,5.474,5.517,1.026,0.632,5.5089999999999995,0.099,0.0,0.0,0.0,0.063,0.982
522,20031031,Energy,185,0.048356,0.015378999999999999,0.0,0.081,0.6409999999999999,21.524,1.36,6.4670000000000005,5.228,10.674000000000001,9.978,10.158999999999999,10.561,1.8130000000000002,1.557,0.35,0.209,0.064,0.064,0.061,0.413,0.042,0.095,0.243,0.07400000000000001,0.09,0.065,0.138,0.083,0.055999999999999994,0.349,0.621,0.35,0.386,0.046,0.508,0.10800000000000001,0.812,0.188,0.057999999999999996,0.18100000000000002,0.045,0.909,0.299,1.724,0.461,0.07400000000000001,0.067,0.491,0.7959999999999999,1.043,0.527,0.27699999999999997,0.43700000000000006,2.386,2.955,48.1,0.233,1.236,1.061,0.444,15.159,5.546,5.515,1.026,0.635,5.5089999999999995,0.099,0.0,0.0,0.0,0.048,1.023
532,20031130,Energy,186,0.028061000000000003,0.007904000000000001,0.0,0.109,0.693,21.441999999999997,1.39,6.356,5.119,10.035,9.044,8.992,9.474,1.754,1.5030000000000001,0.35,0.21899999999999997,0.08,0.081,0.068,0.41200000000000003,0.045,0.094,0.253,0.079,0.09699999999999999,0.065,0.146,0.094,0.073,0.34700000000000003,0.625,0.342,0.38799999999999996,0.045,0.52,0.209,0.818,0.18899999999999997,0.07,0.20199999999999999,0.040999999999999995,0.946,0.298,1.631,0.46399999999999997,0.076,0.069,0.462,0.79,1.082,0.528,0.278,0.439,2.7089999999999996,3.138,48.004,0.243,1.268,1.103,0.452,16.086,5.819,5.7860000000000005,1.0,0.65,6.08,0.096,0.0,0.0,0.0,0.052000000000000005,0.887
542,20031231,Energy,186,0.148892,0.13292,0.0,0.12300000000000001,0.69,23.746,1.43,6.3629999999999995,6.479,11.069,10.334000000000001,9.926,10.542,2.028,1.754,0.35,0.214,0.076,0.077,0.068,0.40299999999999997,0.040999999999999995,0.094,0.235,0.079,0.09699999999999999,0.065,0.14400000000000002,0.094,0.07200000000000001,0.34700000000000003,0.625,0.342,0.38799999999999996,0.044000000000000004,0.521,0.20600000000000002,0.804,0.18899999999999997,0.07,0.2,0.039,0.907,0.298,1.6380000000000001,0.46399999999999997,0.076,0.069,0.462,0.8,1.0979999999999999,0.529,0.278,0.44299999999999995,2.668,3.091,46.365,0.24,1.2670000000000001,1.101,0.452,16.086,6.13,5.745,0.991,0.65,6.145,0.096,0.0,0.0,0.0,0.051,0.997
552,20040131,Energy,186,0.056119,0.00685,0.0,0.109,0.693,24.521,1.32,6.4079999999999995,6.473,10.524000000000001,9.582,9.507,10.0,2.085,1.767,0.35,0.21100000000000002,0.076,0.077,0.068,0.40299999999999997,0.040999999999999995,0.094,0.235,0.079,0.09699999999999999,0.065,0.14400000000000002,0.094,0.07200000000000001,0.348,0.62,0.34600000000000003,0.391,0.047,0.521,0.18,0.804,0.187,0.07,0.2,0.039,0.907,0.29600000000000004,1.6380000000000001,0.469,0.077,0.07,0.466,0.8,1.11,0.531,0.27899999999999997,0.449,2.617,3.091,45.982,0.24,1.2670000000000001,1.087,0.452,15.984000000000002,5.959,5.779,1.0,0.65,6.145,0.096,0.0,0.0,0.0,0.052000000000000005,0.99
562,20040229,Energy,185,0.062034000000000006,0.046272,0.0,0.275,0.594,21.814,1.25,7.547999999999999,5.7,15.133,15.01,14.081,14.470999999999998,2.065,1.8319999999999999,0.35100000000000003,0.204,0.084,0.084,0.079,0.41200000000000003,0.059000000000000004,0.102,0.235,0.084,0.106,0.081,0.145,0.10099999999999999,0.07400000000000001,0.33799999999999997,0.628,0.337,0.366,0.048,0.503,0.19699999999999998,0.764,0.21899999999999997,0.069,0.20199999999999999,0.035,0.938,0.308,1.4969999999999999,0.45,0.076,0.069,0.455,0.785,1.13,0.535,0.266,0.43200000000000005,3.1289999999999996,3.7889999999999997,53.531000000000006,0.262,1.255,1.075,0.469,17.097,5.789,6.093,0.977,0.6,4.8660000000000005,0.094,0.0,0.0,0.0,-0.001,1.455
572,20040331,Energy,186,0.024121,-0.0008539999999999999,0.0,0.295,0.59,23.129,1.23,7.541,6.103,15.412,15.196,14.540999999999999,14.732000000000001,2.15,1.93,0.35100000000000003,0.205,0.086,0.086,0.08,0.41100000000000003,0.057999999999999996,0.102,0.235,0.083,0.10400000000000001,0.081,0.145,0.10400000000000001,0.07400000000000001,0.33899999999999997,0.626,0.337,0.366,0.048,0.503,0.19,0.763,0.21899999999999997,0.069,0.198,0.035,0.938,0.309,1.496,0.455,0.076,0.068,0.45299999999999996,0.792,1.111,0.535,0.266,0.433,3.217,3.862,52.068000000000005,0.261,1.25,1.073,0.473,17.097,5.8,6.109,0.977,0.628,4.8660000000000005,0.094,0.0,0.0,0.0,0.024,1.3719999999999999
582,20040430,Energy,188,0.016308,0.025294,0.0,0.295,0.594,23.169,1.19,7.535,6.119,16.305999999999997,15.044,14.404000000000002,14.68,2.162,1.996,0.35100000000000003,0.204,0.08199999999999999,0.083,0.078,0.40399999999999997,0.057999999999999996,0.10099999999999999,0.235,0.08199999999999999,0.10099999999999999,0.08,0.145,0.099,0.07400000000000001,0.33899999999999997,0.626,0.337,0.366,0.048,0.506,0.19699999999999998,0.763,0.218,0.068,0.19699999999999998,0.033,0.934,0.308,1.4969999999999999,0.462,0.076,0.068,0.45299999999999996,0.8,1.111,0.535,0.266,0.433,3.1289999999999996,3.7889999999999997,53.531000000000006,0.254,1.2309999999999999,1.073,0.469,17.186,5.8,6.1370000000000005,0.983,0.615,4.8660000000000005,0.094,0.0,0.0,0.0,0.23600000000000002,1.452
592,20040531,Energy,191,-0.020555,0.003125,0.008,0.19399999999999998,0.563,25.675,1.28,6.394,6.046,10.987,10.031,11.213,11.433,1.97,1.871,0.353,0.207,0.1,0.10099999999999999,0.076,0.39799999999999996,0.057,0.102,0.245,0.08900000000000001,0.11,0.086,0.14400000000000002,0.11,0.083,0.337,0.636,0.33299999999999996,0.363,0.045,0.48100000000000004,0.191,0.77,0.207,0.07400000000000001,0.19,0.047,0.9229999999999999,0.31,1.4909999999999999,0.44799999999999995,0.076,0.068,0.45899999999999996,0.802,1.131,0.5329999999999999,0.262,0.43200000000000005,3.234,3.832,42.751000000000005,0.261,1.248,1.087,0.447,16.059,5.584,6.193,0.996,0.655,4.865,0.085,0.0,0.0,0.0,0.205,0.92
602,20040630,Energy,192,0.077898,0.056709,0.0,0.22399999999999998,0.563,26.357,1.22,6.404,6.695,12.264000000000001,11.235,12.264000000000001,12.708,2.151,1.9880000000000002,0.353,0.20600000000000002,0.1,0.10099999999999999,0.076,0.4,0.057,0.10099999999999999,0.245,0.08900000000000001,0.11,0.086,0.142,0.11,0.083,0.336,0.637,0.33,0.36200000000000004,0.045,0.48100000000000004,0.191,0.77,0.207,0.078,0.19,0.049,0.922,0.311,1.4869999999999999,0.441,0.076,0.068,0.455,0.802,1.078,0.5329999999999999,0.262,0.43200000000000005,3.332,3.887,42.751000000000005,0.261,1.261,1.0959999999999999,0.447,15.845,5.584,6.193,1.006,0.655,4.8389999999999995,0.083,0.0,0.0,0.0,0.254,1.047
612,20040731,Energy,190,0.010889,0.034897000000000004,0.008,0.262,0.563,26.583000000000002,1.17,6.394,6.636,11.489,10.369000000000002,12.047,12.727,2.185,1.9969999999999999,0.35100000000000003,0.205,0.1,0.10099999999999999,0.076,0.396,0.055999999999999994,0.102,0.248,0.091,0.11,0.085,0.142,0.11,0.083,0.336,0.636,0.33,0.359,0.045,0.479,0.191,0.745,0.203,0.078,0.187,0.05,0.922,0.314,1.482,0.436,0.076,0.068,0.455,0.802,1.078,0.5329999999999999,0.262,0.431,3.4419999999999997,3.946,44.82899999999999,0.263,1.261,1.11,0.465,16.059,5.781000000000001,6.127000000000001,1.011,0.6659999999999999,5.055,0.079,0.0,0.0,0.0,0.231,1.0590000000000002
622,20040831,Energy,190,-0.049442,-0.015276,0.0,0.154,0.519,23.553,1.27,6.79,6.598,10.597999999999999,9.376,10.384,10.876,2.124,1.845,0.35100000000000003,0.217,0.105,0.11,0.081,0.39799999999999996,0.057999999999999996,0.102,0.243,0.09699999999999999,0.124,0.08199999999999999,0.162,0.109,0.087,0.319,0.645,0.313,0.34600000000000003,0.048,0.475,0.188,0.753,0.209,0.078,0.18,0.046,0.996,0.312,1.32,0.43,0.075,0.067,0.43700000000000006,0.7879999999999999,1.0490000000000002,0.52,0.248,0.41600000000000004,3.478,4.2989999999999995,47.225,0.29,1.286,1.105,0.466,16.178,5.824,6.127999999999999,0.9740000000000001,0.6609999999999999,5.428999999999999,0.084,0.0,0.0,0.0,0.177,0.8029999999999999
