,public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
208,20010228,Telecommunication Services,136,-0.21734699999999998,-0.116228,0.0,-0.006,0.508,-0.946,2.35,-1.5659999999999998,-0.635,-1.2229999999999999,-1.157,-1.224,-1.224,1.986,1.829,0.40299999999999997,0.125,-0.171,-0.172,-0.019,0.35,-0.259,-0.18100000000000002,-0.008,-0.107,-0.135,-0.317,-0.003,-0.095,-0.152,0.425,0.428,0.435,0.501,0.012,0.374,-0.762,-0.094,-0.009000000000000001,0.154,-0.063,0.061,-0.039,0.273,0.0,0.667,0.115,0.10400000000000001,0.626,1.504,1.051,0.58,0.391,0.511,-0.615,-1.037,31.05,0.619,1.4969999999999999,1.297,0.34,18.858,5.01,5.88,0.858,0.389,2.0069999999999997,0.095,0.0,0.0,0.0,-0.064,-0.026000000000000002
218,20010331,Telecommunication Services,134,-0.187852,-0.069673,0.0,-0.005,0.503,-0.46399999999999997,2.4,-1.19,-0.14300000000000002,-0.932,-0.87,-0.973,-0.973,1.834,1.464,0.40299999999999997,0.125,-0.16899999999999998,-0.168,-0.015,0.35200000000000004,-0.259,-0.18100000000000002,-0.008,-0.107,-0.129,-0.317,-0.003,-0.092,-0.14400000000000002,0.44299999999999995,0.428,0.457,0.507,0.013000000000000001,0.374,-0.792,-0.094,-0.006,0.154,-0.063,0.057999999999999996,-0.039,0.273,0.0,0.667,0.115,0.10400000000000001,0.632,1.4980000000000002,1.051,0.58,0.39899999999999997,0.518,-0.531,-0.885,31.802,0.619,1.541,1.318,0.34,18.656,4.979,5.899,0.858,0.389,1.9069999999999998,0.095,0.0,0.0,0.0,-0.07400000000000001,-0.019
228,20010430,Telecommunication Services,130,0.044392,0.049783999999999995,0.0,-0.003,0.493,-0.33299999999999996,2.45,-0.951,-0.105,-1.0170000000000001,-0.985,-1.058,-1.058,1.964,1.614,0.40299999999999997,0.127,-0.165,-0.158,-0.015,0.353,-0.259,-0.18100000000000002,-0.008,-0.107,-0.12,-0.317,-0.001,-0.092,-0.132,0.44299999999999995,0.428,0.457,0.507,0.013999999999999999,0.368,-0.762,-0.044000000000000004,-0.003,0.16,-0.048,0.055999999999999994,-0.039,0.273,0.0,0.693,0.114,0.10400000000000001,0.632,1.4680000000000002,1.051,0.58,0.39899999999999997,0.518,-0.442,-0.87,31.802,0.657,1.5630000000000002,1.383,0.337,19.061,5.011,5.899,0.82,0.38799999999999996,1.599,0.095,0.0,0.0,0.0,-0.10099999999999999,-0.018000000000000002
238,20010531,Telecommunication Services,126,-0.012111,-0.027802999999999998,0.0,-0.002,0.5539999999999999,-1.444,2.38,3.286,-0.292,-1.3030000000000002,-1.2670000000000001,-1.339,-1.339,1.849,1.499,0.40399999999999997,0.135,-0.215,-0.195,-0.028999999999999998,0.35700000000000004,-0.324,-0.19699999999999998,0.005,-0.10099999999999999,-0.132,-0.349,0.003,-0.094,-0.29100000000000004,0.44799999999999995,0.45799999999999996,0.433,0.48700000000000004,0.019,0.3,-0.569,-0.066,-0.0,0.188,-0.043,0.057999999999999996,0.02,0.27899999999999997,0.10300000000000001,0.765,0.106,0.099,0.632,1.4269999999999998,0.9890000000000001,0.5529999999999999,0.391,0.495,-0.484,-0.9179999999999999,36.093,0.997,1.8780000000000001,1.774,0.33299999999999996,17.833,5.2170000000000005,5.5520000000000005,0.9179999999999999,0.397,1.829,0.083,0.0,0.0,0.0,-0.15,-0.019
248,20010630,Telecommunication Services,121,-0.044825,-0.044338,0.0,-0.001,0.56,-1.112,2.34,-1.588,-0.168,-1.018,-1.018,-1.0190000000000001,-1.0190000000000001,1.7590000000000001,1.473,0.40399999999999997,0.133,-0.235,-0.215,-0.02,0.348,-0.249,-0.18100000000000002,-0.002,-0.08800000000000001,-0.11900000000000001,-0.29,-0.002,-0.087,-0.28600000000000003,0.426,0.48200000000000004,0.418,0.47600000000000003,0.018000000000000002,0.298,-0.505,-0.052000000000000005,-0.0,0.20199999999999999,-0.04,0.061,-0.006,0.282,0.0,0.7509999999999999,0.105,0.09699999999999999,0.627,1.411,1.033,0.5429999999999999,0.384,0.48700000000000004,-0.377,-0.742,36.111999999999995,1.008,1.886,1.7830000000000001,0.332,18.178,5.188,5.343999999999999,0.9209999999999999,0.395,1.829,0.08199999999999999,0.0,0.0,0.0,-0.149,-0.023
258,20010731,Telecommunication Services,119,-0.092316,0.025422999999999998,0.0,-0.001,0.5539999999999999,-0.8690000000000001,2.14,2.345,-0.086,-0.9690000000000001,-0.9690000000000001,-0.997,-0.997,1.6769999999999998,1.459,0.405,0.134,-0.235,-0.196,-0.016,0.35200000000000004,-0.249,-0.16699999999999998,0.002,-0.085,-0.115,-0.29,0.0,-0.084,-0.278,0.419,0.49200000000000005,0.41200000000000003,0.465,0.018000000000000002,0.298,-0.478,-0.035,-0.0,0.20199999999999999,-0.04,0.062,0.01,0.282,0.051,0.7390000000000001,0.105,0.09699999999999999,0.619,1.416,1.033,0.5429999999999999,0.384,0.48700000000000004,-0.377,-0.612,34.016,0.9590000000000001,1.834,1.746,0.33299999999999996,18.805999999999997,5.188,5.343999999999999,0.9209999999999999,0.397,1.781,0.08199999999999999,0.0,0.0,0.0,-0.13,-0.022000000000000002
268,20010831,Telecommunication Services,116,-0.135141,-0.09286599999999999,0.0,-0.002,0.519,-0.68,2.14,4.2410000000000005,-0.08900000000000001,-1.025,-0.935,-1.114,-1.138,1.359,1.167,0.405,0.138,-0.32,-0.235,-0.027999999999999997,0.363,-0.258,-0.14300000000000002,0.027000000000000003,-0.083,-0.129,-0.332,0.011000000000000001,-0.076,-0.276,0.425,0.493,0.423,0.499,0.021,0.349,-0.569,-0.038,0.01,0.166,-0.019,0.063,0.08199999999999999,0.28,0.145,0.753,0.105,0.09699999999999999,0.622,1.436,1.107,0.5670000000000001,0.402,0.512,-0.613,-0.614,34.996,0.8270000000000001,1.641,1.548,0.366,17.524,5.35,5.638,0.92,0.429,2.193,0.08800000000000001,0.0,0.0,0.0,-0.115,-0.036000000000000004
278,20010930,Telecommunication Services,115,-0.20202,0.042143,0.0,-0.002,0.522,-0.39899999999999997,2.22,5.093999999999999,-0.048,-0.746,-0.7040000000000001,-0.7959999999999999,-0.8190000000000001,0.945,0.867,0.40399999999999997,0.138,-0.316,-0.22899999999999998,-0.015,0.36200000000000004,-0.251,-0.141,0.031,-0.081,-0.11699999999999999,-0.309,0.013999999999999999,-0.073,-0.271,0.42100000000000004,0.486,0.42100000000000004,0.499,0.021,0.35,-0.563,-0.033,0.016,0.166,-0.018000000000000002,0.061,0.08199999999999999,0.27699999999999997,0.159,0.754,0.10400000000000001,0.09699999999999999,0.625,1.4280000000000002,1.122,0.5670000000000001,0.409,0.505,-0.669,-0.589,34.996,0.818,1.6369999999999998,1.546,0.359,17.673,5.372999999999999,5.651,0.9229999999999999,0.428,2.213,0.08900000000000001,0.0,0.0,0.0,-0.085,-0.027000000000000003
288,20011031,Telecommunication Services,115,0.091656,-0.12244000000000001,0.0,-0.002,0.522,-0.413,2.41,5.093999999999999,-0.07,-0.8420000000000001,-0.6579999999999999,-0.85,-0.8690000000000001,0.998,0.9490000000000001,0.40399999999999997,0.138,-0.316,-0.22899999999999998,-0.022000000000000002,0.36200000000000004,-0.251,-0.141,0.031,-0.081,-0.11699999999999999,-0.309,0.013999999999999999,-0.073,-0.271,0.43200000000000005,0.486,0.426,0.499,0.021,0.35,-0.563,-0.049,0.016,0.163,-0.018000000000000002,0.061,0.08199999999999999,0.27699999999999997,0.159,0.765,0.10400000000000001,0.09699999999999999,0.625,1.4280000000000002,1.136,0.568,0.409,0.519,-0.669,-0.589,36.766999999999996,0.768,1.6230000000000002,1.5290000000000001,0.359,17.673,5.372999999999999,5.651,0.9229999999999999,0.428,2.213,0.08900000000000001,0.0,0.0,0.0,-0.128,-0.031
298,20011130,Telecommunication Services,114,0.112456,0.01821,0.002,-0.003,0.711,-0.375,2.29,4.336,1.065,-0.884,-0.599,-1.111,-1.111,1.139,1.251,0.40399999999999997,0.14400000000000002,-0.221,-0.214,-0.022000000000000002,0.374,-0.278,-0.129,0.033,-0.083,-0.126,-0.332,0.004,-0.08199999999999999,-0.303,0.467,0.43,0.46,0.5489999999999999,0.024,0.41,-0.28300000000000003,0.061,0.032,0.12300000000000001,-0.021,0.071,0.09,0.287,0.122,0.785,0.10400000000000001,0.095,0.598,1.465,1.224,0.622,0.40700000000000003,0.57,-0.98,-0.67,34.4,0.591,1.465,1.319,0.39899999999999997,18.691,5.513,5.775,0.99,0.479,2.326,0.106,0.0,0.0,0.0,-0.114,-0.027000000000000003
308,20011231,Telecommunication Services,112,0.033536,0.017469,0.004,-0.002,0.78,-0.563,2.49,5.6,1.504,-1.114,-0.813,-1.166,-1.166,1.239,1.246,0.405,0.14400000000000002,-0.214,-0.21,-0.022000000000000002,0.376,-0.285,-0.11699999999999999,0.043,-0.081,-0.125,-0.358,0.008,-0.076,-0.272,0.503,0.419,0.48700000000000004,0.5489999999999999,0.024,0.419,-0.221,0.095,0.034,0.11800000000000001,-0.009000000000000001,0.07,0.09,0.278,0.562,0.8340000000000001,0.10400000000000001,0.095,0.621,1.479,1.252,0.622,0.41,0.5770000000000001,-0.9,-0.612,34.367,0.591,1.465,1.319,0.391,18.691,5.369,5.775,1.011,0.47200000000000003,2.436,0.10400000000000001,0.0,0.0,0.0,-0.109,-0.039
318,20020131,Telecommunication Services,111,-0.130671,-0.086438,0.004,-0.002,0.78,-0.35100000000000003,2.65,6.022,1.311,-1.0270000000000001,-0.5710000000000001,-0.992,-0.992,0.9309999999999999,0.997,0.405,0.14800000000000002,-0.203,-0.187,-0.015,0.375,-0.26899999999999996,-0.114,0.055,-0.08,-0.1,-0.358,0.011000000000000001,-0.07,-0.264,0.48700000000000004,0.419,0.48700000000000004,0.5489999999999999,0.023,0.42700000000000005,-0.221,0.10099999999999999,0.034,0.11199999999999999,-0.005,0.07,0.10099999999999999,0.27899999999999997,0.91,0.8340000000000001,0.10400000000000001,0.095,0.61,1.4709999999999999,1.205,0.622,0.41100000000000003,0.5770000000000001,-0.8190000000000001,-0.555,34.4,0.581,1.452,1.307,0.39899999999999997,18.691,5.505,5.827000000000001,1.011,0.47200000000000003,2.436,0.10400000000000001,0.0,0.0,0.0,-0.091,-0.028999999999999998
328,20020228,Telecommunication Services,104,-0.19650499999999999,-0.06758600000000001,0.0,-0.002,0.613,-0.336,2.68,7.5520000000000005,1.393,-0.248,-0.42700000000000005,-0.19399999999999998,-0.19399999999999998,0.742,0.986,0.39299999999999996,0.16,-0.10800000000000001,-0.155,-0.012,0.382,-0.27399999999999997,-0.079,0.10300000000000001,-0.054000000000000006,-0.07,-0.324,0.037000000000000005,-0.043,-0.113,0.475,0.446,0.488,0.5920000000000001,0.022000000000000002,0.41600000000000004,-0.07,0.066,0.03,0.091,-0.001,0.08,0.29,0.267,1.601,0.599,0.10800000000000001,0.09699999999999999,0.578,1.486,1.357,0.66,0.45399999999999996,0.605,-0.7240000000000001,-0.496,29.997,0.32799999999999996,1.296,1.215,0.402,19.357,5.797999999999999,6.327000000000001,1.1740000000000002,0.522,2.517,0.11,0.0,0.0,0.0,-0.013999999999999999,-0.012
338,20020331,Telecommunication Services,103,0.061842999999999995,-0.014434,0.0,-0.002,0.613,-0.315,2.7,7.879,1.6219999999999999,-0.442,-0.478,-0.195,-0.195,0.8959999999999999,1.2429999999999999,0.39299999999999996,0.162,-0.114,-0.155,-0.019,0.38299999999999995,-0.23199999999999998,-0.066,0.10300000000000001,-0.051,-0.064,-0.318,0.038,-0.035,-0.113,0.51,0.424,0.51,0.596,0.023,0.42100000000000004,0.024,0.07400000000000001,0.021,0.09,0.002,0.079,0.301,0.264,1.68,0.629,0.107,0.096,0.579,1.482,1.3659999999999999,0.657,0.452,0.598,-0.706,-0.444,29.997,0.35100000000000003,1.3359999999999999,1.2309999999999999,0.40299999999999997,19.435,5.862,6.287000000000001,1.176,0.522,2.517,0.111,0.0,0.0,0.0,-0.042,-0.01
348,20020430,Telecommunication Services,101,-0.073913,-0.151729,0.0,-0.002,0.613,-0.272,2.64,7.879,1.733,-0.359,-0.396,-0.223,-0.223,0.868,1.065,0.39299999999999996,0.162,-0.102,-0.155,-0.015,0.38299999999999995,-0.23199999999999998,-0.061,0.113,-0.037000000000000005,-0.064,-0.318,0.044000000000000004,-0.032,-0.113,0.514,0.409,0.522,0.6,0.024,0.40299999999999997,0.009000000000000001,0.095,0.021,0.092,0.005,0.078,0.309,0.257,1.68,0.629,0.10400000000000001,0.095,0.589,1.443,1.3659999999999999,0.655,0.452,0.597,-0.6829999999999999,-0.38299999999999995,29.45,0.386,1.39,1.291,0.401,19.28,5.862,6.287000000000001,1.163,0.519,2.49,0.11,0.0,0.0,0.0,-0.02,-0.012
358,20020531,Telecommunication Services,96,-0.060628999999999995,0.031129,0.015,-0.006,0.665,-0.474,2.69,7.672000000000001,1.636,-0.935,-0.7290000000000001,-0.529,-0.529,0.87,1.222,0.392,0.162,-0.054000000000000006,-0.13699999999999998,-0.017,0.428,-0.217,-0.038,0.12,-0.02,-0.027999999999999997,-0.27399999999999997,0.047,-0.021,-0.24100000000000002,0.517,0.423,0.516,0.58,0.023,0.42700000000000005,0.040999999999999995,0.128,0.033,0.09699999999999999,-0.044000000000000004,0.07200000000000001,0.303,0.256,1.4669999999999999,0.897,0.099,0.085,0.603,1.4,1.5030000000000001,0.639,0.43200000000000005,0.59,-0.6829999999999999,-0.332,32.945,0.552,1.595,1.41,0.405,18.928,5.9639999999999995,6.278,1.182,0.523,2.8689999999999998,0.129,0.0,0.0,0.0,-0.018000000000000002,-0.036000000000000004
368,20020630,Telecommunication Services,93,-0.165779,-0.125092,0.095,-0.005,0.6459999999999999,-0.327,2.83,7.42,1.74,-0.465,-0.465,-0.456,-0.456,0.716,1.052,0.39299999999999996,0.16899999999999998,-0.066,-0.166,-0.016,0.419,-0.22699999999999998,-0.039,0.121,-0.022000000000000002,-0.026000000000000002,-0.308,0.045,-0.021,-0.255,0.512,0.467,0.51,0.564,0.028999999999999998,0.424,0.040999999999999995,0.121,0.033,0.09699999999999999,-0.073,0.077,0.301,0.259,1.338,0.823,0.095,0.084,0.588,1.474,1.482,0.635,0.43200000000000005,0.588,-0.7809999999999999,-0.332,33.684,0.578,1.643,1.413,0.406,18.928,5.9670000000000005,6.122000000000001,1.111,0.527,2.847,0.134,0.0,0.0,0.0,-0.012,-0.017
378,20020731,Telecommunication Services,91,-0.063261,-0.11798,0.23,-0.003,0.635,-0.276,3.09,6.75,0.985,-0.39399999999999996,-0.35200000000000004,-0.35600000000000004,-0.35600000000000004,0.593,0.878,0.379,0.17,-0.07200000000000001,-0.16699999999999998,-0.015,0.408,-0.22699999999999998,-0.048,0.121,-0.022000000000000002,-0.025,-0.308,0.048,-0.021,-0.248,0.512,0.467,0.51,0.564,0.034,0.43,-0.006,0.136,0.033,0.09699999999999999,-0.073,0.08,0.305,0.259,1.3319999999999999,0.883,0.095,0.086,0.588,1.474,1.524,0.635,0.43200000000000005,0.5820000000000001,-0.6779999999999999,-0.359,33.266999999999996,0.568,1.64,1.412,0.435,19.027,6.2010000000000005,6.122000000000001,1.187,0.536,2.924,0.131,0.0,0.0,0.0,-0.016,-0.016
388,20020831,Telecommunication Services,90,-0.001948,-0.01799,0.165,-0.005,0.7490000000000001,-0.235,3.13,6.3389999999999995,1.43,-0.35200000000000004,-0.33299999999999996,-0.305,-0.305,0.593,0.747,0.379,0.17,-0.075,-0.218,-0.025,0.409,-0.251,-0.055999999999999994,0.135,-0.021,-0.009000000000000001,-0.268,0.057999999999999996,-0.019,-0.261,0.535,0.39299999999999996,0.49700000000000005,0.614,0.036000000000000004,0.424,0.12,0.248,0.033,0.106,-0.061,0.09300000000000001,0.40399999999999997,0.278,1.101,0.693,0.09699999999999999,0.086,0.59,1.479,1.524,0.657,0.45,0.594,-0.7959999999999999,-0.235,29.223000000000003,0.45899999999999996,1.518,1.3230000000000002,0.442,21.816999999999997,6.28,6.28,1.242,0.5489999999999999,3.011,0.14300000000000002,0.0,0.0,0.0,-0.028999999999999998,-0.025
398,20020930,Telecommunication Services,88,-0.165212,-0.138955,0.282,-0.004,0.795,-0.226,3.4,6.5889999999999995,1.3940000000000001,-0.265,-0.28600000000000003,-0.204,-0.204,0.49,0.691,0.386,0.16699999999999998,-0.059000000000000004,-0.185,-0.013000000000000001,0.425,-0.251,-0.055,0.162,-0.017,0.0,-0.262,0.061,-0.013000000000000001,-0.21100000000000002,0.535,0.39,0.504,0.611,0.037000000000000005,0.424,0.11,0.248,0.033,0.10400000000000001,-0.06,0.091,0.439,0.276,1.2229999999999999,0.9009999999999999,0.096,0.084,0.5920000000000001,1.4709999999999999,1.524,0.657,0.452,0.594,-0.769,-0.131,28.484,0.499,1.518,1.328,0.433,21.816999999999997,6.513999999999999,6.28,1.2009999999999998,0.534,2.963,0.142,0.0,0.0,0.0,-0.023,-0.028999999999999998
408,20021031,Telecommunication Services,88,0.111918,0.311581,0.282,-0.008,0.8170000000000001,-0.31,3.17,6.818,1.554,-0.295,-0.312,-0.23600000000000002,-0.23600000000000002,0.608,0.773,0.389,0.16399999999999998,-0.051,-0.182,-0.012,0.428,-0.233,-0.018000000000000002,0.17600000000000002,-0.015,0.002,-0.235,0.066,-0.002,-0.21,0.52,0.39,0.49,0.6,0.037000000000000005,0.406,0.129,0.25,0.034,0.106,-0.055999999999999994,0.10300000000000001,0.47100000000000003,0.276,1.369,0.9009999999999999,0.095,0.083,0.59,1.479,1.524,0.657,0.452,0.594,-0.695,0.037000000000000005,29.223000000000003,0.52,1.518,1.327,0.39399999999999996,22.561,6.358,6.343999999999999,1.2,0.508,2.926,0.14,0.0,0.0,0.0,-0.019,-0.026000000000000002
418,20021130,Telecommunication Services,87,0.384236,0.115526,0.019,-0.004,1.093,-0.5589999999999999,2.78,7.011,1.883,-0.49700000000000005,-0.488,-0.483,-0.483,0.725,0.9159999999999999,0.389,0.17800000000000002,-0.009000000000000001,-0.158,-0.006,0.429,-0.174,-0.002,0.2,-0.002,0.002,-0.16699999999999998,0.075,0.002,-0.155,0.544,0.35,0.544,0.619,0.04,0.39299999999999996,0.19699999999999998,0.281,0.037000000000000005,0.11900000000000001,-0.003,0.13,0.515,0.289,1.41,0.706,0.091,0.083,0.575,1.4880000000000002,1.59,0.6679999999999999,0.46,0.617,-0.574,0.147,26.925,0.486,1.399,1.297,0.446,22.099,6.157,6.405,1.245,0.5710000000000001,2.908,0.136,0.0,0.0,0.0,-0.048,-0.027999999999999997
428,20021231,Telecommunication Services,88,-0.090304,-0.076448,0.019,-0.002,1.052,-0.39399999999999996,2.98,6.937,1.7930000000000001,-0.54,-0.439,-0.318,-0.318,0.645,0.917,0.39,0.179,-0.03,-0.162,-0.01,0.42700000000000005,-0.188,-0.01,0.183,-0.008,-0.006999999999999999,-0.18100000000000002,0.068,-0.006,-0.162,0.532,0.349,0.544,0.62,0.042,0.41700000000000004,0.19399999999999998,0.258,0.033,0.106,-0.004,0.132,0.489,0.295,1.389,0.706,0.094,0.084,0.5710000000000001,1.474,1.545,0.6729999999999999,0.452,0.619,-0.594,0.011000000000000001,26.925,0.447,1.354,1.2690000000000001,0.45,22.154,6.263999999999999,6.486000000000001,1.254,0.591,2.989,0.136,0.0,0.0,0.0,-0.027999999999999997,-0.051
438,20030131,Telecommunication Services,86,-0.020878999999999998,-0.060707000000000004,0.012,-0.001,1.01,-0.408,3.87,6.692,1.811,-0.429,-0.386,-0.27699999999999997,-0.33799999999999997,0.6779999999999999,0.895,0.39,0.18,-0.03,-0.155,-0.01,0.42700000000000005,-0.161,-0.005,0.183,-0.005,0.001,-0.16399999999999998,0.073,0.0,-0.155,0.514,0.35200000000000004,0.52,0.619,0.037000000000000005,0.41700000000000004,0.196,0.272,0.039,0.11800000000000001,-0.002,0.132,0.496,0.305,1.2830000000000001,0.664,0.092,0.081,0.5710000000000001,1.4880000000000002,1.545,0.6679999999999999,0.44299999999999995,0.613,-0.5770000000000001,0.057,26.925,0.467,1.367,1.273,0.45399999999999996,22.154,6.263999999999999,6.593999999999999,1.254,0.594,2.86,0.136,0.0,0.0,0.0,-0.057,-0.054000000000000006
448,20030228,Telecommunication Services,82,-0.058759000000000006,-0.081347,0.0,-0.001,0.8059999999999999,-0.58,3.99,6.371,1.993,-0.24600000000000002,-0.106,-0.309,-0.33299999999999996,0.672,1.031,0.344,0.182,0.024,-0.08800000000000001,0.0,0.425,-0.13,0.034,0.221,0.037000000000000005,0.05,-0.135,0.083,0.036000000000000004,-0.094,0.436,0.47100000000000003,0.473,0.539,0.036000000000000004,0.37,0.27899999999999997,0.34700000000000003,0.092,0.124,0.035,0.11,0.6,0.315,1.5959999999999999,0.706,0.094,0.079,0.518,1.643,1.194,0.662,0.406,0.552,-0.28600000000000003,0.431,27.744,0.46399999999999997,1.3259999999999998,1.272,0.45799999999999996,22.285,6.8020000000000005,6.86,1.4509999999999998,0.657,4.605,0.136,0.0,0.004,0.0,-0.037000000000000005,-0.035
458,20030331,Telecommunication Services,81,0.05171799999999999,-0.00041799999999999997,0.0,-0.001,0.8170000000000001,-0.812,3.97,6.444,2.485,-0.262,-0.153,-0.295,-0.3,0.655,0.9359999999999999,0.344,0.183,0.023,-0.084,0.0,0.42700000000000005,-0.08900000000000001,0.039,0.22699999999999998,0.039,0.053,-0.094,0.086,0.037000000000000005,-0.094,0.426,0.47200000000000003,0.441,0.508,0.037000000000000005,0.368,0.27899999999999997,0.361,0.092,0.128,0.039,0.10800000000000001,0.607,0.313,1.732,0.6809999999999999,0.094,0.08,0.48200000000000004,1.6340000000000001,1.2670000000000001,0.6509999999999999,0.405,0.546,-0.19699999999999998,0.46299999999999997,27.744,0.46799999999999997,1.329,1.276,0.462,22.285,6.813,6.935,1.4509999999999998,0.657,4.605,0.131,0.0,0.003,0.0,-0.039,-0.027999999999999997
468,20030430,Telecommunication Services,83,0.091555,0.098913,0.0,-0.001,0.8170000000000001,-0.991,3.95,6.371,2.553,-0.294,-0.223,-0.43700000000000006,-0.44799999999999995,0.6990000000000001,0.885,0.33399999999999996,0.184,0.023,-0.107,0.0,0.43,-0.11699999999999999,0.043,0.22699999999999998,0.042,0.053,-0.11800000000000001,0.09,0.04,-0.094,0.429,0.469,0.444,0.5329999999999999,0.034,0.35600000000000004,0.294,0.41600000000000004,0.092,0.128,0.024,0.106,0.687,0.309,1.867,0.644,0.094,0.08,0.555,1.6340000000000001,1.4480000000000002,0.6509999999999999,0.405,0.546,-0.19699999999999998,0.55,27.744,0.479,1.3840000000000001,1.286,0.469,21.721,6.787000000000001,6.999,1.4709999999999999,0.647,4.605,0.128,0.0,0.003,0.0,-0.077,-0.057999999999999996
478,20030531,Telecommunication Services,81,0.229925,0.07483,0.006,-0.003,0.971,-1.058,3.43,6.455,2.799,-0.627,-0.622,-0.47200000000000003,-0.865,0.748,1.2009999999999998,0.33399999999999996,0.198,-0.006,-0.136,0.0,0.466,-0.08800000000000001,0.044000000000000004,0.23800000000000002,0.048,0.048,-0.084,0.08900000000000001,0.043,-0.114,0.499,0.45299999999999996,0.46299999999999997,0.555,0.032,0.341,0.414,0.41700000000000004,0.102,0.134,0.05,0.11800000000000001,0.642,0.271,2.106,0.545,0.091,0.08,0.542,1.511,1.4480000000000002,0.6409999999999999,0.39299999999999996,0.547,0.027999999999999997,0.639,25.053,0.539,1.406,1.297,0.466,20.673000000000002,6.3229999999999995,7.3229999999999995,1.271,0.659,4.18,0.11699999999999999,0.0,0.003,0.0,-0.10300000000000001,-0.046
488,20030630,Telecommunication Services,82,0.128138,0.037502,0.006,-0.003,0.9590000000000001,-1.17,3.38,6.486000000000001,2.85,-0.991,-0.8640000000000001,-1.085,-1.2,0.807,1.17,0.33399999999999996,0.198,-0.018000000000000002,-0.11900000000000001,0.0,0.46299999999999997,-0.073,0.048,0.231,0.047,0.054000000000000006,-0.079,0.08900000000000001,0.042,-0.11,0.47700000000000004,0.452,0.45899999999999996,0.552,0.032,0.341,0.414,0.401,0.092,0.135,0.05,0.12,0.633,0.281,2.16,0.5379999999999999,0.092,0.08,0.539,1.516,1.4509999999999998,0.645,0.389,0.55,0.016,0.606,25.053,0.525,1.402,1.27,0.467,20.883000000000003,6.077999999999999,7.273,1.272,0.66,4.118,0.11800000000000001,0.0,0.001,0.0,-0.109,-0.096
498,20030731,Telecommunication Services,80,0.083949,-0.046675,0.004,-0.004,0.924,-1.675,3.53,6.57,3.283,-1.242,-1.067,-0.722,-0.722,1.046,1.558,0.33399999999999996,0.21,0.006,-0.08,0.0,0.469,-0.05,0.052000000000000005,0.244,0.061,0.078,-0.064,0.096,0.045,-0.083,0.451,0.457,0.451,0.552,0.032,0.348,0.42700000000000005,0.485,0.11699999999999999,0.126,0.055999999999999994,0.12,0.73,0.27899999999999997,2.221,0.519,0.08800000000000001,0.08,0.531,1.571,1.4369999999999998,0.645,0.384,0.55,0.132,0.9229999999999999,24.375,0.486,1.351,1.242,0.467,20.883000000000003,5.94,7.273,1.265,0.6709999999999999,4.2589999999999995,0.11599999999999999,0.0,0.004,0.0,-0.14,-0.027999999999999997
508,20030831,Telecommunication Services,81,0.02962,0.005462,0.0,-0.011000000000000001,0.667,-1.886,3.37,6.672999999999999,4.158,-0.467,-0.983,0.122,-0.354,1.177,1.516,0.344,0.239,0.035,0.006999999999999999,0.016,0.486,-0.012,0.059000000000000004,0.231,0.065,0.085,-0.008,0.10400000000000001,0.054000000000000006,-0.0,0.455,0.478,0.455,0.532,0.034,0.353,0.402,0.511,0.115,0.127,0.09300000000000001,0.11,0.6859999999999999,0.28600000000000003,2.12,0.672,0.092,0.079,0.48700000000000004,1.705,1.294,0.638,0.36,0.541,0.7140000000000001,1.041,21.456999999999997,0.501,1.335,1.2429999999999999,0.511,22.154,6.127999999999999,7.537999999999999,1.436,0.693,5.223,0.106,0.0,0.002,0.0,-0.113,0.527
