,public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
206,20010228,Information Technology,1486,-0.22744299999999998,-0.280634,0.0,0.044000000000000004,0.5579999999999999,-0.893,0.956,-0.7809999999999999,-0.8859999999999999,-0.685,-0.7509999999999999,-0.672,-0.674,1.545,1.725,0.344,0.335,-0.12,-0.132,0.0,0.43200000000000005,-0.10400000000000001,-0.095,-0.03,-0.11599999999999999,-0.135,-0.10800000000000001,-0.025,-0.111,-0.062,0.006,0.986,0.006,0.032,0.043,0.262,0.5,-0.134,-0.08199999999999999,0.986,-0.021,0.456,-0.11199999999999999,0.9109999999999999,0.0,0.006,0.18100000000000002,0.09699999999999999,0.019,2.972,0.385,0.293,0.025,0.13699999999999998,-4.132,-4.5360000000000005,73.779,1.358,2.8689999999999998,2.427,0.823,4.805,7.207999999999999,5.354,1.129,1.043,1.831,0.08,0.127,0.0,0.0,-0.021,-0.003
216,20010331,Information Technology,1469,-0.172189,-0.14336,0.0,0.043,0.56,-0.647,1.07,-0.747,-0.594,-0.518,-0.54,-0.49200000000000005,-0.494,1.307,1.482,0.344,0.335,-0.11800000000000001,-0.126,0.0,0.431,-0.105,-0.09300000000000001,-0.027999999999999997,-0.114,-0.129,-0.109,-0.025,-0.10300000000000001,-0.055,0.006,0.986,0.006,0.034,0.045,0.261,0.48700000000000004,-0.132,-0.086,0.988,-0.022000000000000002,0.457,-0.109,0.91,0.0,0.006,0.177,0.096,0.019,2.9589999999999996,0.389,0.294,0.026000000000000002,0.13699999999999998,-4.141,-4.391,75.473,1.375,2.863,2.423,0.8220000000000001,4.785,7.193,5.343,1.137,1.04,1.831,0.08199999999999999,0.129,0.0,0.0,-0.02,-0.0
226,20010430,Information Technology,1451,0.148368,0.184097,0.0,0.049,0.56,-0.625,1.02,-0.736,-0.647,-0.55,-0.581,-0.49,-0.49,1.439,1.617,0.344,0.335,-0.11800000000000001,-0.121,0.0,0.43200000000000005,-0.105,-0.08800000000000001,-0.026000000000000002,-0.107,-0.122,-0.11,-0.024,-0.10099999999999999,-0.051,0.006,0.987,0.006,0.033,0.047,0.26,0.49,-0.132,-0.086,1.006,-0.022000000000000002,0.456,-0.102,0.9109999999999999,0.0,0.006,0.177,0.096,0.02,2.965,0.385,0.29100000000000004,0.025,0.136,-3.944,-4.391,76.248,1.385,2.891,2.443,0.823,4.672,7.224,5.341,1.137,1.04,1.815,0.08,0.129,0.0,0.0,-0.046,-0.001
236,20010531,Information Technology,1435,0.051866999999999996,-0.040342,0.0,-0.0,0.611,-1.202,1.08,-1.64,-0.725,-0.99,-0.971,-0.8640000000000001,-0.872,1.495,1.79,0.348,0.33,-0.15,-0.171,0.0,0.41700000000000004,-0.131,-0.10800000000000001,-0.040999999999999995,-0.121,-0.15,-0.131,-0.036000000000000004,-0.11900000000000001,-0.152,0.008,0.981,0.008,0.040999999999999995,0.051,0.251,0.474,-0.12,-0.10099999999999999,1.075,-0.046,0.475,-0.159,0.899,0.0,0.008,0.175,0.09699999999999999,0.027999999999999997,2.923,0.385,0.285,0.03,0.138,-4.65,-4.805,78.17,1.4580000000000002,2.887,2.456,0.7829999999999999,4.505,7.374,5.135,1.14,1.0390000000000001,1.8319999999999999,0.08900000000000001,0.131,0.0,0.0,-0.08800000000000001,-0.004
246,20010630,Information Technology,1409,-0.003711,0.012112999999999999,0.0,-0.0,0.613,-1.061,1.1,-1.6440000000000001,-0.638,-1.058,-1.0270000000000001,-0.8540000000000001,-0.875,1.58,1.828,0.34600000000000003,0.33,-0.151,-0.16,0.0,0.418,-0.125,-0.099,-0.039,-0.115,-0.14,-0.129,-0.034,-0.114,-0.15,0.008,0.982,0.008,0.040999999999999995,0.057,0.249,0.48200000000000004,-0.10400000000000001,-0.08199999999999999,1.063,-0.044000000000000004,0.46799999999999997,-0.139,0.899,0.0,0.008,0.175,0.096,0.027999999999999997,2.927,0.384,0.285,0.03,0.13699999999999998,-4.162,-4.4,78.615,1.466,2.903,2.468,0.787,4.4719999999999995,7.441,5.143,1.148,1.052,1.834,0.08900000000000001,0.131,0.0,0.0,-0.092,-0.004
256,20010731,Information Technology,1387,-0.098286,-0.073011,0.0,0.002,0.603,-0.935,0.991,-1.6680000000000001,-0.483,-0.9520000000000001,-0.9590000000000001,-0.74,-0.7879999999999999,1.415,1.6269999999999998,0.349,0.33,-0.149,-0.157,0.0,0.42,-0.12300000000000001,-0.099,-0.038,-0.11199999999999999,-0.13699999999999998,-0.127,-0.032,-0.10800000000000001,-0.145,0.008,0.981,0.009000000000000001,0.040999999999999995,0.057,0.249,0.479,-0.094,-0.079,1.0759999999999998,-0.042,0.47100000000000003,-0.136,0.899,0.0,0.008,0.175,0.096,0.028999999999999998,2.92,0.377,0.284,0.03,0.136,-4.468,-4.383,78.758,1.4769999999999999,2.898,2.48,0.784,4.4510000000000005,7.406000000000001,5.157,1.146,1.052,1.845,0.09,0.133,0.0,0.0,-0.10099999999999999,-0.004
266,20010831,Information Technology,1364,-0.095592,-0.12598199999999998,0.0,-0.001,0.483,-0.7490000000000001,0.999,-1.6769999999999998,-0.332,-1.0959999999999999,-1.0959999999999999,-0.929,-0.9490000000000001,1.291,1.546,0.35200000000000004,0.322,-0.17600000000000002,-0.187,0.0,0.415,-0.152,-0.12300000000000001,-0.049,-0.138,-0.162,-0.158,-0.042,-0.129,-0.17800000000000002,0.008,0.9840000000000001,0.008,0.04,0.059000000000000004,0.24600000000000002,0.5,-0.094,-0.064,1.058,-0.061,0.485,-0.17800000000000002,0.899,0.0,0.008,0.17600000000000002,0.095,0.027000000000000003,2.8819999999999997,0.386,0.29,0.03,0.136,-5.515,-4.41,78.982,1.375,2.864,2.426,0.7859999999999999,4.44,7.285,5.212000000000001,1.15,1.031,1.9,0.111,0.14,0.0,0.0,-0.096,-0.018000000000000002
276,20010930,Information Technology,1344,-0.194731,-0.208208,0.0,-0.001,0.486,-0.586,1.23,-1.571,-0.245,-0.885,-0.8859999999999999,-0.843,-0.877,0.995,1.2109999999999999,0.35100000000000003,0.322,-0.16899999999999998,-0.17800000000000002,0.0,0.419,-0.14800000000000002,-0.114,-0.042,-0.131,-0.151,-0.15,-0.039,-0.12,-0.17300000000000001,0.008,0.983,0.008,0.04,0.061,0.245,0.491,-0.087,-0.055999999999999994,1.0659999999999998,-0.055999999999999994,0.48100000000000004,-0.156,0.897,0.0,0.008,0.175,0.095,0.027000000000000003,2.867,0.38299999999999995,0.289,0.03,0.136,-4.857,-4.195,78.683,1.395,2.872,2.451,0.784,4.335,7.254,5.2379999999999995,1.1320000000000001,1.0270000000000001,1.901,0.11,0.14,0.0,0.0,-0.073,-0.012
286,20011031,Information Technology,1320,0.21009699999999998,0.18306,0.0,-0.001,0.48700000000000004,-0.727,1.14,-1.517,-0.261,-1.068,-1.047,-0.917,-0.975,1.187,1.421,0.35200000000000004,0.324,-0.159,-0.16899999999999998,0.0,0.42200000000000004,-0.132,-0.10800000000000001,-0.034,-0.11900000000000001,-0.135,-0.14300000000000002,-0.032,-0.11,-0.166,0.008,0.983,0.008,0.04,0.062,0.243,0.493,-0.057,-0.044000000000000004,1.082,-0.044000000000000004,0.47600000000000003,-0.138,0.8959999999999999,0.0,0.008,0.17,0.094,0.027000000000000003,2.863,0.377,0.28600000000000003,0.03,0.131,-4.613,-3.8089999999999997,79.247,1.4240000000000002,2.9010000000000002,2.476,0.784,4.33,7.303999999999999,5.247999999999999,1.111,1.013,1.885,0.109,0.139,0.0,0.0,-0.087,-0.018000000000000002
296,20011130,Information Technology,1306,0.16415,0.166888,0.0,-0.003,0.703,-0.835,0.998,-1.402,-0.21600000000000003,-1.534,-1.465,-1.455,-1.455,1.439,1.7519999999999998,0.35,0.316,-0.19699999999999998,-0.204,0.0,0.415,-0.177,-0.129,-0.045,-0.136,-0.172,-0.182,-0.036000000000000004,-0.133,-0.209,0.006999999999999999,0.985,0.008,0.040999999999999995,0.065,0.233,0.493,-0.038,-0.046,1.0270000000000001,-0.077,0.48100000000000004,-0.154,0.892,0.0,0.008,0.177,0.094,0.022000000000000002,2.813,0.38299999999999995,0.292,0.031,0.129,-6.3,-4.772,80.056,1.371,2.76,2.39,0.7609999999999999,4.2139999999999995,7.037999999999999,5.212000000000001,1.131,1.021,1.8840000000000001,0.127,0.145,0.0,0.0,-0.115,-0.047
306,20011231,Information Technology,1282,0.092988,-0.005057,0.0,-0.003,0.6940000000000001,-0.9390000000000001,0.938,-1.367,-0.251,-1.7690000000000001,-1.714,-1.8019999999999998,-1.804,1.636,1.929,0.35,0.315,-0.198,-0.20600000000000002,0.0,0.41700000000000004,-0.18,-0.129,-0.046,-0.135,-0.16699999999999998,-0.183,-0.036000000000000004,-0.13,-0.209,0.008,0.985,0.009000000000000001,0.040999999999999995,0.068,0.23199999999999998,0.499,-0.047,-0.035,1.011,-0.079,0.473,-0.152,0.8859999999999999,0.0,0.008,0.17600000000000002,0.094,0.022000000000000002,2.838,0.39,0.297,0.031,0.13,-6.374,-4.772,80.279,1.35,2.752,2.367,0.7609999999999999,4.188,7.037999999999999,5.211,1.1320000000000001,1.0170000000000001,1.879,0.128,0.147,0.0,0.0,-0.11900000000000001,-0.064
316,20020131,Information Technology,1268,0.038937,0.008015000000000001,0.0,-0.004,0.693,-1.0390000000000001,0.954,-1.3430000000000002,-0.21899999999999997,-1.788,-1.7519999999999998,-1.808,-1.82,1.705,1.966,0.349,0.315,-0.192,-0.19899999999999998,0.0,0.418,-0.177,-0.121,-0.040999999999999995,-0.13,-0.157,-0.18,-0.034,-0.124,-0.207,0.008,0.985,0.009000000000000001,0.040999999999999995,0.07200000000000001,0.226,0.519,-0.027000000000000003,-0.032,1.015,-0.076,0.47,-0.146,0.8859999999999999,0.0,0.008,0.17,0.09300000000000001,0.023,2.852,0.389,0.295,0.03,0.129,-6.231,-4.445,80.319,1.355,2.753,2.377,0.7609999999999999,4.181,6.9910000000000005,5.202000000000001,1.127,1.011,1.855,0.129,0.147,0.0,0.0,-0.115,-0.059000000000000004
326,20020228,Information Technology,1261,-0.122946,-0.1408,0.0,-0.003,0.48100000000000004,-1.062,1.0,-1.314,-0.22399999999999998,-1.442,-1.413,-1.1740000000000002,-1.1840000000000002,1.575,1.78,0.35100000000000003,0.32899999999999996,-0.212,-0.215,-0.006,0.43,-0.187,-0.142,-0.045,-0.14,-0.165,-0.193,-0.037000000000000005,-0.13,-0.188,0.006999999999999999,0.986,0.008,0.038,0.059000000000000004,0.22699999999999998,0.648,-0.024,-0.006999999999999999,0.968,-0.085,0.465,-0.183,0.89,0.0,0.006999999999999999,0.157,0.08900000000000001,0.018000000000000002,3.055,0.424,0.324,0.032,0.133,-8.59,-5.297000000000001,85.902,1.321,2.65,2.224,0.721,4.069,6.656000000000001,5.0360000000000005,1.157,1.028,1.912,0.14400000000000002,0.154,0.0,0.0,-0.053,-0.06
336,20020331,Information Technology,1249,0.11162799999999999,0.07599199999999999,0.0,-0.004,0.47200000000000003,-1.113,0.995,-1.337,-0.18899999999999997,-1.6469999999999998,-1.618,-1.2990000000000002,-1.3,1.8090000000000002,1.9909999999999999,0.35,0.33,-0.212,-0.215,-0.006999999999999999,0.435,-0.183,-0.134,-0.044000000000000004,-0.14,-0.16699999999999998,-0.19,-0.037000000000000005,-0.133,-0.183,0.006999999999999999,0.985,0.008,0.04,0.057999999999999996,0.22899999999999998,0.65,-0.012,-0.009000000000000001,0.9670000000000001,-0.08199999999999999,0.462,-0.171,0.8909999999999999,0.0,0.006999999999999999,0.157,0.08800000000000001,0.018000000000000002,3.055,0.426,0.32299999999999995,0.032,0.131,-8.808,-5.297000000000001,85.785,1.32,2.66,2.224,0.718,4.0760000000000005,6.62,5.052,1.157,1.028,1.926,0.14300000000000002,0.155,0.0,0.0,-0.059000000000000004,-0.075
346,20020430,Information Technology,1245,-0.07044700000000001,-0.119828,0.0,-0.003,0.47200000000000003,-1.05,1.06,-1.351,-0.085,-1.4509999999999998,-1.4280000000000002,-1.167,-1.171,1.626,1.805,0.35,0.33,-0.20199999999999999,-0.212,-0.004,0.43200000000000005,-0.179,-0.132,-0.044000000000000004,-0.139,-0.162,-0.188,-0.035,-0.129,-0.179,0.006999999999999999,0.985,0.008,0.039,0.06,0.22899999999999998,0.654,-0.005,-0.005,0.975,-0.084,0.462,-0.159,0.89,0.0,0.006999999999999999,0.155,0.08800000000000001,0.019,3.0189999999999997,0.426,0.32299999999999995,0.032,0.13,-8.089,-5.197,86.03299999999999,1.32,2.6630000000000003,2.224,0.718,4.086,6.631,5.078,1.16,1.0290000000000001,1.92,0.14400000000000002,0.154,0.0,0.0,-0.06,-0.068
356,20020531,Information Technology,1235,-0.068986,-0.044985000000000004,0.0,-0.01,0.47200000000000003,-0.8220000000000001,1.11,-1.765,-0.136,-2.5980000000000003,-2.63,-2.233,-2.314,1.5519999999999998,1.725,0.34600000000000003,0.302,-0.18,-0.184,0.0,0.413,-0.185,-0.141,-0.053,-0.13,-0.155,-0.19399999999999998,-0.038,-0.13699999999999998,-0.203,0.009000000000000001,0.982,0.01,0.040999999999999995,0.066,0.22399999999999998,0.6709999999999999,-0.006999999999999999,-0.006,0.991,-0.087,0.47,-0.168,0.8740000000000001,0.0,0.01,0.14800000000000002,0.084,0.025,3.083,0.419,0.315,0.032,0.135,-8.201,-5.653,83.493,1.3259999999999998,2.6639999999999997,2.228,0.695,4.157,6.579,5.294,1.095,1.006,1.8719999999999999,0.14300000000000002,0.155,0.0,0.0,-0.071,-0.122
366,20020630,Information Technology,1213,-0.143367,-0.124849,0.0,-0.008,0.469,-0.627,1.18,-1.78,-0.038,-2.1830000000000003,-2.17,-1.964,-2.0069999999999997,1.32,1.473,0.345,0.302,-0.179,-0.182,0.0,0.41100000000000003,-0.174,-0.136,-0.05,-0.126,-0.152,-0.18899999999999997,-0.037000000000000005,-0.133,-0.192,0.01,0.981,0.011000000000000001,0.045,0.066,0.22399999999999998,0.6709999999999999,-0.003,-0.003,0.988,-0.078,0.455,-0.159,0.87,0.0,0.01,0.147,0.083,0.027999999999999997,3.0860000000000003,0.424,0.316,0.033,0.136,-7.9879999999999995,-5.641,83.765,1.3330000000000002,2.678,2.228,0.696,4.154,6.617999999999999,5.317,1.0979999999999999,1.002,1.869,0.142,0.155,0.0,0.0,-0.062,-0.085
376,20020731,Information Technology,1206,-0.15221600000000002,-0.101633,0.0,-0.006,0.47600000000000003,-0.536,1.36,-1.7819999999999998,0.22899999999999998,-1.73,-1.732,-1.6059999999999999,-1.6569999999999998,1.051,1.194,0.345,0.301,-0.171,-0.177,0.0,0.41200000000000003,-0.17300000000000001,-0.13699999999999998,-0.048,-0.125,-0.147,-0.188,-0.036000000000000004,-0.128,-0.187,0.009000000000000001,0.981,0.011000000000000001,0.046,0.067,0.22399999999999998,0.6609999999999999,0.004,-0.0,0.988,-0.075,0.444,-0.157,0.867,0.0,0.01,0.145,0.083,0.027000000000000003,3.0610000000000004,0.42700000000000005,0.315,0.034,0.135,-7.567,-5.647,83.605,1.339,2.681,2.2359999999999998,0.695,4.128,6.638,5.3229999999999995,1.092,0.998,1.8659999999999999,0.14,0.155,0.0,0.0,-0.054000000000000006,-0.07400000000000001
386,20020831,Information Technology,1199,0.011401,-0.014293,0.0,-0.006999999999999999,0.616,-0.645,1.4,-1.597,1.6059999999999999,-1.892,-1.854,-1.8459999999999999,-1.868,1.065,1.237,0.341,0.302,-0.163,-0.168,0.0,0.409,-0.166,-0.13,-0.033,-0.11900000000000001,-0.152,-0.177,-0.024,-0.11599999999999999,-0.183,0.01,0.98,0.011000000000000001,0.046,0.059000000000000004,0.228,0.693,0.042,0.003,0.96,-0.07,0.449,-0.11800000000000001,0.8640000000000001,0.0,0.01,0.146,0.081,0.024,3.138,0.434,0.324,0.035,0.138,-6.997999999999999,-5.571000000000001,81.307,1.3019999999999998,2.63,2.178,0.716,4.369,6.682,5.392,1.123,1.001,1.857,0.134,0.156,0.0,0.0,-0.051,-0.076
396,20020930,Information Technology,1181,-0.147621,-0.17344,0.0,-0.006,0.625,-0.456,1.75,-1.5930000000000002,1.4680000000000002,-1.492,-1.58,-1.53,-1.548,0.8859999999999999,1.026,0.34,0.307,-0.161,-0.163,0.0,0.418,-0.162,-0.124,-0.03,-0.11699999999999999,-0.14800000000000002,-0.175,-0.022000000000000002,-0.11,-0.17800000000000002,0.01,0.9790000000000001,0.011000000000000001,0.048,0.062,0.22899999999999998,0.6940000000000001,0.045,0.012,0.951,-0.064,0.461,-0.109,0.862,0.0,0.01,0.14400000000000002,0.08,0.025,3.1889999999999996,0.445,0.327,0.035,0.138,-6.843999999999999,-5.569,81.11399999999999,1.276,2.6189999999999998,2.153,0.7190000000000001,4.312,6.732,5.392,1.135,1.008,1.876,0.134,0.156,0.0,0.0,-0.040999999999999995,-0.06
406,20021031,Information Technology,1163,0.137432,0.2105,0.0,-0.006,0.631,-0.522,1.58,-1.568,1.786,-1.619,-1.649,-1.635,-1.636,0.992,1.151,0.34,0.308,-0.161,-0.162,0.0,0.418,-0.158,-0.11800000000000001,-0.028999999999999998,-0.115,-0.14800000000000002,-0.172,-0.021,-0.10800000000000001,-0.17,0.01,0.98,0.011000000000000001,0.046,0.065,0.22899999999999998,0.693,0.055999999999999994,0.019,0.95,-0.064,0.46299999999999997,-0.096,0.863,0.0,0.01,0.142,0.08,0.025,3.179,0.436,0.322,0.035,0.138,-6.787999999999999,-5.55,81.757,1.298,2.658,2.193,0.7190000000000001,4.283,6.7,5.391,1.1320000000000001,1.008,1.8780000000000001,0.133,0.156,0.0,0.0,-0.053,-0.068
416,20021130,Information Technology,1152,0.294601,0.1807,0.0,-0.01,0.8640000000000001,-0.752,1.22,-1.1440000000000001,2.557,-1.969,-2.0069999999999997,-2.099,-2.103,1.31,1.485,0.33,0.317,-0.141,-0.14300000000000002,0.0,0.42700000000000005,-0.138,-0.095,-0.015,-0.092,-0.11699999999999999,-0.15,-0.011000000000000001,-0.09,-0.156,0.01,0.981,0.011000000000000001,0.048,0.06,0.228,0.73,0.073,0.021,0.915,-0.048,0.452,-0.049,0.856,0.0,0.01,0.14,0.078,0.027999999999999997,3.275,0.45,0.33,0.037000000000000005,0.146,-7.406000000000001,-5.843999999999999,78.906,1.276,2.603,2.151,0.741,4.465,6.837000000000001,5.567,1.155,1.047,1.954,0.13,0.152,0.0,0.0,-0.076,-0.09300000000000001
426,20021231,Information Technology,1130,-0.123741,-0.143559,0.0,-0.008,0.862,-0.6629999999999999,1.32,-1.028,2.478,-1.7469999999999999,-1.749,-1.811,-1.797,1.1320000000000001,1.274,0.33,0.324,-0.135,-0.139,0.0,0.43,-0.134,-0.092,-0.01,-0.08900000000000001,-0.114,-0.147,-0.006999999999999999,-0.086,-0.151,0.01,0.981,0.011000000000000001,0.043,0.061,0.22899999999999998,0.733,0.078,0.025,0.9420000000000001,-0.043,0.444,-0.037000000000000005,0.855,0.0,0.01,0.141,0.078,0.027999999999999997,3.2689999999999997,0.444,0.32899999999999996,0.035,0.141,-7.406000000000001,-5.646,78.52600000000001,1.28,2.617,2.206,0.743,4.505,6.771,5.593,1.1420000000000001,1.0390000000000001,1.945,0.128,0.151,0.0,0.0,-0.064,-0.069
436,20030131,Information Technology,1117,0.023219999999999998,-0.013425999999999999,0.0,-0.009000000000000001,0.862,-0.655,1.43,-1.028,2.52,-1.864,-1.885,-1.8769999999999998,-1.875,1.133,1.271,0.33,0.322,-0.135,-0.138,0.0,0.43,-0.134,-0.09,-0.008,-0.087,-0.114,-0.141,-0.006999999999999999,-0.08199999999999999,-0.146,0.01,0.982,0.011000000000000001,0.043,0.063,0.22699999999999998,0.735,0.086,0.033,0.9390000000000001,-0.042,0.444,-0.037000000000000005,0.855,0.0,0.01,0.138,0.078,0.027999999999999997,3.2689999999999997,0.44799999999999995,0.32899999999999996,0.035,0.142,-7.246,-5.646,79.333,1.2919999999999998,2.62,2.2119999999999997,0.74,4.542,6.768,5.615,1.138,1.0290000000000001,1.942,0.125,0.15,0.0,0.0,-0.065,-0.073
446,20030228,Information Technology,1108,-0.026768,0.017331,0.0,-0.005,0.723,-0.71,1.41,4.11,3.034,-1.227,-1.207,-1.199,-1.2,1.093,1.334,0.31,0.348,-0.115,-0.11699999999999999,-0.0,0.45,-0.109,-0.068,0.005,-0.066,-0.07200000000000001,-0.11699999999999999,0.003,-0.062,-0.115,0.004,0.987,0.005,0.040999999999999995,0.061,0.22899999999999998,0.745,0.08,0.054000000000000006,0.887,-0.03,0.429,0.01,0.8640000000000001,0.0,0.004,0.13699999999999998,0.07200000000000001,0.013000000000000001,3.52,0.47,0.348,0.032,0.14,-6.476,-3.826,81.064,1.227,2.559,2.088,0.7709999999999999,4.401,7.027,5.629,1.236,1.112,2.035,0.11699999999999999,0.15,0.0,0.0,-0.037000000000000005,-0.051
456,20030331,Information Technology,1083,0.0107,-0.012214000000000001,0.0,-0.005,0.711,-0.7759999999999999,1.4,4.5760000000000005,3.342,-1.168,-1.179,-1.149,-1.165,1.0959999999999999,1.33,0.31,0.349,-0.11,-0.113,0.0,0.451,-0.1,-0.063,0.006999999999999999,-0.06,-0.067,-0.10800000000000001,0.005,-0.057,-0.11,0.005,0.986,0.005,0.042,0.063,0.23,0.748,0.092,0.059000000000000004,0.91,-0.026000000000000002,0.41600000000000004,0.013999999999999999,0.863,0.0,0.004,0.134,0.071,0.013999999999999999,3.556,0.47,0.342,0.033,0.138,-6.347,-3.714,80.543,1.271,2.5780000000000003,2.137,0.779,4.482,7.122000000000001,5.649,1.226,1.112,2.024,0.11699999999999999,0.147,0.0,0.0,-0.038,-0.05
466,20030430,Information Technology,1077,0.13208,0.09414199999999999,0.0,-0.006999999999999999,0.723,-0.897,1.27,4.69,3.898,-1.349,-1.3459999999999999,-1.321,-1.348,1.226,1.4880000000000002,0.309,0.348,-0.10800000000000001,-0.11,0.0,0.45,-0.098,-0.061,0.006999999999999999,-0.06,-0.066,-0.107,0.005,-0.057,-0.107,0.004,0.986,0.005,0.040999999999999995,0.062,0.231,0.747,0.095,0.062,0.9159999999999999,-0.021,0.415,0.016,0.861,0.0,0.004,0.133,0.071,0.013999999999999999,3.502,0.47100000000000003,0.341,0.033,0.138,-6.347,-3.685,80.50399999999999,1.276,2.575,2.154,0.7809999999999999,4.572,7.119,5.656000000000001,1.23,1.111,2.031,0.115,0.146,0.0,0.0,-0.05,-0.057999999999999996
476,20030531,Information Technology,1088,0.237729,0.099402,0.0,-0.009000000000000001,0.693,-1.1079999999999999,1.19,5.678999999999999,5.809,-2.3209999999999997,-2.241,-2.162,-2.213,1.5930000000000002,1.859,0.318,0.344,-0.085,-0.086,0.0,0.446,-0.073,-0.038,0.013999999999999999,-0.039,-0.046,-0.086,0.013999999999999999,-0.036000000000000004,-0.092,0.009000000000000001,0.98,0.01,0.049,0.057,0.22899999999999998,0.735,0.141,0.08,0.872,-0.01,0.42100000000000004,0.047,0.843,0.0,0.009000000000000001,0.128,0.071,0.023,3.565,0.484,0.35,0.036000000000000004,0.146,-5.098,-2.975,70.406,1.255,2.546,2.136,0.795,4.936,7.057,5.846,1.225,1.112,2.093,0.109,0.13699999999999998,0.0,0.0,-0.073,-0.079
486,20030630,Information Technology,1069,0.061975,0.0026320000000000002,0.0,-0.008,0.6759999999999999,-1.25,1.14,5.925,6.206,-2.4,-2.349,-2.434,-2.458,1.6540000000000001,1.994,0.317,0.344,-0.08199999999999999,-0.081,0.0,0.451,-0.07,-0.036000000000000004,0.018000000000000002,-0.037000000000000005,-0.04,-0.079,0.017,-0.034,-0.086,0.008,0.982,0.009000000000000001,0.046,0.057,0.22699999999999998,0.746,0.152,0.086,0.892,-0.008,0.42,0.054000000000000006,0.846,0.0,0.008,0.124,0.071,0.022000000000000002,3.509,0.478,0.345,0.033,0.14,-5.106,-2.6189999999999998,70.744,1.3,2.594,2.187,0.7959999999999999,4.89,7.091,5.837999999999999,1.206,1.107,2.088,0.107,0.138,0.0,0.0,-0.07400000000000001,-0.078
496,20030731,Information Technology,1067,0.142996,0.060891999999999995,0.0,-0.01,0.6729999999999999,-1.46,1.04,6.0,7.32,-2.8560000000000003,-2.7689999999999997,-2.8139999999999996,-2.8789999999999996,1.8419999999999999,2.188,0.318,0.34,-0.084,-0.081,0.0,0.45,-0.069,-0.035,0.02,-0.035,-0.04,-0.078,0.017,-0.033,-0.08800000000000001,0.008,0.983,0.008,0.044000000000000004,0.057,0.225,0.736,0.155,0.086,0.903,-0.008,0.419,0.059000000000000004,0.847,0.0,0.008,0.12300000000000001,0.07,0.022000000000000002,3.509,0.478,0.342,0.032,0.14,-5.194,-2.6189999999999998,70.936,1.3019999999999998,2.623,2.211,0.7979999999999999,4.9639999999999995,7.165,5.837999999999999,1.195,1.107,2.061,0.107,0.136,0.0,0.0,-0.084,-0.08800000000000001
506,20030831,Information Technology,1053,0.086823,0.06414299999999999,0.0,-0.01,0.491,-1.631,0.992,6.81,7.792000000000001,-2.7460000000000004,-2.827,-2.8280000000000003,-2.889,2.055,2.441,0.32,0.35,-0.057999999999999996,-0.059000000000000004,0.0,0.451,-0.05,-0.023,0.024,-0.03,-0.028999999999999998,-0.061,0.026000000000000002,-0.026000000000000002,-0.07200000000000001,0.008,0.982,0.008,0.047,0.057999999999999996,0.22399999999999998,0.732,0.14800000000000002,0.094,0.904,0.002,0.39899999999999997,0.091,0.855,0.0,0.008,0.12,0.069,0.022000000000000002,3.654,0.485,0.35,0.034,0.139,-4.457,-2.4219999999999997,69.692,1.308,2.57,2.186,0.807,5.002,7.237,5.966,1.21,1.1159999999999999,2.0669999999999997,0.099,0.134,0.0,0.0,-0.07200000000000001,-0.042
516,20030930,Information Technology,1043,0.041818,-0.010454999999999999,0.0,-0.011000000000000001,0.469,-1.7830000000000001,1.01,7.087999999999999,8.786,-2.9930000000000003,-2.967,-2.949,-2.952,2.083,2.488,0.318,0.353,-0.053,-0.053,0.0,0.45299999999999996,-0.043,-0.017,0.03,-0.024,-0.024,-0.052000000000000005,0.028999999999999998,-0.022000000000000002,-0.061,0.008,0.981,0.008,0.047,0.061,0.22399999999999998,0.7240000000000001,0.163,0.105,0.922,0.004,0.396,0.10300000000000001,0.846,0.0,0.008,0.122,0.07,0.022000000000000002,3.698,0.48700000000000004,0.348,0.034,0.13699999999999998,-3.8139999999999996,-2.114,69.562,1.3230000000000002,2.6060000000000003,2.202,0.809,5.031000000000001,7.275,6.004,1.215,1.12,2.0669999999999997,0.096,0.133,0.0,0.0,-0.077,0.201
